n_divergent_transitions,min_Rhat,max_Rhat,t_c1_w,t_c2_w,t_c3_w,t_c4_w,t_w_max,t_c1_s,t_c2_s,t_c3_s,t_c4_s,t_s_max,R_estimate,R_lower_cred_int,R_upper_cred_int,R_Rhat,k_estimate,k_lower_cred_int,k_upper_cred_int,k_Rhat,mutation_proba_estimate,mutation_proba_lower_cred_int,mutation_proba_upper_cred_int,mutation_proba_Rhat,testing_proba_estimate,testing_proba_lower_cred_int,testing_proba_upper_cred_int,testing_proba_Rhat,detection_proba_estimate,detection_proba_lower_cred_int,detection_proba_upper_cred_int,detection_proba_Rhat
0,1.0037515838117848,1.00924319697023,501.449,349.687,308.121,517.834,517.834,130.689,176.424,157.474,171.021,176.424,0.8523332065406134,0.7327700922716818,1.0066484831017488,1.004441571068638,0.15522524319597275,0.0952753235707083,0.20113682462566448,1.008851668458426,0.29161941960625126,0.2091325898242861,0.3832840306425787,1.0037515838117848,0.7125505118631802,0.2736922294741106,0.988383335174229,1.00924319697023,0.3562752559315901,0.1368461147370553,0.4941916675871145,1.00924319697023
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9995183092345031,1.0071805135522456,232.506,204.392,181.845,207.926,232.506,234.206,164.745,133.139,211.602,234.206,0.6935592818425681,0.5182709897848861,0.9386072013320285,1.0046028124701616,0.34256425767084736,0.1960484956140921,0.4962389294170383,0.9995183092345031,0.2945782283480348,0.2069006079960614,0.38705812048451577,1.0071805135522456,0.5167925344839952,0.11374687950018068,0.9598835696255077,1.0044067487395576,0.2583962672419976,0.05687343975009034,0.47994178481275385,1.0044067487395576
0,1.0014385263868804,1.0066240916935965,406.182,461.722,397.901,362.886,461.722,308.204,202.717,203.811,197.09,308.204,0.9055148931934861,0.7336953652139131,1.1343514376563377,1.0066240916935965,0.42426984944699453,0.23802563284774533,0.5839886214346071,1.0014385263868804,0.2900371875667438,0.20661623877810711,0.38199871329469054,1.0037432007250175,0.5584400270480363,0.10403355793692207,0.9774946943482223,1.0032046206703213,0.27922001352401815,0.05201677896846103,0.48874734717411117,1.0032046206703213
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0006850824271625,1.0120692989439255,222.262,213.179,258.05,200.353,258.05,145.999,135.233,293.213,211.897,293.213,0.7418152972218366,0.5152884836488948,1.0169621192421534,1.0096618787240583,0.515413896175793,0.29883955005736124,0.7827452490903553,1.0049160984417602,0.29082013725372774,0.20403241038710104,0.38399652422658387,1.0006850824271625,0.41857018443685756,0.06850476308635782,0.9387280161517535,1.0120692989439255,0.20928509221842878,0.03425238154317891,0.46936400807587675,1.0120692989439255
0,1.0033159378634453,1.006967330377413,405.112,508.928,490.627,442.854,508.928,307.304,218.3,425.638,296.898,425.638,0.8739429801033672,0.7080562526301711,1.1180923571319132,1.0033159378634453,0.48252164950893217,0.3017542740596407,0.6641716610086983,1.005635728552108,0.2869642377332585,0.20137212110461114,0.37918759465639496,1.003342861391049,0.5710456877738654,0.11798177252293064,0.9740678983036501,1.006967330377413,0.2855228438869327,0.05899088626146532,0.4870339491518251,1.006967330377413
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0066334382803213,1.011602893580754,222.391,399.825,276.535,183.688,399.825,111.833,219.186,156.824,230.343,230.343,0.6953053805921077,0.5923668269970909,0.8300774610296509,1.011602893580754,0.11181877890350353,0.06806185966584104,0.1431450109309155,1.0095653320720295,0.2920506522617388,0.20105069493114408,0.3869398942407911,1.0066334382803213,0.7504788512730187,0.31454657527886665,0.9898545528005576,1.007270155465258,0.37523942563650936,0.15727328763943332,0.4949272764002788,1.007270155465258
0,1.0020874971104392,1.006001556971202,964.696,940.989,766.457,1180.72,1180.72,620.832,284.335,480.098,462.437,620.832,0.9341934512444677,0.8148192434263786,1.086214829939729,1.002620641413078,0.10727111352224064,0.06541300621064933,0.13997175819783947,1.0053102085468748,0.28818717665047,0.20749859793951952,0.38523819590188074,1.0020874971104392,0.7192698904513862,0.3131507459422206,0.9858106468061466,1.006001556971202,0.3596349452256931,0.1565753729711103,0.4929053234030733,1.006001556971202
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0031660895834196,1.0118663253028153,271.439,236.494,220.375,242.236,271.439,235.869,152.672,171.466,117.242,235.869,0.7455274195555273,0.5974857959726328,0.9647548255213858,1.0111567452233692,0.3183172848293638,0.1947753256699527,0.428119523918281,1.010432633424426,0.29114796790421765,0.2036506492185891,0.38474726094746636,1.0031660895834196,0.5822907634279562,0.15604546244703624,0.9756973604825441,1.0118663253028153,0.2911453817139781,0.07802273122351812,0.48784868024127204,1.0118663253028153
0,1.0019981619642124,1.0118485859305573,471.951,404.902,510.78,483.177,510.78,254.496,291.861,219.43,240.752,291.861,0.9197957296114032,0.7754197325551415,1.1260674022272643,1.0051521906702034,0.3099943990070722,0.19201729079545024,0.4049807947809494,1.0080426737795887,0.2828573027224228,0.19237221895064147,0.376668679726433,1.0019981619642124,0.6621228067168012,0.18983427088845528,0.9858607755874244,1.0118485859305573,0.3310614033584006,0.09491713544422764,0.4929303877937122,1.0118485859305573
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0005890592409705,1.0067253601529305,237.036,184.52,250.18,233.773,250.18,144.734,101.492,183.773,130.565,183.773,0.7457348389853845,0.576366975649627,0.9887972939818032,1.0067253601529305,0.37901853496452115,0.21916204020207877,0.5414419225879549,1.0021512646786488,0.290710528215564,0.1996437411522131,0.37839515980483596,1.0005890592409705,0.5471070813001346,0.1083023630232097,0.9760167499000387,1.0063770118941053,0.2735535406500673,0.05415118151160485,0.48800837495001936,1.0063770118941053
0,0.9991180782223515,1.0039466088842837,486.569,412.43,433.9,504.122,504.122,260.319,264.51,250.657,268.273,268.273,0.9405150626749657,0.7654160195886015,1.1780019804513884,1.0022680279651863,0.5006093782587746,0.3086891214156166,0.6784088069456391,0.9991180782223515,0.2862675346810721,0.20086351353392878,0.3787561012155791,1.0001656114447564,0.5534939498134274,0.10365886388192704,0.9628491786288811,1.0039466088842837,0.2767469749067137,0.05182943194096352,0.48142458931444054,1.0039466088842837
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0009442733041993,1.0065225183801203,307.459,238.851,227.091,252.447,307.459,234.755,134.423,133.934,123.797,234.755,0.7169403823862995,0.6157491798151189,0.8525881500687312,1.0045446303313452,0.10581016162329623,0.06954325070401349,0.13717938584388806,1.0021805612288535,0.28988253214491966,0.2017026301796748,0.391119602542354,1.0065225183801203,0.7378715725000322,0.3325962886263055,0.9913924572956119,1.0009442733041993,0.3689357862500161,0.16629814431315276,0.49569622864780594,1.0009442733041993
0,1.0052678476209151,1.0095063432738662,499.655,1010.14,472.347,427.792,1010.14,283.987,181.666,210.167,242.851,283.987,0.9221741487369537,0.8076476282380485,1.0784325285532799,1.0093074772460533,0.08326641173896471,0.05091266977984174,0.10797501619382088,1.0087277745856968,0.28738101905196195,0.2047155216875407,0.37924516823924637,1.0052678476209151,0.728006678720412,0.33624682169616577,0.9884410586601134,1.0095063432738662,0.364003339360206,0.16812341084808288,0.4942205293300567,1.0095063432738662
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0014977541964214,1.0053598148720673,259.151,263.533,229.127,290.107,290.107,177.594,148.996,193.731,116.425,193.731,0.8092640642740346,0.6607896523047349,1.0157345774322304,1.0053598148720673,0.3333970241375215,0.21136291368599266,0.45146616045631316,1.0030561293689728,0.28923476358851824,0.2012526392545481,0.38895617709170377,1.0014977541964214,0.6333072665790174,0.17589674950950007,0.983978987114498,1.0032859729663977,0.3166536332895087,0.08794837475475004,0.491989493557249,1.0032859729663977
0,1.0030298823314823,1.010595204318015,562.472,582.899,1455.33,462.636,1455.33,361.642,304.267,281.326,241.816,361.642,0.9743226728995458,0.83384086355318765,1.1661364940286225,1.010595204318015,0.3391588828762261,0.21204137967836864,0.4444330398227394,1.0064159116995421,0.2843586894620124,0.20208835042374781,0.3751685277691086,1.0099677251715629,0.6469714281391373,0.1664925825707624,0.985358948332651,1.0030298823314823,0.32348571406956866,0.0832462912853812,0.4926794741663255,1.0030298823314823
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.000153134511117,1.0036311726235263,390.173,383.622,343.948,366.549,390.173,441.85,343.341,233.579,264.702,441.85,0.8326669614292956,0.6369386444723407,1.1037066543833114,1.0036311726235263,0.586892537348306,0.3545469410454859,0.8463517678968574,1.000153134511117,0.289235995167564,0.20130845461650415,0.3803133618911303,1.0035455074388677,0.5134166829244711,0.0866581820835442,0.9723210167446521,1.0019405349209636,0.25670834146223553,0.0433290910417721,0.48616050837232605,1.0019405349209636
0,1.0029575430985145,1.0120106157802353,621.251,869.566,801.667,661.969,869.566,302.235,562.355,426.925,335.689,562.355,1.007648444411283,0.8462681881549017,1.2207751557963435,1.0092767813983217,0.4961468472535485,0.299426973232082,0.6567707367639983,1.0120106157802353,0.28179516522475506,0.19329324108741203,0.37763331764086444,1.0029575430985145,0.5565540618788485,0.10682844251722358,0.9790969988159882,1.007927874583613,0.27827703093942424,0.05341422125861179,0.4895484994079941,1.007927874583613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0010837092823501,1.002695591773317,58.743,101.226,71.48,124.135,124.135,51.492,70.44,49.631,57.304,70.44,0.716869746165299,0.458639485543896,1.0297969443369417,1.0015047458701116,0.541648810821088,0.22160778431058276,1.0226861249273458,1.0018238172030598,0.294409422629789,0.20990241301003532,0.38678526961006227,1.0010837092823501,0.4167242178450363,0.06715652274788236,0.9585421927432066,1.002695591773317,0.0041672421784503645,6.715652274788236e-4,0.009585421927432067,1.002695591773317
0,1.002005582755911,1.0061445448965654,144.488,173.636,155.54,202.513,202.513,103.236,111.222,88.208,134.21,134.21,0.837626732073206,0.6252268893558508,1.1263037222235655,1.0061445448965654,0.5267903437385442,0.18184862074439267,1.0575498642330907,1.0041003303535143,0.2892926961789192,0.20031477354461594,0.3907128410598014,1.002005582755911,0.52650493706235,0.09024521975393393,0.969149421886075,1.0052080840054471,0.005265049370623499,9.024521975393393e-4,0.009691494218860749,1.005208084005447
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0010227628638615,1.0052257967828258,101.512,49.782,54.98,69.963,101.512,48.393,40.509,52.706,45.047,52.706,0.6191614142783753,0.3392886807701817,0.915347569518513,1.0052257967828258,0.5404468232207063,0.19225138982932366,1.0418451613961854,1.0010227628638615,0.2953286593810429,0.20600471597343342,0.3935575468924326,1.0025159765872382,0.24726503632537816,0.056323985637908136,0.742836700447119,1.004639415148074,0.002472650363253783,5.632398563790814e-4,0.007428367004471191,1.004639415148074
0,1.0006487938750577,1.0090857592039695,87.346,93.547,78.331,64.268,93.547,52.948,49.665,49.349,49.577,52.948,0.7188460598423422,0.4831971391986264,1.0266869785149422,1.0090857592039695,0.5356532842835046,0.18685305062849533,1.0500380801788196,1.0006487938750577,0.2906736141682341,0.20334361092271014,0.3833649012614171,1.0032148695814944,0.43218560789383403,0.07522411301800486,0.9425321352271813,1.0081439700462898,0.004321856078938341,7.522411301800486e-4,0.009425321352271813,1.0081439700462895
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0003247750796564,1.0054563569562684,25.129,24.219,33.07,19.221,33.07,20.696,15.645,17.815,15.217,20.696,0.6038170758952234,0.32825318866335107,0.8814272678717735,1.003443182868907,0.5520684756500156,0.19694115393927156,1.101759800947368,1.0003247750796564,0.2952256519145794,0.20038825452360484,0.39239717150296577,1.0054563569562684,0.21054355482935888,0.054352102677963525,0.6786035352734429,1.0038018192254086,0.0021054355482935886,5.435210267796353e-4,0.006786035352734429,1.0038018192254086
0,1.0004001413770538,1.0027346912029131,21.054,27.892,27.679,31.701,31.701,19.88,22.117,20.443,28.266,28.266,0.6934029306183124,0.4307973589215907,1.0084034398114619,1.0004021203308744,0.536614908562164,0.20534989303839635,1.0533517026060135,1.0027052619648698,0.29195874372678526,0.20069637812115076,0.38977433854554266,1.0027346912029131,0.38687790512048603,0.06986663228910543,0.9153785824387066,1.0004001413770538,0.0038687790512048586,6.986663228910543e-4,0.009153785824387067,1.0004001413770538
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0001419271565368,1.0081659157321994,47.534,50.956,59.332,52.869,59.332,35.828,53.047,30.152,27.17,53.047,0.7665215031499606,0.5333386730620333,1.0869526853167915,1.0016972603076164,0.488333485237553,0.16532611323523097,0.9718144889827517,1.0081659157321994,0.290495020978425,0.19538966451138193,0.38696312272492317,1.0001419271565368,0.4888542601341488,0.07753328248670241,0.9508116738945617,1.0026100237251576,0.004888542601341488,7.753328248670242e-4,0.009508116738945617,1.0026100237251576
0,1.0007974681236456,1.0054642506442697,115.244,112.419,116.025,108.052,116.025,95.049,57.178,52.498,45.74,95.049,0.8989718158180179,0.7059197291437196,1.1387975339180119,1.0054642506442697,0.4209655378665141,0.13157059303233978,0.8979890340380138,1.0007974681236456,0.2896099617896084,0.20398757680102886,0.39112965270716565,1.0046659024602151,0.615539329786369,0.13564497476798285,0.9830140081809101,1.0018449490188115,0.006155393297863688,0.0013564497476798284,0.009830140081809102,1.0018449490188115
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9988297461690163,1.000729012932606,26.184,26.555,32.316,23.077,32.316,13.531,17.228,11.609,19.155,19.155,0.6996249477282328,0.4481758130332143,1.0094323375785126,1.000012300776639,0.5398317506195611,0.19910264236009179,1.0426429985338983,0.9988297461690163,0.295067360773445,0.21137362397363677,0.38965746551991043,0.9999932789350551,0.4092653228900212,0.07017241016439445,0.9256814136741904,1.000729012932606,0.004092653228900213,7.017241016439445e-4,0.009256814136741905,1.000729012932606
0,0.9996723405658519,1.003170696956673,42.419,67.481,46.442,54.403,67.481,30.924,29.904,30.584,28.644,30.924,0.787216483701944,0.571550139856929,1.0862136104863536,1.0010854465955312,0.5435121940210657,0.19638433089994936,1.084694299528225,0.9996723405658519,0.2884800035267689,0.20012928935680052,0.3821549296004313,1.0005421381208985,0.5066517460930674,0.08811447439262764,0.9593545799277159,1.003170696956673,0.005066517460930675,8.811447439262763e-4,0.009593545799277159,1.0031706969566727
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0014259073152252,1.0054235246426602,67.306,49.632,44.755,60.449,67.306,44.97,41.359,37.046,33.468,44.97,0.6722749716711254,0.39620099549019716,0.9987866904660483,1.0054235246426602,0.5382294269516055,0.19699286403899527,1.0928507936219094,1.0014259073152252,0.29678986114046363,0.2131453299141031,0.38705364617121396,1.003663841997668,0.3416085960855793,0.062230777773357115,0.8939556544183145,1.0043800511107441,0.003416085960855794,6.223077777335711e-4,0.008939556544183144,1.0043800511107441
0,0.9989879353608225,1.01054555922772,127.23,94.028,124.191,66.789,127.23,86.241,53.985,73.483,73.411,86.241,0.7637495795112299,0.5491310274354656,1.0735081439664713,1.0099290439578283,0.5031704573412326,0.167570547022001,1.0272140854363905,0.9989879353608225,0.28830144101827715,0.2050471382089008,0.37512694420625103,1.0036431722286256,0.5098739004111714,0.09648215107909446,0.965517734352919,1.01054555922772,0.005098739004111713,9.648215107909447e-4,0.00965517734352919,1.01054555922772
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0005224501390222,1.0028842691707736,210.276,188.761,162.57,217.346,217.346,77.724,135.592,87.418,89.359,135.592,0.8435159950187185,0.6408898453673354,1.11193004731664,1.0021050031588876,0.48122057218560416,0.15430049380037134,1.0198254657465664,1.0028842691707736,0.28812978456366223,0.20219672824789392,0.383655248112847,1.0005224501390222,0.5641212104554219,0.09315619109665403,0.9780941626632557,1.0022151689661183,0.005641212104554216,9.315619109665403e-4,0.009780941626632556,1.0022151689661183
0,1.0003261739397453,1.0048203611426163,238.582,272.653,265.538,232.261,272.653,138.286,197.697,149.728,182.018,197.697,1.029899827208385,0.8578483076299418,1.253213159650576,1.0010783039769,0.49672082772788656,0.1707409038191947,1.0103057498899635,1.0048203611426163,0.2861205236826768,0.20190878963903436,0.3752446696493801,1.0003261739397453,0.5947405290535706,0.1200716889588999,0.978988068998514,1.0009178885218155,0.005947405290535704,0.001200716889588999,0.009789880689985141,1.0009178885218155
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9991180072989112,1.0015747445954022,111.621,112.413,132.189,127.773,132.189,62.454,66.653,136.795,94.167,136.795,0.7593255602505249,0.5327574810012189,1.074349871099524,1.0006611539032986,0.5309075772682581,0.1778458946342193,1.0355009037738658,1.0015747445954022,0.2928349597330422,0.20792609968028974,0.3837133273069634,1.0001509020905153,0.48546463707571047,0.08402945795441615,0.9696836924518694,0.9991180072989112,0.004854646370757105,8.402945795441615e-4,0.009696836924518696,0.9991180072989112
0,0.9993473495483696,1.0047983197603445,309.08,229.334,266.488,332.271,332.271,152.713,154.794,182.967,126.7,182.967,0.8875576607257032,0.6766703016765591,1.1808847930966817,1.0036409001661635,0.46148644312407366,0.14037502962358414,0.9779892424689179,1.0030479507032841,0.2883428462346645,0.19733374490191846,0.3892327143816743,0.9993473495483696,0.580912676231628,0.09835617537039829,0.9822898731899691,1.0047983197603445,0.005809126762316279,9.835617537039827e-4,0.00982289873189969,1.0047983197603445
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0001390767740925,1.0026243423409322,69.606,101.109,90.635,116.178,116.178,54.154,37.702,55.498,49.127,55.498,0.7139967569011815,0.4605641229877264,1.0181498504282127,1.0005468267619457,0.5354312931082554,0.20319124164316174,1.056180201072684,1.0001883786941506,0.29432563570616876,0.2089420233024778,0.38946681705919156,1.0001390767740925,0.3924517573627177,0.06946090050271285,0.9343235922642914,1.0026243423409322,0.003924517573627178,6.946090050271285e-4,0.009343235922642915,1.0026243423409322
0,0.999163365782409,1.0042212567934208,186.307,236.33,269.013,239.604,269.013,202.429,207.34,181.182,131.739,207.34,0.8638063353498555,0.6664521217199838,1.1489512911825401,1.0042212567934208,0.5032179737453072,0.1723156947141019,1.0194349970251968,0.999163365782409,0.2892873572898149,0.20047406540976428,0.3851732330713607,1.0031845956581849,0.5617158979071222,0.0974887074571164,0.9777374454859639,1.0038412710308982,0.005617158979071227,0.00097488707457116415,0.009777374454859638,1.0038412710308982
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0018491750711371,1.0043196113143809,170.155,182.252,235.522,209.257,235.522,89.287,102.963,72.931,146.903,146.903,0.9410612743624167,0.7500897043239173,1.206847307349214,1.002814329888113,0.5304407528091732,0.21073497399774915,1.0532939731085604,1.0018491750711371,0.28526291586403096,0.20231806627198798,0.37504836289625576,1.0043196113143809,0.5717059534013068,0.10085993015828332,0.9862429649489262,1.0031844149040294,0.005717059534013073,0.0010085993015828334,0.009862429649489263,1.0031844149040294
0,1.0002712158061366,1.0089781574327632,825.041,1256.8,826.088,798.932,1256.8,578.168,347.682,565.908,513.316,578.168,1.066146489799416,0.9044510076697199,1.2699327520424475,1.0071556362901894,0.4626326617273492,0.1742423139735216,0.9244590133339975,1.0002712158061366,0.28255891918393894,0.19935133323428833,0.3715780995446519,1.0039567549030033,0.6210521951493025,0.1392538775657438,0.9822427391412765,1.0089781574327632,0.006210521951493022,0.001392538775657438,0.009822427391412765,1.0089781574327632
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9994963022460832,1.0012826511398354,190.371,178.934,168.651,226.161,226.161,92.468,103.185,110.636,117.668,117.668,0.8335497017298115,0.6280572357254491,1.1257211155599118,0.9996902653363751,0.48147552912788094,0.16385943313854964,0.9992801023106178,1.0012826511398354,0.2886093044670188,0.20252623969137565,0.38226916617852996,0.9997141236784747,0.5474265311918357,0.09130115445683756,0.9797280339064424,0.9994963022460832,0.005474265311918355,9.130115445683757e-4,0.009797280339064424,0.9994963022460832
0,1.0032392322200678,1.0076193699101592,470.807,564.793,451.977,454.471,564.793,221.784,199.183,264.901,271.176,271.176,0.9344925409615943,0.7583162879704671,1.1829946094050594,1.0076193699101592,0.4237882396253516,0.13627682985783632,0.9057456067675945,1.0036480308446327,0.28550266404214947,0.19684476723712233,0.38116453232353814,1.0032392322200678,0.6251939817473959,0.1350052222619417,0.9810887181002654,1.0048552665197796,0.006251939817473957,0.001350052222619417,0.009810887181002655,1.0048552665197796
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9990715549372989,1.0054611983853834,152.69,220.251,147.61,177.74,220.251,68.002,103.605,116.362,91.99,116.362,0.7604935032958008,0.5433680356083083,1.0615394769213655,1.0031918115934904,0.45477645865435085,0.13802977855967113,0.9726870832738403,0.9990715549372989,0.29059358241148553,0.202904510888786,0.3879952948895522,1.0028421083825316,0.5143926052460501,0.08959745956527192,0.9620874523622217,1.0054611983853834,0.005143926052460501,8.959745956527192e-4,0.009620874523622218,1.0054611983853834
0,1.0004688081657864,1.0022958342797184,211.301,192.527,188.583,220.785,220.785,128.524,106.765,118.166,132.544,132.544,0.9146435407663734,0.7289487401062705,1.1699204839378732,1.001781230435844,0.5135905584202245,0.19524189598136152,1.0177932628847774,1.0011058105943924,0.28668538834844437,0.2055751465496654,0.3764230953843689,1.0004688081657864,0.5526398274972208,0.0986087700403125,0.9756404678598583,1.0022958342797184,0.005526398274972212,9.860877004031251e-4,0.009756404678598583,1.0022958342797181
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9994917230891489,1.0034903951790215,358.405,469.581,357.573,404.068,469.581,229.57,252.816,168.257,190.002,252.816,0.8799505981541478,0.6663350836560952,1.1488933561029564,1.0034903951790215,0.34017779606287796,0.08187756624609219,0.7894137067602648,1.0028431531948723,0.28857136178356513,0.19959351368715098,0.38428834205901435,0.9994917230891489,0.6582614329609676,0.15964064916821083,0.9900861663476849,1.0015419950225444,0.006582614329609675,0.0015964064916821083,0.009900861663476848,1.0015419950225444
0,1.0000614757101252,1.0054346785426778,312.932,346.13,380.435,387.044,387.044,172.721,259.655,230.242,174.638,259.655,1.0512546938604594,0.8820303458506016,1.2602840819117567,1.000898029028457,0.3290138237853157,0.09857967266268045,0.7531516002940479,1.0000614757101252,0.28110582340981827,0.19522509072144123,0.3747086079652049,1.0002640781736956,0.6783069309217269,0.18073910805483978,0.9884322720509031,1.0054346785426778,0.006783069309217271,0.0018073910805483978,0.009884322720509032,1.0054346785426778
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.000784302350576,1.0081465313959506,77.167,53.25,47.755,46.763,77.167,46.506,36.282,29.748,30.489,46.506,0.8219066294533446,0.6106047881419319,1.0943129526834898,1.0081465313959506,0.5193637289163993,0.19308402031634264,1.0165407689640227,1.0013833447478984,0.289482541592625,0.20482887574994357,0.37585911227730734,1.000784302350576,0.5434906628777604,0.10074832719382706,0.9810450493010696,1.0043312945880603,0.005434906628777601,0.0010074832719382705,0.009810450493010697,1.0043312945880603
0,1.0011036209372484,1.0043352748486292,188.747,142.357,143.214,211.467,211.467,151.125,116.843,121.824,154.785,154.785,0.9935230680632968,0.8142024887909705,1.2127719785374051,1.0034249442697283,0.40558703366553306,0.130959334355908,0.8619747059013826,1.0013910685890073,0.28479493300332737,0.20425381078793892,0.3756396695834849,1.0043352748486292,0.6399294391346925,0.14235746100761312,0.9857092177561738,1.0011036209372484,0.006399294391346924,0.0014235746100761315,0.00985709217756174,1.0011036209372484
