R,k,mutation_proba,testing_proba,sequencing_proba,n_clusters,max_cluster_size,detection_proba,n_divergent_transitions,R_estimate,R_lower_cred_int,R_upper_cred_int,min_R_Rhat,max_R_Rhat,k_estimate,k_lower_cred_int,k_upper_cred_int,min_k_Rhat,max_k_Rhat,mutation_proba_estimate,mutation_proba_lower_cred_int,mutation_proba_upper_cred_int,min_mutation_proba_Rhat,max_mutation_proba_Rhat,testing_proba_estimate,testing_proba_lower_cred_int,testing_proba_upper_cred_int,min_testing_proba_Rhat,max_testing_proba_Rhat,detection_proba_estimate,detection_proba_lower_cred_int,detection_proba_upper_cred_int,min_detection_proba_Rhat,max_detection_proba_Rhat
0.7,0.3,0.281,0.2,0.1,3000,1500,0.02,0,0.6717831744951743,0.41244315729608516,0.9910280361093528,1.0001349908150587,1.0052146138279674,0.5366514565736065,0.19864900171989733,1.049481641189165,0.999003252454901,1.0026338568848587,0.29538169020054644,0.20704774529799844,0.3913270052605763,0.9996929936054071,1.0107912447536322,0.35939324810697515,0.06362158356057533,0.9025938987425567,1.0020118788231829,1.0059040105706516,0.03593932481069752,0.006362158356057534,0.09025938987425568,1.0020118788231829,1.0059040105706516
0.9,0.3,0.281,0.2,0.1,3000,1500,0.02,0,0.7846800068483227,0.590229499571084,1.064851380562099,1.0015348841589402,1.0046288107335783,0.4790004256307436,0.18971060951025953,0.976924427104522,1.0018169899250133,1.0038976160300261,0.28959389926132884,0.20539393720258292,0.3821502218639029,1.0005815972611058,1.0039579830090306,0.5175415733989013,0.09520645991788658,0.9675727785477304,1.0011500138887732,1.006561808668722,0.05175415733989014,0.00952064599178866,0.09675727785477306,1.0011500138887732,1.006561808668722
1.1,0.3,0.281,0.2,0.1,3000,1500,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,0.3,0.281,0.2,0.1,3000,1500,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.5,0.281,0.2,0.1,3000,1500,0.02,0,0.6699142952068705,0.4023208302928275,0.9770784289096098,1.0028077808489293,1.010776247938314,0.566963866853713,0.21836595111347454,1.1225325980795047,1.0008313865474454,1.0046854986603289,0.2940384322627487,0.20398332444629935,0.3904028867209568,0.9992148007289461,1.002130318750196,0.32204567896467035,0.06074928783531725,0.854709533550661,1.0027593298644217,1.00630627216771,0.032204567896467036,0.006074928783531726,0.0854709533550661,1.0027593298644217,1.00630627216771
0.9,0.5,0.281,0.2,0.1,3000,1500,0.02,0,0.787432449692164,0.5755894148934524,1.0868788694383893,1.0013023367657312,1.012879317178994,0.5990895944064197,0.26826653660288385,1.1028908661034025,1.0018040007182998,1.0038629162137733,0.2911688865659335,0.20308521798186838,0.3878356728322989,1.0004337883128203,1.0057466150539744,0.4757703889597718,0.07696229560586355,0.9637291122551084,1.0031336373872097,1.008338128599659,0.04757703889597718,0.007696229560586357,0.09637291122551084,1.0031336373872097,1.008338128599659
1.1,0.5,0.281,0.2,0.1,3000,1500,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,0.5,0.281,0.2,0.1,3000,1500,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.1,0.281,0.4,0.1,3000,1500,0.04,0,0.694525249902081,0.5663856314712559,0.881506803222453,1.002727618688006,1.0120938781326863,0.1792885744371452,0.08522173275396473,0.3255208821901627,1.0004171077398476,1.0021983373076,0.2928490910030184,0.20611579107421873,0.39004631338932066,1.0001005122409898,1.0061740837734758,0.6787761999714635,0.23271452082025873,0.9875158318566924,0.9998157928524514,1.0119508878371628,0.06787761999714637,0.023271452082025877,0.09875158318566923,0.9998157928524513,1.0119508878371628
0.9,0.1,0.281,0.4,0.1,3000,1500,0.04,0,0.8814154080915165,0.7484133508296781,1.0487054642093383,1.0000489999270994,1.0079504285155485,0.1927675382867893,0.09620257484359665,0.3412274053837729,1.0010115991819364,1.004267354258276,0.28694187357666046,0.19920798803037368,0.3810861079849218,0.9990023598423896,1.0142790194781348,0.717141600063409,0.2756173287422043,0.9890052263154876,1.0018363136830506,1.009312556118248,0.07171416000634091,0.02756173287422043,0.09890052263154878,1.0018363136830506,1.009312556118248
1.1,0.1,0.281,0.4,0.1,3000,1500,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,0.1,0.281,0.4,0.1,3000,1500,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.3,0.281,0.4,0.1,3000,1500,0.04,0,0.7146723930955846,0.5089544807373979,1.011125954242535,1.003000901526031,1.0050562215775074,0.4199635406414349,0.16318423360239848,0.8970016674162504,1.0004752643805312,1.003234412770013,0.29283032072836757,0.20799769560488118,0.38746325390167474,0.999417190608567,1.0044910602511428,0.5039613348847087,0.09371509517740775,0.9679220769965886,1.0016508554113401,1.0082305806670444,0.05039613348847087,0.009371509517740776,0.09679220769965888,1.0016508554113401,1.0082305806670444
0.9,0.3,0.281,0.4,0.1,3000,1500,0.04,0,0.8613195688824081,0.7003776754756994,1.09743152589895,1.0022725145847955,1.0063392389981718,0.3695354417003177,0.15936712652633941,0.7570396869249332,1.0006390220139216,1.006939937291734,0.2886243797755136,0.20334635349540264,0.38076737952215384,0.9996918884195957,1.0036575968017796,0.6059317120977249,0.14002539187712093,0.9826661067675302,1.0039966069719544,1.0082682710028796,0.0605931712097725,0.014002539187712094,0.09826661067675302,1.0039966069719544,1.0082682710028796
1.1,0.3,0.281,0.4,0.1,3000,1500,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,0.3,0.281,0.4,0.1,3000,1500,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.5,0.281,0.4,0.1,3000,1500,0.04,0,0.7118106595608258,0.48337396288156165,1.0264880673722199,1.0022736684745746,1.0148208302510688,0.4950128091851194,0.1754888192801204,1.0192350782155786,0.9986527555461555,1.002851001314016,0.29295541349874393,0.2060866350681907,0.3878495001487276,0.9990861098183502,1.0053867179497822,0.46489473376052365,0.08001390769730073,0.954954711024585,1.0025419562971805,1.0150475867469804,0.046489473376052366,0.008001390769730072,0.09549547110245848,1.0025419562971805,1.0150475867469804
0.9,0.5,0.281,0.4,0.1,3000,1500,0.04,0,0.8842429837050466,0.6985485715396337,1.1605081027279447,0.9990379808925166,1.0060115556576694,0.56458701423122,0.2659037045545202,1.005485611815613,0.9995444172301576,1.004514334720658,0.28689188617800115,0.20206017118786732,0.3823335082101638,0.9991825345730497,1.0020777974676456,0.5313194415777529,0.0887646260137389,0.9733106326195026,0.9994383487471495,1.0053606523083496,0.05313194415777529,0.008876462601373888,0.09733106326195025,0.9994383487471495,1.0053606523083496
1.1,0.5,0.281,0.4,0.1,3000,1500,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,0.5,0.281,0.4,0.1,3000,1500,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.1,0.281,0.6,0.1,3000,1500,0.06,0,0.7255818761507996,0.605827265756841,0.8945703333713237,1.0017948174126163,1.0117772706121235,0.14877666813664106,0.07697600856089984,0.2576938452229602,0.999865623829115,1.0045657141615898,0.2925423276808164,0.20624010985512511,0.38943018983490574,0.9990366799235896,1.0076249265949178,0.7295760442097371,0.2939174948334513,0.9913636635568598,1.0014980764184265,1.0039964946108593,0.07295760442097371,0.02939174948334513,0.09913636635568598,1.0014980764184265,1.0039964946108593
0.9,0.1,0.281,0.6,0.1,3000,1500,0.06,0,0.914024641779011,0.7847384382690482,1.077147743858507,0.99974670103717,1.0066329029001497,0.1340654881297355,0.07186742776607911,0.21550335857290687,1.0030962745094998,1.0057676832406486,0.2868941827927029,0.20320708736875467,0.38155385031725714,1.0009840493476427,1.007361807487071,0.7589725097330661,0.3361140314265774,0.990415709965394,1.0004749872262333,1.0082851205247838,0.07589725097330662,0.033611403142657745,0.0990415709965394,1.0004749872262333,1.0082851205247838
1.1,0.1,0.281,0.6,0.1,3000,1500,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,0.1,0.281,0.6,0.1,3000,1500,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.3,0.281,0.6,0.1,3000,1500,0.06,0,0.785675220619646,0.6007900897305803,1.061838583344686,1.0025018990730588,1.0108525339053391,0.4381565426898892,0.16940794846477572,0.860900110439241,1.0000417984482086,1.0017877786996536,0.29138927657409097,0.20469734983245833,0.3860041875200877,0.9995443342723146,1.006854806375661,0.5452003103352147,0.10793791821894391,0.9760001660572103,1.0025704752362863,1.0057951303360229,0.05452003103352146,0.010793791821894393,0.09760001660572104,1.0025704752362863,1.005795130336023
0.9,0.3,0.281,0.6,0.1,3000,1500,0.06,0,0.9190395298496151,0.765936876553617,1.1362239737946886,1.0011691824845537,1.0130122631070628,0.33812697802176483,0.16113455038303215,0.6201975466451332,0.9989381695153943,1.0034893907213824,0.2861976403593793,0.19877845842457123,0.3811145874735248,1.0014457164905652,1.0088713978480033,0.6351763173524441,0.1508727882205374,0.9833251949432467,1.0000985279100367,1.0053399177703364,0.06351763173524441,0.015087278822053738,0.09833251949432466,1.0000985279100367,1.0053399177703364
1.1,0.3,0.281,0.6,0.1,3000,1500,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,0.3,0.281,0.6,0.1,3000,1500,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.5,0.281,0.6,0.1,3000,1500,0.06,0,0.7744171664165047,0.5627727117959643,1.0799820101766522,0.9985923364867719,1.0062167521063639,0.505334087812932,0.17636176211291058,1.03797929739144,0.9990646691252164,1.001889264118286,0.2908616618131813,0.20306791734096483,0.3900591382191791,0.9993164071656478,1.0055213639934664,0.5003870502555214,0.08527479909213051,0.9684109657610822,0.9991812489059414,1.004473215948177,0.050038705025552146,0.008527479909213051,0.09684109657610825,0.9991812489059414,1.004473215948177
0.9,0.5,0.281,0.6,0.1,3000,1500,0.06,0,0.9239030872649627,0.7505819576932732,1.174607779595307,0.999349628517403,1.0045022403437982,0.5116009161199809,0.21208852250664617,0.9958971060221005,0.9999992515489748,1.0024073956648427,0.28501083375436104,0.19922391164553865,0.3763843561568388,1.0003732914872439,1.0037110236395528,0.5763219147176095,0.10846616365041516,0.9801939768483487,1.0021204874042169,1.0039041677204994,0.057632191471760956,0.010846616365041516,0.09801939768483489,1.0021204874042169,1.0039041677204994
1.1,0.5,0.281,0.6,0.1,3000,1500,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,0.5,0.281,0.6,0.1,3000,1500,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.1,0.281,0.8,0.1,3000,1500,0.08,0,0.7395429774427273,0.6223536323746458,0.8922070413747741,0.9999487511946872,1.0064345890292041,0.11962869971338586,0.05928625159142555,0.2012483533176219,1.0001757453696623,1.0035922874104086,0.2928638822312643,0.20548290786166226,0.38659052158250456,0.999112914966771,1.005170453505487,0.7528021069684673,0.33987519323762655,0.9915750453072452,1.0004286710538925,1.0091474577836037,0.07528021069684673,0.033987519323762656,0.09915750453072453,1.0004286710538925,1.0091474577836037
0.9,0.1,0.281,0.8,0.1,3000,1500,0.08,0,0.9230175821695545,0.7971346239238987,1.0837180860958795,1.0029992255107647,1.0144613578646828,0.10938964485592964,0.05346950386458282,0.199612812599508,1.000243783711577,1.0085204106122734,0.2873368927161547,0.20303929847394248,0.3810218305118194,1.0056840115352443,1.0079995577204044,0.7702053788224599,0.36645891246048196,0.9891226732523981,1.0006948977799572,1.009449743387501,0.07702053788224598,0.0366458912460482,0.09891226732523982,1.0006948977799572,1.009449743387501
1.1,0.1,0.281,0.8,0.1,3000,1500,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,0.1,0.281,0.8,0.1,3000,1500,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.3,0.281,0.8,0.1,3000,1500,0.08,0,0.8100920648970644,0.6403723128715099,1.0723253424704229,0.9990090117547283,1.007274288360074,0.3954415138775303,0.14826937647436464,0.7720631582977595,0.9991222867176885,1.0039471725513538,0.2884842427294905,0.20283766340418155,0.3816572587015329,0.9990504386922853,1.002110313886814,0.5834394011317201,0.11781139837681849,0.9823126380703183,1.001296280848559,1.0043464245699545,0.05834394011317202,0.01178113983768185,0.09823126380703183,1.001296280848559,1.0043464245699545
0.9,0.3,0.281,0.8,0.1,3000,1500,0.08,0,0.9576513373997285,0.8112027889428871,1.1538192329011197,1.0003582799254334,1.0006195865642038,0.3382896849620936,0.159765651027805,0.6024643225624131,1.0003315442860914,1.0053455105802034,0.28473823115908764,0.20058896005560725,0.3740097938971241,0.9992760286703817,1.0018476902865427,0.6485414497890903,0.1765158720719175,0.9868805128747673,0.9991597095906061,1.0042086583939038,0.06485414497890904,0.01765158720719175,0.09868805128747674,0.9991597095906061,1.0042086583939038
1.1,0.3,0.281,0.8,0.1,3000,1500,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,0.3,0.281,0.8,0.1,3000,1500,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.5,0.281,0.8,0.1,3000,1500,0.08,0,0.8222903468167179,0.6340655135496862,1.1054257580622604,1.000826735785636,1.0092140294283647,0.4998316848760084,0.2196187055140391,0.9457427559103553,1.0009726424859628,1.0070682705411007,0.28913008503573284,0.20410704965765214,0.38218960911370203,0.9991900182676309,1.0043442252370436,0.5297055474870821,0.0873081833377719,0.97362583215677,1.0013002559098885,1.0154624091718913,0.05297055474870821,0.008730818333777191,0.097362583215677,1.0013002559098885,1.0154624091718913
0.9,0.5,0.281,0.8,0.1,3000,1500,0.08,0,0.970645813166151,0.8093809878333544,1.190756140818535,0.9999780288560057,1.0094976592213971,0.45861898581445765,0.22384097941831593,0.7849553752402305,1.0002681035875185,1.0041133207899633,0.28365727542267405,0.19856436627825905,0.37655605936963676,1.0000974482763967,1.0022075161058588,0.5919831855559449,0.11726200570355322,0.9820417473980566,1.0004715350498907,1.0095824229913295,0.05919831855559449,0.011726200570355323,0.09820417473980567,1.0004715350498907,1.0095824229913295
1.1,0.5,0.281,0.8,0.1,3000,1500,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,0.5,0.281,0.8,0.1,3000,1500,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.1,0.281,0.1,0.3,3000,1500,0.03,0,0.5663163880374198,0.3769763712182428,0.8597915808567047,1.001282988192945,1.008593975435042,0.26980126422232575,0.11485700482807858,0.5352544795952896,0.9984856155459738,1.0038178805580933,0.29759474805007313,0.21059968638389773,0.3917674128085301,0.9992715216059507,1.0038473027164256,0.45618767437439084,0.09281235743632814,0.9449257123594872,1.0005474648392976,1.012588240233153,0.13685630231231724,0.02784370723089844,0.2834777137078462,1.0005474648392976,1.0125882402331527
0.9,0.1,0.281,0.1,0.3,3000,1500,0.03,0,0.7054234386781308,0.5651863886005326,0.9008627164374119,1.00487675856498,1.0116084388180098,0.2420841767738373,0.13359781556460054,0.3609926204838377,1.0013801486231884,1.0066167935810155,0.2917056312104447,0.2049033838051108,0.38618959371845774,1.0011743724227244,1.0083670578331456,0.6163415319057974,0.17039305475891914,0.9776975679763656,1.001387124482217,1.0117735467207045,0.1849024595717392,0.05111791642767574,0.29330927039290966,1.001387124482217,1.0117735467207045
1.1,0.1,0.281,0.1,0.3,3000,1500,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,0.1,0.281,0.1,0.3,3000,1500,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.3,0.281,0.1,0.3,3000,1500,0.03,0,0.6240877906588551,0.33123459346082845,0.911797586904752,1.000230021138289,1.0080568144129318,0.5359174421926135,0.21781788557011048,1.0287324752603095,1.000532343822451,1.003239940566155,0.2968421081761842,0.20799837836822813,0.39364691110649414,0.9999513152375944,1.0060050714416084,0.2304625814191447,0.05556671205914989,0.7104170697168453,0.9998876841644048,1.0090125041978948,0.0691387744257434,0.016670013617744967,0.2131251209150536,0.9998876841644048,1.009012504197895
0.9,0.3,0.281,0.1,0.3,3000,1500,0.03,0,0.7240581640816109,0.48008808578086176,1.0313256994719768,0.9995413504814981,1.0087287113441974,0.5549260841326826,0.27340354887804447,0.969030629118938,1.0011417801907185,1.0038881749271804,0.2922833183778447,0.20522750713048715,0.387320470132786,1.000184703439119,1.0047605270965572,0.3968019802588145,0.06871013251686998,0.9370546209967776,1.0010701216186988,1.0102337792818272,0.11904059407764435,0.020613039755060993,0.28111638629903324,1.0010701216186988,1.0102337792818272
1.1,0.3,0.281,0.1,0.3,3000,1500,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,0.3,0.281,0.1,0.3,3000,1500,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.5,0.281,0.1,0.3,3000,1500,0.03,0,0.6232289102579297,0.3401947434388835,0.8894596184577063,1.000616974338958,1.005782014607332,0.6487574574930287,0.273508609616585,1.1991064695003437,0.9996079053283362,1.0030191749180883,0.2947059007274668,0.20537277072902343,0.39028457049962206,0.9991554506237684,1.0054650281470119,0.19546318151899764,0.053854852707337725,0.5883439418822162,0.9998133834689994,1.0057235760985173,0.05863895445569929,0.016156455812201317,0.17650318256466485,0.9998133834689994,1.0057235760985173
0.9,0.5,0.281,0.1,0.3,3000,1500,0.03,0,0.7077442173664172,0.4540815299470732,1.013404601827446,1.0011439305948562,1.008292677869632,0.5890830078451662,0.27781130069824767,1.096924638064874,1.0004612458049122,1.0094169823700827,0.2931451870173464,0.2052415004218877,0.3893721136744474,0.9994433102706156,1.0012687078098972,0.36137742740903916,0.06406771894755843,0.9059995613794278,1.004114714531613,1.0061555856801598,0.10841322822271174,0.01922031568426753,0.27179986841382836,1.004114714531613,1.0061555856801598
1.1,0.5,0.281,0.1,0.3,3000,1500,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,0.5,0.281,0.1,0.3,3000,1500,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.1,0.281,0.2,0.3,3000,1500,0.06,0,0.5771049983360579,0.45333750917970744,0.7663315427092661,1.0008686360979662,1.0110514249296008,0.17684965050607745,0.0921797261087689,0.29859631738946163,1.0005289972268392,1.0047904256514277,0.29717148419071365,0.20870739510254271,0.39482374746337523,0.9993161222448179,1.0057203864663582,0.6135098096445394,0.18139922380790194,0.978461798562128,0.9992901276820889,1.006928110991774,0.18405294289336183,0.054419767142370574,0.29353853956863835,0.9992901276820888,1.0069281109917743
0.9,0.1,0.281,0.2,0.3,3000,1500,0.06,0,0.7830458797374504,0.6534373018170399,0.9659548160197692,1.002208788010389,1.0089205745167722,0.20012531316526386,0.11496108599679529,0.3067722471382826,1.0015106272260108,1.0111594765436998,0.29164343182874236,0.20453992525369075,0.38558526938818066,1.001552874469268,1.010258213921666,0.6788528850914676,0.23261004031414628,0.9871346107753289,1.0022750253560186,1.0092916070005593,0.20365586552744025,0.06978301209424387,0.29614038323259867,1.0022750253560186,1.0092916070005593
1.1,0.1,0.281,0.2,0.3,3000,1500,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,0.1,0.281,0.2,0.3,3000,1500,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.3,0.281,0.2,0.3,3000,1500,0.06,0,0.6210207981040939,0.4032100631708312,0.928188328928914,1.000814804555072,1.008545987111155,0.36109964355161256,0.14689078137712258,0.7295242260004432,0.9998174844991153,1.004570565883189,0.2961522367851151,0.20948653509768983,0.39146261595672616,0.9992983200646992,1.0025415306635581,0.40899706298938593,0.07403885010726265,0.9208881230902849,1.0004219920569881,1.0093528164304026,0.12269911889681577,0.022211655032178795,0.27626643692708547,1.0004219920569881,1.0093528164304026
0.9,0.3,0.281,0.2,0.3,3000,1500,0.06,0,0.7831069246990913,0.5979346075264468,1.0582555072683162,1.000349475095021,1.0109801731205619,0.43109876360292054,0.21714914255799503,0.754803008914288,1.0007843535962535,1.0109440031797436,0.2907763230417566,0.20238584570979265,0.384070872047226,1.0006162120978948,1.0030860938518846,0.5226938336373119,0.09301340864216519,0.9701659203174221,1.0004600305803435,1.0122397931918432,0.15680815009119356,0.02790402259264956,0.29104977609522664,1.0004600305803435,1.0122397931918432
1.1,0.3,0.281,0.2,0.3,3000,1500,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,0.3,0.281,0.2,0.3,3000,1500,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.5,0.281,0.2,0.3,3000,1500,0.06,0,0.671300887679756,0.399487040138087,0.9799911671346666,0.9989254504054652,1.0059611298473592,0.5520513387792255,0.24197421156856144,1.0286617898350832,0.9986283472194439,1.008143018313633,0.2940032647025234,0.20671351898547732,0.39188849952025906,0.99991910159359,1.002446590692188,0.31574639210955824,0.060018909522004484,0.8682048833356609,1.0005585290764585,1.008091176306546,0.09472391763286747,0.018005672856601346,0.2604614650006983,1.0005585290764585,1.008091176306546
0.9,0.5,0.281,0.2,0.3,3000,1500,0.06,0,0.760678211294884,0.5608273838761478,1.054025629701803,0.9994531542228835,1.0034455475936632,0.49938742497440397,0.2636120412803949,0.8443159131420922,1.0002553769435956,1.002747710891861,0.2913689638882844,0.2069731223274919,0.38167962927957627,1.0000680709944982,1.0045424470377862,0.4928946768854711,0.08378905027917416,0.9633030972052687,1.0002857347316572,1.005468017213068,0.14786840306564134,0.02513671508375225,0.28899092916158065,1.0002857347316572,1.005468017213068
1.1,0.5,0.281,0.2,0.3,3000,1500,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,0.5,0.281,0.2,0.3,3000,1500,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.1,0.281,0.4,0.3,3000,1500,0.12,0,0.6625885826607841,0.5468120799243724,0.818160130792838,1.0014385407024664,1.0086438234981927,0.14224400649098018,0.08039076847155428,0.2156424320808096,1.00257925268854,1.0056624084344226,0.2939437972855399,0.20515780110446902,0.38967876947432123,1.0013170110501082,1.0037080120384458,0.6991261797566495,0.2725678684181238,0.9876517238164448,1.0014864741986622,1.0083331417311767,0.20973785392699482,0.08177036052543714,0.2962955171449334,1.0014864741986622,1.008333141731177
0.9,0.1,0.281,0.4,0.3,3000,1500,0.12,0,0.8634807600127479,0.7469656076672774,1.0107506137879956,1.0023238868353532,1.008329636207491,0.15444799477116816,0.09554473148498911,0.22427321138698345,1.0013589766643867,1.0074775348885312,0.2880192250667481,0.20279912405849523,0.3810160778785694,0.9992345958634832,1.0050752758447874,0.7317857711854922,0.31851550825491703,0.989336853114764,1.003721559501772,1.0088171526729852,0.21953573135564763,0.09555465247647511,0.29680105593442924,1.003721559501772,1.0088171526729852
1.1,0.1,0.281,0.4,0.3,3000,1500,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,0.1,0.281,0.4,0.3,3000,1500,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.3,0.281,0.4,0.3,3000,1500,0.12,0,0.7149687507074672,0.5346200478044287,0.9804617977678954,1.0020985041620314,1.011957636989294,0.3740209378713186,0.19096782870077464,0.6301863738993367,0.9992637026436735,1.0080563917486687,0.29179196870052954,0.20433033813720916,0.3899844501984469,1.0003934435829736,1.0024042184047781,0.5112936038389194,0.10344707260607072,0.970223383937914,1.0030240845279066,1.0127804824619562,0.15338808115167582,0.031034121781821217,0.2910670151813742,1.0030240845279066,1.0127804824619562
0.9,0.3,0.281,0.4,0.3,3000,1500,0.12,0,0.8633540559926575,0.7147675854089226,1.070703255330288,1.0013803089052293,1.0059294426848178,0.32899063168340376,0.18711560472990638,0.4751203334171364,1.0024715044160009,1.0082472948040093,0.2886611818284399,0.20125576826652727,0.38081600321918113,1.0003161396644342,1.0037317204725844,0.60446539764707,0.1460745538426866,0.9784306306838941,1.0016897279519972,1.0081658889222185,0.18133961929412096,0.043822366152805985,0.29352918920516824,1.0016897279519972,1.0081658889222185
1.1,0.3,0.281,0.4,0.3,3000,1500,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,0.3,0.281,0.4,0.3,3000,1500,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.5,0.281,0.4,0.3,3000,1500,0.12,0,0.7270269800134639,0.504462759383601,1.0341216327481615,1.00015563826791,1.0149167425154915,0.509398514405895,0.2646318710274382,0.8629262224655766,0.999336776166336,1.005093764891603,0.29233607255158967,0.20602565127479683,0.38838893432474236,0.9998450500548486,1.0123232205025223,0.43724499185387783,0.07311566393889612,0.9501895144839663,1.0025666613798243,1.0104306151167954,0.13117349755616334,0.021934699181668838,0.28505685434518985,1.0025666613798243,1.0104306151167954
0.9,0.5,0.281,0.4,0.3,3000,1500,0.12,0,0.8747077154546254,0.6949040023747783,1.1336269205783531,1.0048251085618483,1.0139482646609137,0.5034890113472471,0.29201231832948094,0.7679262081578188,0.9985922233450499,1.010233560875476,0.28810000948219744,0.20299591642020604,0.38043659687138437,0.999641014303823,1.0080034097462347,0.540503521563639,0.09681836873898719,0.9795026353849873,1.0032662175265668,1.0173181446303312,0.1621510564690917,0.029045510621696153,0.2938507906154962,1.0032662175265668,1.0173181446303312
1.1,0.5,0.281,0.4,0.3,3000,1500,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,0.5,0.281,0.4,0.3,3000,1500,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
