country,month,index_param_comb,index_repetition,n_clusters,max_cluster_size,R,k,yearly_mutation_rate,mean_generation_interval,testing_proba,sequencing_proba
denmark,05,30,1,6077,2500,1.0250999805296148,0.37598190418728017,13.750928497368367,5.2,0.9132766534856025,0.7788510079763067
denmark,05,31,1,6077,2500,1.0276613543476851,0.33866921051873167,14.072868320142598,5.2,0.9288365274659373,0.7788510079763067
denmark,05,32,1,6077,2500,1.070390063913902,0.35088313159932305,13.43900157041647,5.2,0.9320458494967767,0.7788510079763067
denmark,05,33,1,6077,2500,1.0252976099770525,0.3040856938944155,14.528058018931489,5.2,0.8855003450733129,0.7788510079763067
denmark,05,34,1,6077,2500,1.0337491313821323,0.35873530422567024,13.61046832968195,5.2,0.7913556877952782,0.7788510079763067
denmark,05,35,1,6077,2500,1.041146143944723,0.3611938938600379,13.705426956348248,5.2,0.926029622781018,0.7788510079763067
denmark,05,36,1,6077,2500,1.0647908901120566,0.3196864779406857,13.761720850140845,5.2,0.8811731291568322,0.7788510079763067
denmark,05,37,1,6077,2500,1.0209914182761786,0.3320177906194472,14.29305265453587,5.2,0.6990534486652437,0.7788510079763067
denmark,05,38,1,6077,2500,1.046639966309271,0.35428168563465107,13.545564431210805,5.2,0.9782063964997655,0.7788510079763067
denmark,05,39,1,6077,2500,1.0617925559318175,0.37563899010666496,14.465331373370272,5.2,0.8925780535181926,0.7788510079763067
denmark,05,40,1,6077,2500,1.0290601835847741,0.3520342408135313,13.4450026208645,5.2,0.8469781627010246,0.7788510079763067
denmark,05,41,1,6077,2500,1.0389927007573443,0.3589837279027578,13.95984861304536,5.2,0.9116695241229243,0.7788510079763067
denmark,05,42,1,6077,2500,1.0429441565702173,0.3489261804556725,14.842231419889854,5.2,0.9354865425525201,0.7788510079763067
denmark,05,43,1,6077,2500,1.051112313202424,0.3530487132845517,14.705168076600584,5.2,0.45110180065685584,0.7788510079763067
denmark,05,44,1,6077,2500,1.05723966496813,0.35220345502586775,15.182234238808128,5.2,0.982193770289817,0.7788510079763067
denmark,05,45,1,6077,2500,1.0459617200213678,0.3268811357215224,14.516836628584748,5.2,0.9958921242323829,0.7788510079763067
denmark,05,46,1,6077,2500,1.0446447170270678,0.3414199494269314,14.728297009687264,5.2,0.8975288144566692,0.7788510079763067
denmark,05,47,1,6077,2500,1.0381901787352101,0.37668139021969166,13.462209294212512,5.2,0.8018102787294908,0.7788510079763067
denmark,05,48,1,6077,2500,1.0329466799599276,0.3211163839850999,14.666563360332884,5.2,0.9596760410530926,0.7788510079763067
denmark,05,49,1,6077,2500,1.0345795661578296,0.34679663511641007,13.224786106206338,5.2,0.97115289176209,0.7788510079763067
denmark,05,50,1,6077,2500,1.0117145726363164,0.26865238790232837,13.977871034712937,5.2,0.9676079027446841,0.7788510079763067
denmark,06,01,1,1881,2500,1.1802369637051309,0.3246835379712336,13.439231461812163,5.2,0.31135366313126045,0.4361115894609954
denmark,06,02,1,1881,2500,1.1399835177495072,0.3581404675995441,14.344853850832019,5.2,0.574030032530085,0.4361115894609954
denmark,06,03,1,1881,2500,1.1472754424291636,0.3599894867294099,13.675021789578762,5.2,0.9001931692716636,0.4361115894609954
denmark,06,04,1,1881,2500,1.1368701485354777,0.27617108209788,13.408867491907367,5.2,0.977460595921652,0.4361115894609954
denmark,06,05,1,1881,2500,1.1517222849080353,0.3592357959885859,13.461749705172533,5.2,0.9801374910124827,0.4361115894609954
denmark,06,06,1,1881,2500,1.1180117503435716,0.35492671294369604,14.802527399119992,5.2,0.798505499334022,0.4361115894609954
denmark,06,07,1,1881,2500,1.1527950304161403,0.35584016333913926,14.625402292231858,5.2,0.8752934774220188,0.4361115894609954
denmark,06,08,1,1881,2500,1.128818634764743,0.30531343873353955,14.152866128579886,5.2,0.9492997418388102,0.4361115894609954
denmark,06,09,1,1881,2500,1.153113192906436,0.27223065448852896,12.586182606133072,5.2,0.9194536317995415,0.4361115894609954
denmark,06,10,1,1881,2500,1.1512433944713882,0.3606480005476244,13.168379080803017,5.2,0.7736308954180632,0.4361115894609954
denmark,06,11,1,1881,2500,1.1398394975182984,0.12414695827913495,12.80347662585409,5.2,0.7918203863161436,0.4361115894609954
denmark,06,12,1,1881,2500,1.1418768753010717,0.37941562839181103,13.925935648845496,5.2,0.8454554347968879,0.4361115894609954
denmark,06,13,1,1881,2500,1.1412417791677845,0.3645523650980768,13.61818945583733,5.2,0.6692212205001994,0.4361115894609954
denmark,06,14,1,1881,2500,1.1207735228590419,0.30087968472757753,13.85658170750777,5.2,0.7028367979192169,0.4361115894609954
denmark,06,15,1,1881,2500,1.1586633240181683,0.3678282485722342,13.59219884295697,5.2,0.41603358279848845,0.4361115894609954
denmark,06,16,1,1881,2500,1.1502188335648007,0.3618607181359593,13.980082268286385,5.2,0.32942658529165353,0.4361115894609954
denmark,06,17,1,1881,2500,1.149068550599558,0.2730452472205055,14.48638296318077,5.2,0.8564361080373483,0.4361115894609954
denmark,06,18,1,1881,2500,1.1227584088270928,0.35631638717229847,13.529835700792404,5.2,0.779174902824387,0.4361115894609954
denmark,06,19,1,1881,2500,1.1368541500234979,0.28130879588152236,13.710238310248902,5.2,0.7065530346134803,0.4361115894609954
denmark,06,20,1,1881,2500,1.1554710610713788,0.3509008633234878,13.563581319287316,5.2,0.7386940034616344,0.4361115894609954
denmark,06,21,1,1881,2500,1.1593186066349823,0.29964291640975255,13.84972145069452,5.2,0.8347134473685194,0.4361115894609954
denmark,06,22,1,1881,2500,1.1460961555353562,0.3188670258955772,14.569727661560737,5.2,0.9692048469517799,0.4361115894609954
denmark,06,23,1,1881,2500,1.1536314642867707,0.3195871491325583,13.88977433943252,5.2,0.853916803348465,0.4361115894609954
denmark,06,24,1,1881,2500,1.1622891296778723,0.34703077133814764,13.964476721630993,5.2,0.6530875761980828,0.4361115894609954
denmark,06,25,1,1881,2500,1.1451117640539956,0.39395472990216657,14.151959750452152,5.2,0.7996396004077233,0.4361115894609954
denmark,06,26,1,1881,2500,1.1532442882628084,0.29504060842557744,14.340127947291997,5.2,0.4433373988724875,0.4361115894609954
denmark,06,27,1,1881,2500,1.130745286921194,0.3569470894390659,13.140917491016722,5.2,0.49172427834606364,0.4361115894609954
denmark,06,28,1,1881,2500,1.1314917035516743,0.3532626092617523,13.852662682995646,5.2,0.7877843138157555,0.4361115894609954
denmark,06,29,1,1881,2500,1.2056422945211023,0.34624759367785385,14.031613753620983,5.2,0.7187763057044942,0.4361115894609954
denmark,06,30,1,1881,2500,1.1157532240808314,0.3088733943039412,15.412131189022007,5.2,0.8400790368320273,0.4361115894609954
denmark,06,31,1,1881,2500,1.1459911003417798,0.37689188366667664,14.025243848395563,5.2,0.9878875682073585,0.4361115894609954
denmark,06,32,1,1881,2500,1.185219051813985,0.33726177147662884,13.443339536378511,5.2,0.7067573220339639,0.4361115894609954
denmark,06,33,1,1881,2500,1.135370994758456,0.3376300058059769,14.253773596465582,5.2,0.9629168230607201,0.4361115894609954
denmark,06,34,1,1881,2500,1.131814082828984,0.29898716170104617,13.801800370502635,5.2,0.6509350521339644,0.4361115894609954
denmark,06,35,1,1881,2500,1.1442296521980648,0.39806220541531295,14.157735474569254,5.2,0.9872146009971483,0.4361115894609954
denmark,06,36,1,1881,2500,1.1503537938047617,0.3244457097716015,13.839128404804464,5.2,0.9919551467915552,0.4361115894609954
denmark,06,37,1,1881,2500,1.1337753491006624,0.2770121567686551,14.00551536127014,5.2,0.7527472880826231,0.4361115894609954
denmark,06,38,1,1881,2500,1.1583145376291786,0.45637891384324236,14.061859468512498,5.2,0.7483786723320148,0.4361115894609954
denmark,06,39,1,1881,2500,1.130941163738764,0.2994122060856338,14.414699089396988,5.2,0.4599236670601122,0.4361115894609954
denmark,06,40,1,1881,2500,1.1628201963620524,0.3689471178550796,14.355938003483017,5.2,0.45100148453405164,0.4361115894609954
denmark,06,41,1,1881,2500,1.158734230363251,0.33003291721038897,14.536195009029804,5.2,0.7359737023510772,0.4361115894609954
denmark,06,42,1,1881,2500,1.149689214636791,0.38910787631089105,13.640480686772522,5.2,0.47393487173383797,0.4361115894609954
denmark,06,43,1,1881,2500,1.1455417526602427,0.37785539647210614,13.924427008268596,5.2,0.9634152935897766,0.4361115894609954
denmark,06,44,1,1881,2500,1.1507624304057005,0.32746957026687284,14.394787317600715,5.2,0.58963726471934,0.4361115894609954
denmark,06,45,1,1881,2500,1.1305553279182268,0.35527872528448057,14.408146981064183,5.2,0.5619966654815768,0.4361115894609954
denmark,06,46,1,1881,2500,1.1212769936161515,0.3426520343226221,14.202360160688809,5.2,0.9638886936481577,0.4361115894609954
denmark,06,47,1,1881,2500,1.1542902049300425,0.292205696487407,12.887979056832696,5.2,0.7330680114948444,0.4361115894609954
denmark,06,48,1,1881,2500,1.149995433329391,0.36574658464365706,14.502268428800532,5.2,0.9049273036187344,0.4361115894609954
denmark,06,49,1,1881,2500,1.1197580938139524,0.4680390731036499,13.181692406136067,5.2,0.9479337452665768,0.4361115894609954
denmark,06,50,1,1881,2500,1.145117186741687,0.32316399640618,13.362298579898354,5.2,0.46866911629837943,0.4361115894609954
denmark,07,01,1,7459,2500,0.9245663623085917,0.273157874936781,14.57778017341596,5.2,0.946433347282203,0.831049268538759
denmark,07,02,1,7459,2500,0.934043060181256,0.27676099452513525,13.816712191675036,5.2,0.9993070213199704,0.831049268538759
denmark,07,03,1,7459,2500,0.9149315909175482,0.28214506600062916,14.482859610563885,5.2,0.9516269516883874,0.831049268538759
denmark,07,04,1,7459,2500,0.9434803506928267,0.2915037472040261,14.647208010417847,5.2,0.9281167328957032,0.831049268538759
denmark,07,05,1,7459,2500,0.9076053623923168,0.2656500567480825,14.79917796579443,5.2,0.9960819199453953,0.831049268538759
denmark,07,06,1,7459,2500,0.9222716543686139,0.3041648070288448,15.261997463154607,5.2,0.9539915030941037,0.831049268538759
denmark,07,07,1,7459,2500,0.9464222006733952,0.27060760737891876,14.028994339751849,5.2,0.9978766045434764,0.831049268538759
denmark,07,08,1,7459,2500,0.9018769091660972,0.2728575418562991,14.07872869679813,5.2,0.9973877042820818,0.831049268538759
denmark,07,09,1,7459,2500,0.9125308823941929,0.27500711291263674,14.559589787302315,5.2,0.9225568883227733,0.831049268538759
denmark,07,10,1,7459,2500,0.9470940595222828,0.29123265479829347,13.901666645297812,5.2,0.8496143039455301,0.831049268538759
denmark,07,11,1,7459,2500,0.9079179803433375,0.27085741395385443,13.36206848398798,5.2,0.950536022605881,0.831049268538759
denmark,07,12,1,7459,2500,0.9194550629481394,0.2670182110789329,13.631096052473852,5.2,0.9863040224002154,0.831049268538759
denmark,07,13,1,7459,2500,0.9285044270705902,0.3012357271937727,13.949189188571534,5.2,0.7532585040347938,0.831049268538759
denmark,07,14,1,7459,2500,0.9156445317264998,0.28739747520121894,14.17144522394124,5.2,0.9152747152910291,0.831049268538759
denmark,07,15,1,7459,2500,0.9099879659409759,0.28190804514927065,14.283187884244851,5.2,0.9774457940697899,0.831049268538759
denmark,07,16,1,7459,2500,0.9300355487877036,0.2976768797580536,13.880851294083561,5.2,0.9841660073721675,0.831049268538759
denmark,07,17,1,7459,2500,0.9176554622108912,0.2557657890767714,13.881776122873031,5.2,0.989246146148453,0.831049268538759
denmark,07,18,1,7459,2500,0.904175012057097,0.2799792453760354,13.169788398506771,5.2,0.9901346661123284,0.831049268538759
denmark,07,19,1,7459,2500,0.9375898838890848,0.2849003360932008,14.78088878224551,5.2,0.989775811759989,0.831049268538759
denmark,07,20,1,7459,2500,0.9378681004794993,0.2683456224671841,13.94640719493312,5.2,0.994847333977424,0.831049268538759
denmark,07,21,1,7459,2500,0.9248403218591597,0.29149344748351874,14.127624157072644,5.2,0.9763758215800863,0.831049268538759
denmark,07,22,1,7459,2500,0.9045785312257615,0.2914734845749934,14.533088218765332,5.2,0.8386686112186877,0.831049268538759
denmark,07,23,1,7459,2500,0.9161331694408378,0.28103234514716413,13.830560696143989,5.2,0.9210034927397454,0.831049268538759
denmark,07,24,1,7459,2500,0.9266716419610305,0.28832955085643797,13.81215698432002,5.2,0.9367961426939954,0.831049268538759
denmark,07,25,1,7459,2500,0.9104784533340416,0.2699703786350927,13.82795407331319,5.2,0.985070297348802,0.831049268538759
denmark,07,26,1,7459,2500,0.9001211297986735,0.2630460184060927,13.562842376402266,5.2,0.9879620527833927,0.831049268538759
denmark,07,27,1,7459,2500,0.9304379632210963,0.2443807057411917,13.504039161796271,5.2,0.9884482665374025,0.831049268538759
denmark,07,28,1,7459,2500,0.9120164524183699,0.26255571728086013,13.932007367770618,5.2,0.9726416871799016,0.831049268538759
denmark,07,29,1,7459,2500,0.8977712310891054,0.2781848441869436,14.005199371592614,5.2,0.9617904327573589,0.831049268538759
denmark,07,30,1,7459,2500,0.9529178994378927,0.26422363499055146,13.898613427718105,5.2,0.9398935062696376,0.831049268538759
denmark,07,31,1,7459,2500,0.9492517047844874,0.274137336986455,14.667567630722159,5.2,0.9643580622567174,0.831049268538759
denmark,07,32,1,7459,2500,0.925708676985738,0.2875813428701795,13.923333775449171,5.2,0.8646088662478228,0.831049268538759
denmark,07,33,1,7459,2500,0.9426735503675451,0.2830376668051547,14.504829069741245,5.2,0.9138289617298057,0.831049268538759
denmark,07,34,1,7459,2500,0.935166177591419,0.2880582404115364,14.216694373896344,5.2,0.9894475861491658,0.831049268538759
denmark,07,35,1,7459,2500,0.9278531366851741,0.27085288361057835,14.504641347903986,5.2,0.9785542570092098,0.831049268538759
denmark,07,36,1,7459,2500,0.9156022559232282,0.2918573599658985,13.613949988221584,5.2,0.8905521764749186,0.831049268538759
denmark,07,37,1,7459,2500,0.915765097742156,0.2785019198816274,14.85743635558539,5.2,0.9866624094527395,0.831049268538759
denmark,07,38,1,7459,2500,0.9033952854520271,0.29902684704626864,14.234429547331612,5.2,0.9620351519066584,0.831049268538759
denmark,07,39,1,7459,2500,0.9323396591133832,0.2810987088550163,13.562145847279021,5.2,0.8430163812478417,0.831049268538759
denmark,07,40,1,7459,2500,0.9418587112525729,0.28195157077887056,13.359661909421513,5.2,0.8467107845186458,0.831049268538759
denmark,07,41,1,7459,2500,0.931728048702907,0.28867304661102516,13.855417176109201,5.2,0.9796959425071066,0.831049268538759
denmark,07,42,1,7459,2500,0.9433248040721423,0.27688617895250667,14.021512464158338,5.2,0.9858305697355625,0.831049268538759
denmark,07,43,1,7459,2500,0.9105809122078287,0.2843995683412459,13.732060840928742,5.2,0.9354424182904978,0.831049268538759
denmark,07,44,1,7459,2500,0.8957490436718505,0.2661406426781282,13.323735671938136,5.2,0.9881608793100942,0.831049268538759
denmark,07,45,1,7459,2500,0.9406613661064194,0.2643250803193956,13.63499359812113,5.2,0.9892522462543387,0.831049268538759
denmark,07,46,1,7459,2500,0.9528495069855548,0.25687506796012816,13.913271160509284,5.2,0.9836515839630541,0.831049268538759
denmark,07,47,1,7459,2500,0.9353380684450306,0.29153224937848865,14.488075872850395,5.2,0.9815049340752963,0.831049268538759
denmark,07,48,1,7459,2500,0.9186345603470514,0.2970374067354282,14.67694529415035,5.2,0.9774005574248598,0.831049268538759
denmark,07,49,1,7459,2500,0.9155039055742286,0.2932195935652288,14.028375790293225,5.2,0.914971172183101,0.831049268538759
denmark,07,50,1,7459,2500,0.8914375362703986,0.2990305607724213,13.479220472383973,5.2,0.9603544446745609,0.831049268538759
denmark,08,01,1,10625,2500,0.8795657492669243,0.42293838307634357,13.76332783294681,5.2,0.9858752479468961,0.8218173050427114
denmark,08,02,1,10625,2500,0.8875250529356039,0.41703606818530164,14.192559806226921,5.2,0.815832489613915,0.8218173050427114
denmark,08,03,1,10625,2500,0.8837567990401067,0.461743974190028,14.118219830366105,5.2,0.9508960407283407,0.8218173050427114
denmark,08,04,1,10625,2500,0.8987877120926601,0.3915345740040708,14.176406515552735,5.2,0.9716285366272623,0.8218173050427114
denmark,08,05,1,10625,2500,0.8923115230571933,0.44663404623411534,13.568008748757464,5.2,0.9698471795503689,0.8218173050427114
denmark,08,06,1,10625,2500,0.9139920082213703,0.4720199578093121,13.397140777722246,5.2,0.9016835874654339,0.8218173050427114
denmark,08,07,1,10625,2500,0.8948089714649903,0.43450425018932515,13.63574657222428,5.2,0.928533639465832,0.8218173050427114
denmark,08,08,1,10625,2500,0.87568251410466,0.40884795094593585,15.082136539228973,5.2,0.8896517879803353,0.8218173050427114
denmark,08,09,1,10625,2500,0.901814611688841,0.4031118036508104,13.521105159036932,5.2,0.9464655007967636,0.8218173050427114
denmark,08,10,1,10625,2500,0.8831659543022933,0.4147584396427189,14.55639019283041,5.2,0.9667464051764637,0.8218173050427114
denmark,08,11,1,10625,2500,0.9135724697794144,0.44780746659239995,13.951152923135842,5.2,0.738043578862664,0.8218173050427114
denmark,08,12,1,10625,2500,0.8830771765444342,0.4323188024767891,14.355668873731242,5.2,0.8845013958455634,0.8218173050427114
denmark,08,13,1,10625,2500,0.8718808979432239,0.41007300046636225,13.64699889185229,5.2,0.9736147262065534,0.8218173050427114
denmark,08,14,1,10625,2500,0.8769624754441623,0.42071631377072477,13.349303111117587,5.2,0.9283781661837948,0.8218173050427114
denmark,08,15,1,10625,2500,0.88501354126164955,0.43222368293524205,14.0065208056618,5.2,0.9810523086820461,0.8218173050427114
denmark,08,16,1,10625,2500,0.9020916513600483,0.40122266530502876,13.762798165969684,5.2,0.9145046795638403,0.8218173050427114
denmark,08,17,1,10625,2500,0.8820723885000523,0.40694030654356084,13.42497797593693,5.2,0.950020749227122,0.8218173050427114
denmark,08,18,1,10625,2500,0.8736665334175454,0.43465845693793365,13.91105044796051,5.2,0.651836673588866,0.8218173050427114
denmark,08,19,1,10625,2500,0.8975885672910049,0.40232285012337293,13.938313857814794,5.2,0.9954939916250108,0.8218173050427114
denmark,08,20,1,10625,2500,0.880426772012045,0.4562732988814761,13.120422211384511,5.2,0.7261704586529898,0.8218173050427114
denmark,08,21,1,10625,2500,0.8711943741733303,0.4050319765176044,14.173653756525962,5.2,0.9847193537759114,0.8218173050427114
denmark,08,22,1,10625,2500,0.8942951525010324,0.4169000474728198,14.407369723865962,5.2,0.7323178387515746,0.8218173050427114
denmark,08,23,1,10625,2500,0.8982874531245943,0.38662782503983883,13.957378494742326,5.2,0.9568520127415675,0.8218173050427114
denmark,08,24,1,10625,2500,0.9251617728783322,0.4003252737121196,13.74494531970137,5.2,0.6456500945814286,0.8218173050427114
denmark,08,25,1,10625,2500,0.8656620734355653,0.47075009309791865,13.46191356658391,5.2,0.9865410788111505,0.8218173050427114
denmark,08,26,1,10625,2500,0.9010032098613712,0.44283280162936717,14.942843341924936,5.2,0.9248239680325133,0.8218173050427114
denmark,08,27,1,10625,2500,0.899207912997836,0.3932802979104276,14.579731669655892,5.2,0.9017146772211441,0.8218173050427114
denmark,08,28,1,10625,2500,0.8785009623283557,0.4187687064554433,13.557097201881705,5.2,0.9876050028517847,0.8218173050427114
denmark,08,29,1,10625,2500,0.8954357319115775,0.46671187663005076,13.590635498013864,5.2,0.8977636391549451,0.8218173050427114
denmark,08,30,1,10625,2500,0.9170427429347935,0.4207772838985538,13.746959176674622,5.2,0.8886601638591242,0.8218173050427114
denmark,08,31,1,10625,2500,0.9004742120978575,0.4180312211790756,14.402195512126703,5.2,0.9220016203865238,0.8218173050427114
denmark,08,32,1,10625,2500,0.8662172717822472,0.39716865447853184,14.358787678551014,5.2,0.8312049660667095,0.8218173050427114
denmark,08,33,1,10625,2500,0.9153558271980269,0.43669331568593733,14.559001513090239,5.2,0.9833463263175038,0.8218173050427114
denmark,08,34,1,10625,2500,0.8858098518803059,0.3999802425204862,14.503319988117628,5.2,0.9250617685823339,0.8218173050427114
denmark,08,35,1,10625,2500,0.8883109656030411,0.4430581470348981,14.001544195624822,5.2,0.9938217995875084,0.8218173050427114
denmark,08,36,1,10625,2500,0.9022424058360926,0.3966334617486994,14.055747245812501,5.2,0.9837779450490396,0.8218173050427114
denmark,08,37,1,10625,2500,0.8935308743297626,0.4156182913476108,14.770495189343173,5.2,0.9841665378603749,0.8218173050427114
denmark,08,38,1,10625,2500,0.8782786068957201,0.4341366645175847,13.011983541711375,5.2,0.9713595467416813,0.8218173050427114
denmark,08,39,1,10625,2500,0.9018339332362244,0.400168614120912,14.26463913571009,5.2,0.8776967439700261,0.8218173050427114
denmark,08,40,1,10625,2500,0.9092157614742604,0.4053809350537244,13.576397635677445,5.2,0.899584769121138,0.8218173050427114
denmark,08,41,1,10625,2500,0.8712234172794316,0.38090145361696803,14.524697200026164,5.2,0.8279130181435764,0.8218173050427114
denmark,08,42,1,10625,2500,0.8941246548036309,0.4316814091592769,14.144556379217065,5.2,0.9417387104659476,0.8218173050427114
denmark,08,43,1,10625,2500,0.8820281161339046,0.4400375761905926,14.656388364174191,5.2,0.9692655161461426,0.8218173050427114
denmark,08,44,1,10625,2500,0.8911066016597791,0.40781279753771077,13.744805383465525,5.2,0.9904322729919841,0.8218173050427114
denmark,08,45,1,10625,2500,0.897620387399421,0.3866619452044744,14.731652880343116,5.2,0.9184075170494524,0.8218173050427114
denmark,08,46,1,10625,2500,0.8971107894061806,0.40771449642511975,14.09055459302703,5.2,0.9796246202370817,0.8218173050427114
denmark,08,47,1,10625,2500,0.892426596163771,0.42358669651111275,14.076394123353785,5.2,0.9214117233024164,0.8218173050427114
denmark,08,48,1,10625,2500,0.8905443273458529,0.3905425813971109,14.402923447859452,5.2,0.9935536681938391,0.8218173050427114
denmark,08,49,1,10625,2500,0.8921664017176217,0.4331156293811081,14.119283780238653,5.2,0.9784402845381791,0.8218173050427114
denmark,08,50,1,10625,2500,0.8807283238153195,0.4082031305877491,13.739610480031674,5.2,0.9783319095001166,0.8218173050427114
denmark,09,01,1,5102,2500,0.9573428364614122,0.37651746325883445,14.190975860817225,5.2,0.949965899257785,0.8594348659003831
denmark,09,02,1,5102,2500,1.0129192848601294,0.3670843185714654,13.72348336919939,5.2,0.7406214988844934,0.8594348659003831
denmark,09,03,1,5102,2500,0.9773155092581147,0.4298191417592828,13.795551164237992,5.2,0.9010286690495553,0.8594348659003831
denmark,09,04,1,5102,2500,1.03324952871239,0.4109771395829551,13.914775775603232,5.2,0.8104499956871559,0.8594348659003831
denmark,09,05,1,5102,2500,1.0149523718846474,0.378893418609942,14.34835394420031,5.2,0.7560192967775157,0.8594348659003831
denmark,09,06,1,5102,2500,1.0425229367868474,0.3415131986983853,14.546179274159645,5.2,0.9441721294670914,0.8594348659003831
denmark,09,07,1,5102,2500,0.9565721526396568,0.42219238071622983,13.470159758060294,5.2,0.4287710454621734,0.8594348659003831
denmark,09,08,1,5102,2500,0.9603957832058267,0.4132954402690943,14.516090805568734,5.2,0.8803773574426456,0.8594348659003831
denmark,09,09,1,5102,2500,0.9790395462813499,0.38513823156744076,14.292900609161826,5.2,0.8806456902457561,0.8594348659003831
denmark,09,10,1,5102,2500,0.9684793473094281,0.3989500517328554,14.238472135149335,5.2,0.8613549064511903,0.8594348659003831
denmark,09,11,1,5102,2500,0.9957667507443313,0.40461803376865746,14.451502071014973,5.2,0.9843386735924042,0.8594348659003831
denmark,09,12,1,5102,2500,0.9979537880608287,0.37593688500156514,14.104033197327245,5.2,0.8166995944890278,0.8594348659003831
denmark,09,13,1,5102,2500,0.9769081259813348,0.41708629582976403,14.245414012040001,5.2,0.9229999449429561,0.8594348659003831
denmark,09,14,1,5102,2500,1.0296997812013315,0.40724385585792333,13.922757817927186,5.2,0.754382143768389,0.8594348659003831
denmark,09,15,1,5102,2500,0.93848568596627,0.38702747877000304,13.637753933389435,5.2,0.9811787127328039,0.8594348659003831
denmark,09,16,1,5102,2500,0.9755653038730834,0.37728739746103557,13.43594316210805,5.2,0.758991807892125,0.8594348659003831
denmark,09,17,1,5102,2500,0.9886446541774847,0.4033494909880991,13.508728917445717,5.2,0.8808544405095151,0.8594348659003831
denmark,09,18,1,5102,2500,0.9771935659906129,0.40664876830778657,13.753541239662871,5.2,0.7150904096732293,0.8594348659003831
denmark,09,19,1,5102,2500,0.9796043522315795,0.40039107386644873,13.500415449103485,5.2,0.6310265963017045,0.8594348659003831
denmark,09,20,1,5102,2500,1.0111894535033907,0.3858693889813118,14.343085354388235,5.2,0.6721747371985028,0.8594348659003831
denmark,09,21,1,5102,2500,0.9801612972535031,0.4530275319039866,14.717989541442005,5.2,0.8888859564081949,0.8594348659003831
denmark,09,22,1,5102,2500,0.9858168583345918,0.41200305200496573,14.510193872128445,5.2,0.8840465141910586,0.8594348659003831
denmark,09,23,1,5102,2500,0.9863171187798652,0.3870984514086513,13.514360993174483,5.2,0.39723912509742004,0.8594348659003831
denmark,09,24,1,5102,2500,0.9641156130135777,0.34524090527864393,14.422036978855882,5.2,0.8242955439224359,0.8594348659003831
denmark,09,25,1,5102,2500,0.9653649654630958,0.41962437746480946,13.557359597103165,5.2,0.5935996947314486,0.8594348659003831
denmark,09,26,1,5102,2500,0.9991883857578461,0.41161090417228885,14.486160062235488,5.2,0.9265073504623564,0.8594348659003831
denmark,09,27,1,5102,2500,1.0057303995591753,0.4088783554091671,13.9420471356024,5.2,0.3406357552116012,0.8594348659003831
denmark,09,28,1,5102,2500,0.9635122382246547,0.38595868276225404,13.45366686894899,5.2,0.9908711318675617,0.8594348659003831
denmark,09,29,1,5102,2500,0.9835572580700082,0.45233087052460663,14.289498178736855,5.2,0.9680802262830591,0.8594348659003831
denmark,09,30,1,5102,2500,0.9668071181839059,0.3923414437529529,13.730904298859295,5.2,0.6863865501641461,0.8594348659003831
denmark,09,31,1,5102,2500,1.0004448562427892,0.3702887850653462,14.068123070696787,5.2,0.8857622555201861,0.8594348659003831
denmark,09,32,1,5102,2500,0.9795486895206232,0.4695300710529053,13.79041576446195,5.2,0.9434997850517473,0.8594348659003831
denmark,09,33,1,5102,2500,0.9640855254133226,0.44518943319066273,13.868184320794303,5.2,0.9237958252321229,0.8594348659003831
denmark,09,34,1,5102,2500,1.0003253370212397,0.384602326211804,13.67098934884288,5.2,0.8730807395122362,0.8594348659003831
denmark,09,35,1,5102,2500,0.9888193286801498,0.4073465754511987,12.759248616786042,5.2,0.8287962177214818,0.8594348659003831
denmark,09,36,1,5102,2500,0.9887843324960641,0.427965070330342,14.069153645536135,5.2,0.9927950507340748,0.8594348659003831
denmark,09,37,1,5102,2500,1.0276606662139205,0.42117506723435066,13.906983474547724,5.2,0.7318827080839756,0.8594348659003831
denmark,09,38,1,5102,2500,0.96235499322906215,0.37678537814386986,13.75602700774302,5.2,0.8996263634403978,0.8594348659003831
denmark,09,39,1,5102,2500,0.9783091231468083,0.3789826655086971,14.394768187734376,5.2,0.8773355069514286,0.8594348659003831
denmark,09,40,1,5102,2500,1.0050747068297894,0.4788544866317561,14.692702245102462,5.2,0.7296338628954251,0.8594348659003831
denmark,09,41,1,5102,2500,1.0060720120180118,0.4226932461617804,13.895965061592708,5.2,0.551309398974804,0.8594348659003831
denmark,09,42,1,5102,2500,0.9527343939966098,0.43712442992892103,13.932325222682907,5.2,0.9061617662150083,0.8594348659003831
denmark,09,43,1,5102,2500,0.9685762723117217,0.3720668313216677,13.959910902550611,5.2,0.8578502670868006,0.8594348659003831
denmark,09,44,1,5102,2500,0.9468829142772892,0.4090099863080718,13.246177087852328,5.2,0.7786765369543349,0.8594348659003831
denmark,09,45,1,5102,2500,0.9953224824583345,0.3497037143454494,14.63382675904616,5.2,0.6484889555032126,0.8594348659003831
denmark,09,46,1,5102,2500,0.9577395066117199,0.390120722529749,14.296302655803899,5.2,0.9853212515014639,0.8594348659003831
denmark,09,47,1,5102,2500,1.010465633703776,0.3484100773554886,14.09267254390025,5.2,0.9867487677857066,0.8594348659003831
denmark,09,48,1,5102,2500,0.9663173265621701,0.44612018969515743,14.785289148272463,5.2,0.895442320917153,0.8594348659003831
