n_divergent_transitions,min_Rhat,max_Rhat,t_c1_w,t_c2_w,t_c3_w,t_c4_w,t_w_max,t_c1_s,t_c2_s,t_c3_s,t_c4_s,t_s_max,R_estimate,R_lower_cred_int,R_upper_cred_int,R_Rhat,k_estimate,k_lower_cred_int,k_upper_cred_int,k_Rhat,number_yearly_mutations_estimate,number_yearly_mutations_lower_cred_int,number_yearly_mutations_upper_cred_int,number_yearly_mutations_Rhat,mutation_proba_estimate,mutation_proba_lower_cred_int,mutation_proba_upper_cred_int,mutation_proba_Rhat,testing_proba_estimate,testing_proba_lower_cred_int,testing_proba_upper_cred_int,testing_proba_Rhat,detection_proba_estimate,detection_proba_lower_cred_int,detection_proba_upper_cred_int,detection_proba_Rhat
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9998141467284386,1.0022719994738325,135.471,124.051,125.007,135.721,135.721,79.248,120.832,155.121,82.029,155.121,0.6509801048656334,0.42423734996662105,0.8950348934938699,1.0022719994738325,0.5910238067134039,0.30295226674389847,0.9536244605648724,0.9998141467284386,14.010730738342186,13.056685932963308,14.975853220383177,1.0020899883983194,0.18081397049670295,0.16963153324005265,0.19201241677813066,1.0021100631925306,0.35550365815819784,0.05979976072682274,0.9476186897651698,1.0015858761609109,0.10665109744745932,0.01793992821804682,0.28428560692955096,1.0015858761609109
0,1.0001992830567574,1.0051234871304433,198.461,263.968,208.451,174.296,263.968,238.247,188.551,156.85,153.389,238.247,0.7683313659699275,0.6367426366452282,0.9727051806251381,1.0051234871304433,0.5056277802724437,0.31277567226485237,0.7567700164982243,1.0026223661167326,14.012651738128177,13.09158696643463,14.953390107025104,1.0001992830567574,0.1808371150187655,0.17004402366174742,0.19175397830584615,1.000200807668484,0.5186977135550128,0.08594231847144351,0.9698863899101393,1.003420270594106,0.1556093140665039,0.02578269554143305,0.2909659169730418,1.003420270594106
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.00341862873432,1.0070099282048195,159.429,129.749,148.85,117.669,159.429,72.629,155.524,90.411,101.347,155.524,0.645177639998419,0.5757649689582008,0.7445556047187135,1.0060820979615586,0.14221621899333828,0.07730778579941984,0.19815217181592648,1.0057184556939776,14.013692246538223,13.056991644515364,15.014001354444376,1.00341862873432,0.1808478742636994,0.1696351472502131,0.19245112240023446,1.0034269922457744,0.6443180758288384,0.21286101138362884,0.9843176480012253,1.0070099282048195,0.19329542274865175,0.06385830341508865,0.2952952944003676,1.0070099282048195
0,1.0023567907881028,1.0066170435018358,512.217,672.373,691.241,476.858,691.241,319.971,210.072,292.084,289.964,319.971,0.8567061429115137,0.8116844464678424,0.9108053663873914,1.0066170435018358,0.1256688017668806,0.0803000010661703,0.16302104086828828,1.003188596615595,14.015384740913628,13.059704033890394,15.009094199975351,1.0023567907881028,0.18086708452846648,0.16966721185679942,0.1923947031762213,1.0023588329080744,0.7598258686813505,0.34753643121169037,0.991650450451871,1.0055916008379127,0.22794776060440505,0.1042609293635071,0.29749513513556125,1.0055916008379127
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.001378973717716,1.004934211610954,118.765,122.936,194.642,154.56,194.642,83.664,120.719,205.191,180.118,205.191,0.6737468668288531,0.5352594175303127,0.8759313379625266,1.004934211610954,0.3758039886789068,0.2077529008594584,0.5849767614066133,1.001378973717716,14.01590245318692,13.0472757205517,15.005664896239592,1.0030702823729238,0.18087368225105843,0.1695202800596303,0.19235527302224167,1.0030618382533831,0.4952875950362256,0.10075155257497662,0.9682061162108749,1.003804677504129,0.14858627851086767,0.030225465772492983,0.29046183486326244,1.003804677504129
0,1.0028585043217269,1.0081418531858237,221.418,286.32,256.192,218.244,286.32,118.789,128.909,109.229,132.01,132.01,0.8471523779326708,0.7735703142928726,0.9697937137902444,1.0065746697117648,0.2983022992664324,0.17215440313344843,0.41247361648824554,1.0028585043217269,14.027555521913182,13.046836700120767,14.977495069965094,1.0057723568306247,0.18101019895172743,0.16951508933516746,0.19203130307682617,1.0057662076074256,0.6311506260747938,0.15160386288186561,0.9813831771164178,1.0081418531858237,0.18934518782243812,0.04548115886455969,0.2944149531349253,1.0081418531858237
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0010755699818523,1.0041661063066205,198.678,196.49,247.132,188.415,247.132,141.183,172.058,127.781,111.293,172.058,0.7447583563182751,0.5604423305284347,0.9606260260415475,1.0041661063066205,0.6337410297562389,0.33960958010724046,1.0141345765368888,1.0030956734670025,13.990758978808724,12.994021416059326,14.944135397230257,1.001079427993464,0.18058068579299344,0.16889039462594682,0.19164747870279553,1.0010755699818523,0.4066391945029961,0.06579877362183785,0.9379057590007506,1.002931288932858,0.1219917583508988,0.019739632086551353,0.2813717277002252,1.002931288932858
0,0.999848282002106,1.0027224792043121,495.91,421.499,600.945,515.462,600.945,343.463,332.175,331.535,313.633,343.463,0.887317532515728,0.7815882899802441,1.044908097627954,1.0012590966475565,0.536074394866576,0.324909936495038,0.7626557144910281,0.999848282002106,14.006576990382047,13.055741059745667,14.93452462077166,1.0027166966673546,0.18076562143347996,0.1696203630591877,0.1915368667173248,1.0027224792043121,0.5161626945227076,0.08113509634234212,0.9676164584781474,1.001450928316349,0.15484880835681233,0.024340528902702635,0.29028493754344425,1.001450928316349
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0017499471421718,1.0081742306467947,192.316,94.278,190.913,143.502,192.316,83.75,78.319,102.521,84.431,102.521,0.6701896466461723,0.6130683743922202,0.7563765203199472,1.0081742306467947,0.14153526645128636,0.08898220597838967,0.18835681637536214,1.0046915041134172,14.023587624415953,13.00557218201442,14.970205981250125,1.001757919881495,0.18096317236859402,0.16902705627425865,0.19194745302583532,1.0017499471421718,0.7244170109102035,0.3049254296854417,0.9888179691391611,1.0081174239447859,0.21732510327306107,0.0914776289056325,0.29664539074174834,1.0081174239447859
0,1.0006464991042672,1.0030257626197328,648.298,343.004,345.867,312.861,648.298,130.343,147.761,298.415,154.365,298.415,0.8704063624929771,0.824695622076276,0.9251947721648406,1.0006464991042672,0.12698092398383423,0.07902228335303527,0.167006024369191,1.0030257626197328,14.041732354558249,13.06218128059447,14.983546039587296,1.0006515722543303,0.1811741197305625,0.1696964956692997,0.19210090372447744,1.0006510221894325,0.7336171664818292,0.3251384878143441,0.9901132017231149,1.0013203244457953,0.22008514994454878,0.09754154634430323,0.2970339605169344,1.0013203244457953
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0022030607549117,1.0094041695313842,240.553,174.818,239.927,210.785,240.553,134.063,95.592,136.162,123.588,136.162,0.7389677181398799,0.6333191000376963,0.8966361853568705,1.0080644848683473,0.3617102264836541,0.21061907972728033,0.5224682803536504,1.0083911141481723,14.00622404962773,13.00585268392796,14.960416608481694,1.0022030607549117,0.1807596104909251,0.16903037469324408,0.19183482717382505,1.0022289064256187,0.5633866372528683,0.13574565158952095,0.9740645641057465,1.0094041695313842,0.16901599117586044,0.04072369547685628,0.2922193692317239,1.0094041695313842
0,0.9986767919198026,1.002763027680995,430.552,395.837,370.771,303.888,430.552,261.177,189.875,219.947,201.476,261.177,0.9168700336471718,0.861034327128045,1.0086395270074928,1.0006968277842325,0.33025810313596066,0.20180662324413678,0.44903481837022585,1.002763027680995,13.995338162574019,13.090194815939997,14.98571005283278,0.9986810212888817,0.18063519478874723,0.17002757441928898,0.19212579375823807,0.9986767919198026,0.6766179805528105,0.19954714541999163,0.9836934944362832,1.001160173631536,0.20298539416584307,0.059864143625997485,0.29510804833088494,1.001160173631536
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.000829327866363,1.0125073110278275,409.162,270.185,394.309,342.345,409.162,298.013,171.481,284.585,291.92,298.013,0.7596161719130421,0.6178899645568865,0.9695793902908197,1.0121263059157044,0.5258017654614893,0.31095661973407557,0.7853093461912861,1.000829327866363,14.02346297112043,13.017614477769346,15.022286962873633,1.001437399012798,0.1809617972234877,0.1691695091656266,0.1925463758798852,1.0014523691777084,0.49640007600574376,0.07750520560104458,0.9747401616337663,1.0125073110278275,0.14892002280172317,0.023251561680313376,0.2924220484901298,1.0125073110278275
0,1.0046376470892187,1.0112665582395268,655.426,380.409,685.599,1138.04,1138.04,507.314,356.331,294.773,316.565,507.314,0.9315458166209801,0.8433135735331131,1.0714071212573881,1.0112665582395268,0.5279318131230974,0.32206326898170073,0.7263960868887688,1.0046376470892187,14.022547612080768,13.057488426588387,14.998503349786532,1.0064748809915092,0.1809511437979703,0.16964101960332287,0.192272923234247,1.0064734706425364,0.5632052976008177,0.09303287502861392,0.9859712689199805,1.0107121759256823,0.16896158928024543,0.027909862508584175,0.2957913806759942,1.0107121759256825
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0013063284919723,1.007435783547366,219.293,298.361,241.416,168.156,298.361,80.789,71.315,72.673,103.305,103.305,0.7119589160753927,0.6569990628883583,0.7936213042954604,1.0047014655369135,0.12251798502650643,0.07210536275677482,0.1660158531619224,1.0046957672944081,14.00755309743573,13.04612363532747,15.100195692271418,1.0013193543725973,0.18077523716862076,0.16950665833307202,0.19344148501091776,1.0013063284919723,0.7029033131909723,0.28838168902913847,0.9860388117030229,1.007435783547366,0.2108709939572917,0.08651450670874154,0.2958116435109069,1.007435783547366
0,1.001986718689148,1.007652658645159,631.644,1160.27,672.048,622.531,1160.27,322.585,361.473,473.043,455.028,473.043,0.8726109851041982,0.8298757416637825,0.9205282882161869,1.007652658645159,0.0941218925041949,0.061355745759127216,0.11936863452424039,1.0036667636457854,13.98810001119244,12.996543779158685,14.9212096925836,1.001986718689148,0.18054944466482942,0.16892023967615932,0.1913835980856966,1.0020082524980451,0.8060560648020751,0.4317234009409852,0.9937900045390056,1.0072429633019755,0.2418168194406226,0.12951702028229556,0.2981370013617016,1.0072429633019755
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0014324020459715,1.0168284463342612,212.004,203.011,199.941,169.45,212.004,137.747,105.169,168.177,122.51,168.177,0.7506778870931676,0.6625569532853083,0.8924565179080016,1.015919746009105,0.26407806473808915,0.14123480588446288,0.3784220164429744,1.0099966491482006,14.018293246012197,13.033135334617628,15.016296467102187,1.0014450321723969,0.18090082968263563,0.16935307583970996,0.19247750874252278,1.0014324020459715,0.5896810020200985,0.14062265419205983,0.9713497234198637,1.016828446334261,0.17690430060602957,0.04218679625761795,0.2914049170259591,1.0168284463342612
0,1.001885564015562,1.0074200224501517,592.33,650.711,531.601,611.003,650.711,296.316,265.919,230.163,607.375,607.375,0.9140406725632582,0.8559747800860865,0.9958565375902239,1.0034176124525154,0.2487126650189007,0.14338465988118482,0.33878434916735095,1.005098513050508,14.011937436494527,13.075298999933597,14.9742025522286,1.001885564015562,0.1808283124381535,0.16985154421140486,0.1919934286614688,1.0019105166273425,0.6451849385438123,0.2072036924783944,0.9871117192391754,1.0074200224501517,0.1935554815631437,0.062161107743518323,0.2961335157717526,1.0074200224501517
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9985058598136377,1.007713752679404,231.63,254.508,203.879,297.463,297.463,156.193,148.903,178.617,175.293,178.617,0.8155215401889515,0.6815197199558564,1.0016099788805768,1.001881300479248,0.5930067472602549,0.33460882353956567,0.9022602744788394,1.007713752679404,14.016000017305362,13.071196255880484,14.986581353032847,0.9985058598136377,0.18087532572864476,0.16980305381474936,0.1921358148041556,0.9985087757096364,0.47800617251463084,0.08234326101270696,0.9541944335122076,1.0013157614033863,0.1434018517543893,0.024702978303812084,0.28625833005366225,1.0013157614033863
0,1.0021353319852777,1.008426247228034,351.712,418.338,519.709,477.223,519.709,194.208,245.439,257.816,215.807,257.816,0.9144469979658595,0.8388081647982857,1.0307785883559089,1.008426247228034,0.4133502564492845,0.2506968243080224,0.5759343214721778,1.0021353319852777,13.991737739565792,12.922432336785697,15.029901823863842,1.0030259601455522,0.18058794766842795,0.16804289497672562,0.1926339083390719,1.0030440111769956,0.6023856857791863,0.14433188166220284,0.9808166936364022,1.0075851183375444,0.1807157057337559,0.04329956449866085,0.29424500809092063,1.0075851183375444
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.004870146170774,1.009435042682023,108.299,97.3,95.573,111.932,111.932,77.772,69.177,85.33,55.96,85.33,0.5191493108231414,0.4084236870039633,0.6851269816196283,1.009435042682023,0.215816866627692,0.11519404158973472,0.2999296125252714,1.004870146170774,13.993517644996153,13.014384924735664,14.904250496427473,1.0049950125023521,0.18061316923121362,0.16913130816421826,0.19118833765970897,1.0050296525079072,0.5457974494697572,0.13320907293745046,0.9673244808387113,1.0093797459092382,0.2728987247348786,0.06660453646872523,0.4836622404193556,1.0093797459092382
0,1.000465199051455,1.0153514556383214,227.353,431.666,233.402,287.319,431.666,116.994,240.332,177.425,159.373,240.332,0.7295168299135609,0.6551559110900567,0.8496098624972068,1.0115087305232624,0.25522631836710297,0.16594572715715633,0.3297712347976341,1.0087067680593134,14.018640675669534,13.035477412026781,15.070079550090172,1.000465199051455,0.18090443837479087,0.16938077230015952,0.1930955922299132,1.000494818871162,0.6713848996446696,0.23312091724800926,0.9844411210178535,1.0153514556383214,0.3356924498223348,0.11656045862400463,0.49222056050892676,1.0153514556383214
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9993142732637709,1.0005239201016476,137.257,150.888,103.514,125.582,150.888,108.217,92.35,134.29,105.221,134.29,0.564042589039308,0.32875086098979056,0.7927294759469256,1.0005239201016476,0.43612347815574987,0.23886958935846306,0.7225147258331,0.9993142732637709,14.020683883524846,13.0457844247054,14.985106203539516,0.9995505162068573,0.1809288421416594,0.16950264769068557,0.192118848485065,0.9995447464528621,0.28669444534575184,0.05963906318838031,0.8410761328412848,0.9998856778839262,0.14334722267287592,0.029819531594190155,0.4205380664206424,0.9998856778839262
0,1.0012973005771575,1.005695912905001,133.323,168.357,160.794,169.699,169.699,100.994,147.57,96.631,161.14,161.14,0.7163345475253894,0.571743613222278,0.9241439480649278,1.0050460579915248,0.4850191625235756,0.30117088433714523,0.7018144574956311,1.00166467123586,14.006957417029874,13.08439910905024,15.036367457788113,1.0012973005771575,0.18076867014690426,0.16995908850037447,0.19270822302348142,1.0013145385230262,0.47803522011760713,0.08730087145941005,0.9565940090952454,1.005695912905001,0.23901761005880356,0.04365043572970503,0.4782970045476227,1.005695912905001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0026798211188659,1.0056582901451934,88.372,162.348,177.115,141.599,177.115,164.256,136.125,144.349,171.734,171.734,0.5808571382256585,0.33572411342393094,0.8017751164240079,1.004803786713149,0.5080506139173321,0.25433148758537827,0.8844993422375975,1.0056582901451934,13.996448683217436,12.94309685346746,15.031372116318336,1.0026798211188659,0.18064537941327252,0.16828761840214812,0.1926508081163976,1.0026892460079988,0.25864191469155645,0.05732782542202164,0.7839339211534477,1.0044950195609061,0.12932095734577823,0.02866391271101082,0.39196696057672387,1.0044950195609061
0,0.9999464835276788,1.0075799112738792,163.258,180.803,171.89,178.743,180.803,129.113,148.88,140.839,236.662,236.662,0.7186298330401278,0.5370463973315304,0.9665384372642912,1.0075799112738792,0.9826391418430473,0.6047830124718904,1.4458904293571049,0.9999464835276788,13.993714326424705,13.027058118479175,14.987533718666294,1.002081183926194,0.18061521567033859,0.16928120497172539,0.19214676847465015,1.0020938066469327,0.44575103164461644,0.06762025638143644,0.953367158666558,1.0069030715278364,0.22287551582230822,0.03381012819071822,0.476683579333279,1.0069030715278364
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9993035464974205,1.0045932078804674,140.466,193.647,133.539,172.152,193.647,145.113,77.437,68.184,125.556,145.113,0.60883384240963,0.5187529283848789,0.7594543015935243,1.0029936760744333,0.2517307516683444,0.14974045825293741,0.34180240595811373,1.0009257308837858,14.01048468748543,13.081436338070453,14.969081856056755,0.999304973785141,0.1808111622063582,0.16992407627652734,0.1919345208635365,0.9993035464974205,0.6221383478058711,0.1893148307461781,0.9813144219047275,1.0045932078804674,0.31106917390293554,0.09465741537308905,0.49065721095236375,1.0045932078804674
0,1.00109702910849,1.0077421019307102,281.874,437.508,336.085,724.474,724.474,135.501,425.407,244.204,135.939,425.407,0.7906019610767072,0.7318095995219444,0.8766916686122406,1.0077421019307102,0.18133518338508797,0.11542846633863314,0.23326383846697898,1.0027193737372326,13.983468298561139,13.022065995392728,14.996245464442813,1.0011001853531027,0.1804945109279315,0.16922216205245436,0.19224695836803243,1.00109702910849,0.7104512711200391,0.26779016576978076,0.9883347129931103,1.0064664302473532,0.35522563556001957,0.13389508288489038,0.49416735649655513,1.0064664302473532
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0022027476771707,1.0061845508158793,188.236,187.863,220.408,197.477,220.408,218.974,140.319,231.898,202.588,231.898,0.6301049762141847,0.46023738479213816,0.849169433595219,1.0051435767003745,0.40805617401575695,0.2299420982981342,0.6170198753249955,1.003514353757486,13.994711709735832,12.985306895920981,14.93220981496859,1.0022027476771707,0.18062727145345817,0.16878727495399654,0.19151022300676662,1.0022277613153983,0.42508053264963697,0.08035431682588277,0.9474142983327836,1.0061845508158793,0.21254026632481848,0.04017715841294139,0.4737071491663918,1.0061845508158793
0,1.0011946088674972,1.0045927375685029,230.542,307.064,282.701,273.907,307.064,152.95,205.108,140.94,196.332,205.108,0.8006455075259447,0.6869865766129977,0.9635114356549745,1.0038076324807477,0.4222615487180093,0.2492563094595048,0.5675192024595215,1.0045927375685029,14.01771210912143,13.069623811879142,14.997709769344278,1.0012000876323264,0.18089417757253387,0.16978446830747002,0.19226379737773602,1.0011946088674972,0.5251891152005523,0.10306443376239155,0.9716816580118437,1.0042450331934794,0.26259455760027617,0.051532216881195775,0.48584082900592185,1.0042450331934794
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0012223522635835,1.0121913743407398,161.489,122.041,108.352,141.198,161.489,109.163,102.091,94.192,124.449,124.449,0.5867719424043574,0.38647817514310134,0.8202658099990522,1.008070841219001,0.38962625121253947,0.21421873149099332,0.6110532877993359,1.005472168126666,14.014804154339046,12.968140667630008,14.984745983847443,1.0012339923537992,0.18086013455872235,0.1685841079056448,0.19211470532227723,1.0012223522635835,0.3640575215506505,0.07039451160395441,0.8949074478850004,1.0121913743407398,0.18202876077532526,0.035197255801977204,0.4474537239425002,1.0121913743407398
0,0.9991385973204852,1.0077197099160071,277.278,328.345,341.996,317.697,341.996,257.504,371.826,190.583,212.624,371.826,0.8152202958050847,0.6610666985443353,1.0147457692158026,1.0075799373893939,0.6527263815016757,0.4133341833344788,0.9267641082505097,0.9991385973204852,13.995485320515488,12.986836822926808,15.032302162789234,1.0022046943612517,0.18063440632947814,0.16880537965095854,0.19266149811651595,1.0022214237026417,0.4616935798558651,0.06836695923840554,0.9630654262020479,1.0077197099160071,0.23084678992793256,0.03418347961920277,0.48153271310102397,1.0077197099160071
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0042928148858123,1.007843952435366,130.986,174.065,164.357,102.669,174.065,72.81,85.021,86.383,59.637,86.383,0.6871244280549429,0.6203814967102785,0.7826766871330283,1.0061430397007982,0.1344613132425031,0.07415884676768598,0.1804585614459364,1.0045005241595368,14.033485407910305,13.023423467010128,15.041445855391924,1.0078336221535287,0.18107766075314624,0.16923821753808355,0.19276658832704313,1.007843952435366,0.6475768062212052,0.20890333162681293,0.9782138949645819,1.0042928148858123,0.3237884031106026,0.10445166581340647,0.48910694748229094,1.0042928148858123
0,0.998839628360185,1.0088055055882552,457.631,472.327,358.929,497.538,497.538,259.483,211.902,183.344,351.233,351.233,0.8515312235189134,0.8037602017293152,0.9101341758553884,1.0031074899801304,0.139842450402358,0.09584649067874147,0.17770216378878875,1.0047470401401297,14.010157070864462,13.062614252532915,14.930481300867223,0.998839628360185,0.18080849516980935,0.16970161376523593,0.19149032669489802,0.9988428756616241,0.7587636906501595,0.3701112790004785,0.9916687799157465,1.0088055055882552,0.37938184532507974,0.18505563950023926,0.49583438995787327,1.0088055055882552
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0015812392969117,1.005353583978085,125.602,152.391,209.098,202.325,209.098,109.574,180.812,244.074,210.554,244.074,0.6996248239572295,0.5745686392555684,0.8917714019690649,1.005353583978085,0.36534869314695523,0.20538832820347785,0.5190707957795548,1.0038029370629924,14.052367291953143,13.058018819200761,15.078012317047474,1.001611936350064,0.1812976685887816,0.16964729023448413,0.19318671683392669,1.0015812392969117,0.5184226214387478,0.09771838208995504,0.9656627959757873,1.003998383321389,0.2592113107193739,0.04885919104497752,0.48283139798789365,1.003998383321389
0,0.9996212670342576,1.0068928632721497,232.321,218.612,297.182,279.408,297.182,161.998,150.672,236.754,118.15,236.754,0.8458486088379484,0.7679651356143092,0.9620856790304949,1.0014672579563324,0.3116427196800393,0.1939323290458939,0.4092676580965576,1.0012213644255796,14.007244124517536,13.067712672317498,15.062287615416183,1.0068928632721497,0.18077154807917364,0.1697618789213594,0.193006075482974,1.0068482897344078,0.6166888231932709,0.17422569419108858,0.9809068273781428,0.9996212670342576,0.30834441159663545,0.08711284709554429,0.4904534136890714,0.9996212670342576
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0011302444016597,1.0093727133854002,218.6,179.219,231.316,150.488,231.316,167.01,132.352,207.489,149.944,207.489,0.7006631901773195,0.5396756682149964,0.9159788767395238,1.0093727133854002,0.4495727959075927,0.2616541331118972,0.6639203951736542,1.0011302444016597,14.01858301367006,13.026537577109508,14.99589802522305,1.005211120448929,0.18090413646147596,0.16927504861923726,0.19224296279655934,1.0052043785943556,0.4455397357212694,0.07760337492596904,0.9358988642576208,1.008192141140692,0.2227698678606347,0.03880168746298452,0.4679494321288104,1.008192141140692
0,1.0008457702679479,1.0035509623537706,446.878,417.86,454.267,472.395,472.395,400.694,237.147,212.221,297.745,400.694,0.8750423531748235,0.7555739787907346,1.0386926245294157,1.001073342620503,0.5274206433819526,0.318002040945534,0.7150940756129398,1.0035509623537706,14.013781869950769,13.089614755677381,14.957822964125896,1.001907741710141,0.1808505823959867,0.17002072029969523,0.19180498497068194,1.0018954332422985,0.4941220782590132,0.07555164888966287,0.9590947324450243,1.0008457702679479,0.2470610391295066,0.037775824444831435,0.47954736622251215,1.0008457702679479
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0015934388784762,1.003411012029286,171.532,194.422,204.985,161.452,204.985,94.171,74.086,80.894,134.346,134.346,0.6825456108554028,0.625281233526599,0.7542437668224089,1.003187964576636,0.10176280492073499,0.060128987448999645,0.1342530069382642,1.0015934388784762,14.025184903664439,12.904717488929345,15.003557574864827,1.003411012029286,0.18097903308542995,0.16783304635702412,0.1923310420689176,1.0034098257553976,0.7080469048995016,0.28906198328669913,0.9871134332606482,1.002768877526756,0.3540234524497508,0.14453099164334957,0.4935567166303241,1.002768877526756
