date,x,country,estimate_type,value,boundary_low,boundary_high
2021-03-29,2.868131868131868,Switzerland,Cori_slidingWindow,1.0759324663098178,0.9773355962402,1.1745293363794356
2021-03-30,2.901098901098901,Switzerland,Cori_slidingWindow,1.095404680237644,0.9972747352956248,1.1935346251796632
2021-03-31,2.9340659340659343,Switzerland,Cori_slidingWindow,1.111417377303453,1.0170798352173545,1.2057549193895516
2021-04-01,2.967032967032967,Switzerland,Cori_slidingWindow,1.1173202529788164,1.0295112236752917,1.2051292822823412
2021-04-02,3,Switzerland,Cori_slidingWindow,1.1092546301452966,1.028319401307896,1.1901898589826971
2021-04-03,3.032967032967033,Switzerland,Cori_slidingWindow,1.0902855830928722,1.014233125651915,1.1663380405338293
2021-04-04,3.065934065934066,Switzerland,Cori_slidingWindow,1.0659709270852873,0.9921703213060704,1.1397715328645042
2021-04-05,3.098901098901099,Switzerland,Cori_slidingWindow,1.0422449743778175,0.9691123256144658,1.1153776231411696
2021-04-06,3.131868131868132,Switzerland,Cori_slidingWindow,1.023146170009982,0.9499043139529608,1.0963880260670034
2021-04-07,3.164835164835165,Switzerland,Cori_slidingWindow,1.0093713516845395,0.9363513461269748,1.082391357242104
2021-04-08,3.197802197802198,Switzerland,Cori_slidingWindow,0.9977943797112032,0.9259991673949788,1.0695895920274274
2021-04-09,3.230769230769231,Switzerland,Cori_slidingWindow,0.9863134820305424,0.9168131983279278,1.0558137657331568
2021-04-10,3.2637362637362637,Switzerland,Cori_slidingWindow,0.9748781093168796,0.9081224014571988,1.0416338171765602
2021-04-11,3.296703296703297,Switzerland,Cori_slidingWindow,0.965466834942116,0.9008749567609778,1.030058713123254
2021-04-12,3.32967032967033,Switzerland,Cori_slidingWindow,0.9601948139830278,0.8964011176241861,1.0239885103418696
2021-04-13,3.3626373626373627,Switzerland,Cori_slidingWindow,0.95884603656349,0.8939185010608938,1.023773572066086
2021-04-14,3.3956043956043955,Switzerland,Cori_slidingWindow,0.9571718452377778,0.8907461641814217,1.0235975262941337
2021-04-15,3.428571428571429,Switzerland,Cori_slidingWindow,0.9506478482477416,0.8835189423466615,1.0177767541488214
