R,k,mutation_proba,testing_proba,sequencing_proba,n_clusters,max_cluster_size,detection_proba,n_divergent_transitions,R_estimate,R_lower_cred_int,R_upper_cred_int,min_R_Rhat,max_R_Rhat,k_estimate,k_lower_cred_int,k_upper_cred_int,min_k_Rhat,max_k_Rhat,mutation_proba_estimate,mutation_proba_lower_cred_int,mutation_proba_upper_cred_int,min_mutation_proba_Rhat,max_mutation_proba_Rhat,testing_proba_estimate,testing_proba_lower_cred_int,testing_proba_upper_cred_int,min_testing_proba_Rhat,max_testing_proba_Rhat,detection_proba_estimate,detection_proba_lower_cred_int,detection_proba_upper_cred_int,min_detection_proba_Rhat,max_detection_proba_Rhat
1.1,0.3,0.281,0.8,0.01,3000,1500,0.008,0,1.1398916601871134,0.9730037821681101,1.3362331161867538,1.0001116526959326,1.0164087744517085,0.4092058930509265,0.12304701721962555,0.886320224225033,0.9991396603850745,1.003531641248235,0.27908816491736943,0.1965574997842299,0.3704915929229253,1.0000341398481776,1.0092877436214385,0.6429567781888836,0.14365232403790346,0.9851652227277395,0.9993112048949141,1.0066254168348132,0.006429567781888836,0.0014365232403790347,0.009851652227277397,0.9993112048949141,1.0066254168348132
1.3,0.3,0.281,0.8,0.01,3000,1500,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.5,0.281,0.8,0.01,3000,1500,0.008,0,0.8209451148371614,0.6088457123648993,1.1103811369391772,0.9998241208726558,1.0058972060853109,0.5093964740862048,0.17489300357907686,1.0317614296823696,1.0001226779898647,1.0062273420210603,0.2892777250372982,0.20372299649208545,0.3819811919275578,0.9987364823640453,1.004253056923874,0.5371308333170228,0.09340142917809166,0.9747706264469987,1.0002456495456273,1.0071348244125111,0.005371308333170228,9.340142917809165e-4,0.009747706264469988,1.0002456495456273,1.0071348244125111
0.9,0.5,0.281,0.8,0.01,3000,1500,0.008,0,0.9542223202021625,0.7653231619290626,1.1991826174010236,1.000013128907523,1.0058336205736638,0.4819585582972573,0.16083487190003887,0.9816486198084096,0.9991493843451951,1.0039639619144007,0.28484675882759775,0.20246802058757954,0.3765642314047187,0.9992043494452489,1.0052627604264859,0.5913264879590601,0.10814681271424334,0.981306314609612,0.9998935699826078,1.0048075462185468,0.0059132648795906005,0.0010814681271424332,0.00981306314609612,0.9998935699826078,1.0048075462185468
1.1,0.5,0.281,0.8,0.01,3000,1500,0.008,0,1.1311589896487058,0.9734872823848737,1.3267618223050448,1.0006455441391384,1.0087201945495152,0.4861822674070212,0.17699751855060059,0.9853641082258056,1.0000778147022942,1.0066371486400159,0.2798137612152539,0.19713384234212805,0.37107196939713527,0.9997380251277552,1.0083645357412694,0.6162827887071768,0.13012459084190284,0.9841688269715495,1.0004747198069581,1.0051119533500517,0.006162827887071768,0.0013012459084190285,0.009841688269715496,1.0004747198069581,1.0051119533500517
1.3,0.5,0.281,0.8,0.01,3000,1500,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.1,0.281,0.1,0.1,3000,1500,0.01,0,0.6573737157286639,0.40780833265048255,0.9770554076851451,1.0005217671244975,1.0070669074958378,0.4619412650448959,0.1617695641608389,0.9515355464807246,0.9995566200600638,1.0043324878513,0.29467921312840495,0.2066907673269839,0.38927236199209697,0.9990802388710365,1.0040414679255651,0.38633586184422775,0.06825803927948339,0.9202520181568931,1.0001949500271983,1.008223376663814,0.03863358618442277,0.006825803927948339,0.09202520181568931,1.0001949500271983,1.008223376663814
0.9,0.1,0.281,0.1,0.1,3000,1500,0.01,0,0.746309177488296,0.5659656753285258,1.0343158347410097,1.0006883529224362,1.0078127533283237,0.3380273193969865,0.11472735508181525,0.732678508449219,0.9988334176163939,1.009107454601314,0.2916490616855131,0.20490311820797713,0.38504430554314245,0.9987911065620464,1.0057818588582395,0.5854090068351833,0.11847656022076766,0.9807302611974598,1.001153116669508,1.0106476931962978,0.05854090068351833,0.011847656022076767,0.09807302611974597,1.001153116669508,1.0106476931962978
1.1,0.1,0.281,0.1,0.1,3000,1500,0.01,0,0.9650576067963179,0.8172224136523858,1.158752558013654,1.0003134763277846,1.0123742438298329,0.32374673148477767,0.15739061133534757,0.5648643662649796,0.9990706700688271,1.0057407542970775,0.2841397114136551,0.19892330313640022,0.3769784152238396,1.0010697138321403,1.0107037426801697,0.6631902420773761,0.19318937420548435,0.985857353681899,1.0017581896579637,1.0095429367219004,0.06631902420773762,0.019318937420548438,0.0985857353681899,1.0017581896579637,1.0095429367219007
1.3,0.1,0.281,0.1,0.1,3000,1500,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.3,0.281,0.1,0.1,3000,1500,0.01,0,0.6273943986957305,0.33974721301470695,0.9150627241774673,0.9996784514785965,1.0065585920094735,0.5476834141121018,0.2037120314613069,1.0690301901705708,0.99875324165228,1.004982170647851,0.29549856897371984,0.20849421843128693,0.3904078981017771,0.9991041907457132,1.0040582660065651,0.23959696671852543,0.05561130656624477,0.7263580643493526,1.0003308955099464,1.007743568589489,0.023959696671852545,0.005561130656624478,0.07263580643493525,1.0003308955099464,1.007743568589489
0.9,0.3,0.281,0.1,0.1,3000,1500,0.01,0,0.713738640002769,0.4779861000367902,1.0332831502017976,1.000507974453982,1.011610400663753,0.5464430471119249,0.20290510488660057,1.0750576670926375,0.9991724919324709,1.0039899820124942,0.29281945083731264,0.20649856652584767,0.388148684092625,0.998471783436821,1.0027150990465334,0.4243844613054798,0.07065276836318653,0.9434477570886453,1.000371435977291,1.0105598624784,0.04243844613054798,0.007065276836318652,0.09434477570886451,1.000371435977291,1.0105598624784
1.1,0.3,0.281,0.1,0.1,3000,1500,0.01,0,0.9098357511331054,0.7307910254638427,1.1643577625979837,1.0000550363519727,1.0106868972251861,0.5320920425059964,0.23462266888408548,1.0199118873855908,0.9996627259202641,1.0053077474065255,0.2871893424395928,0.2017405968309541,0.38021655557024364,0.999438961340998,1.0071897048977467,0.5545637581480856,0.09629833989061695,0.9778006039306102,0.9998936334449726,1.0107654311544572,0.05545637581480856,0.009629833989061698,0.09778006039306102,0.9998936334449726,1.0107654311544572
1.3,0.3,0.281,0.1,0.1,3000,1500,0.01,0,1.2351093604416044,1.0897017084098606,1.4144472310346037,1.0042308807364655,1.0054068228960946,0.5770282293691251,0.30696585939087345,0.9278755607398662,1.0010714314538278,1.007140464595185,0.2786309023704752,0.19513199351764518,0.36756982684619904,1.0025659473348771,1.0056359166090552,0.5644915283501654,0.08767242782022062,0.9820726127025977,1.0038362048294152,1.005779928225443,0.056449152835016544,0.008767242782022063,0.09820726127025979,1.0038362048294152,1.005779928225443
0.7,0.5,0.281,0.1,0.1,3000,1500,0.01,0,0.6041595161504965,0.31878757644722855,0.8862726046669507,0.9988334937965715,1.0147821123327019,0.5271695784148521,0.1874028899290383,1.0646373446337623,0.9996924878230994,1.00323620657507,0.2968780686120525,0.20911760502204718,0.39324476861826546,0.9991745564340159,1.0051571877252823,0.2171190004357606,0.055064509332061376,0.6761144916800536,0.9993151166303499,1.0113257242216798,0.021711900043576062,0.005506450933206138,0.06761144916800535,0.9993151166303499,1.0113257242216798
0.9,0.5,0.281,0.1,0.1,3000,1500,0.01,0,0.6949822101988664,0.4378265020257922,1.0117640630883418,1.0002455465843478,1.0133979319488873,0.5863881270797361,0.23189297185986008,1.126039580478146,0.9988291814311173,1.0035585250145427,0.29307368013641044,0.20669584186481268,0.3892087196760995,0.9990744542716737,1.0046053469520628,0.3743865196309812,0.06364371796450982,0.9226917885093551,1.0003922651964707,1.0156282550059286,0.037438651963098125,0.006364371796450982,0.0922691788509355,1.0003922651964707,1.0156282550059286
1.1,0.5,0.281,0.1,0.1,3000,1500,0.01,0,0.8612670746074671,0.6695250260096811,1.1283981451710028,1.0008812745891795,1.0063000908580266,0.5522165104343748,0.22180263911411358,1.0803271425167045,0.9987803268736327,1.0070568147995602,0.2878552659964679,0.20122071768377414,0.3788901934668457,0.9994019973004262,1.0074666024675762,0.540119304091294,0.09621241807461074,0.9731973747086515,0.9996796759607768,1.0051794045741278,0.054011930409129404,0.009621241807461075,0.09731973747086516,0.9996796759607768,1.005179404574128
1.3,0.5,0.281,0.1,0.1,3000,1500,0.01,0,1.2031130886104255,1.0531271265900921,1.3910587117494373,1.0020577944419697,1.0102572497859317,0.6879732067734935,0.4003563096418472,1.0623531783884177,0.9997731277342008,1.0025175412449756,0.2776740829729953,0.1939968475341756,0.3673180354481971,1.0010420873953687,1.0119046412033532,0.5584142980777812,0.08717057088000912,0.9844096240436049,1.001359766267487,1.0042111195317438,0.05584142980777813,0.008717057088000912,0.0984409624043605,1.001359766267487,1.0042111195317438
0.7,0.1,0.281,0.2,0.1,3000,1500,0.02,0,0.6535035150497388,0.4769130052984831,0.9435900219501835,1.0006333696941907,1.0086216246965982,0.289598423649257,0.10015455499321059,0.6603922764530403,0.9989840459688374,1.004018783219566,0.29492396536420856,0.20776911067265744,0.3900543158797995,0.9990339360808533,1.0093947933919822,0.5588149237973374,0.12085094187261532,0.9728144132379648,1.0007607943775785,1.0090772687659981,0.05588149237973375,0.012085094187261534,0.09728144132379649,1.0007607943775785,1.0090772687659981
0.9,0.1,0.281,0.2,0.1,3000,1500,0.02,0,0.8313940465202274,0.6860406595420299,1.038211174731202,1.000814325077462,1.0094305709040898,0.26586000822541284,0.12183750491098402,0.5580922106949224,0.9993074038877625,1.0044970284383543,0.2898820404892132,0.20479533027432284,0.3846391802414793,0.9995739429175899,1.0070319288352425,0.6640834601852852,0.20238003078245956,0.9863128464117906,1.0000623406308433,1.0062766353672536,0.06640834601852852,0.020238003078245956,0.09863128464117907,1.0000623406308433,1.0062766353672534
1.1,0.1,0.281,0.2,0.1,3000,1500,0.02,0,1.0273934040491943,0.8955022296599747,1.1949901449807059,1.0009829171271585,1.0128057968392687,0.22598326668109822,0.12392664005911033,0.3524104507889693,0.9997909640315957,1.0064520270924207,0.28310919683093033,0.1963837195969493,0.37565885396017834,1.000248453683158,1.0117872626503828,0.7222597743255579,0.27364316678959133,0.9900078221212459,0.9992840867234682,1.0063964991661005,0.0722259774325558,0.027364316678959128,0.09900078221212459,0.9992840867234682,1.0063964991661007
1.3,0.1,0.281,0.2,0.1,3000,1500,0.02,0,1.2597725042213923,1.1232434755806533,1.440541193706709,1.002039089360489,1.002039089360489,0.2273665468224143,0.14321811700810405,0.3114714790034618,1.0077246402329283,1.0077246402329283,0.27360171999796,0.19119988550580772,0.36496604310834424,1.0024905224988505,1.0024905224988505,0.7329879716077967,0.30018041487069097,0.9871721820181792,1.0027454250027772,1.0027454250027772,0.07329879716077968,0.0300180414870691,0.09871721820181793,1.0027454250027772,1.0027454250027772
0.7,0.3,0.281,0.2,0.1,3000,1500,0.02,0,0.6699626458453394,0.4102553834351836,0.9868058851114836,1.0001349908150587,1.0087647226539882,0.5358838351481455,0.20088359193796246,1.046244659085027,0.999003252454901,1.0026338568848587,0.2949159032256477,0.20715583317744352,0.3896603180920984,0.9992921609243692,1.0107912447536322,0.3521392365939785,0.06338884170907795,0.8934235627500193,1.0020118788231829,1.007519877701595,0.03521392365939785,0.006338884170907796,0.08934235627500195,1.0020118788231829,1.007519877701595
0.9,0.3,0.281,0.2,0.1,3000,1500,0.02,0,0.7875278137595827,0.5914176975446924,1.0748509311568522,1.0015348841589402,1.0112842138135576,0.5058006481540754,0.18336683162062697,1.0959974643491632,0.9997034617900554,1.0053156607013334,0.29025982992787924,0.2060120842018054,0.3842745682450143,0.9994728544696876,1.0039579830090306,0.5222193966052449,0.08989365386296068,0.9715874805669853,1.000562896912963,1.0105473111165961,0.05222193966052449,0.008989365386296067,0.09715874805669854,1.000562896912963,1.0105473111165961
1.1,0.3,0.281,0.2,0.1,3000,1500,0.02,0,0.9922491182123397,0.833793814968802,1.2183448681425093,0.9989811467525405,1.0097289643049219,0.4651192858786647,0.22133738471040482,0.8789331529625146,0.9993440384081543,1.009634429043288,0.28383170097296145,0.19861156641923441,0.37583803024319795,0.9987303782556245,1.0084382476713314,0.5997886739546407,0.12240893230693743,0.9802537862163708,0.9987474983730805,1.0096859324433074,0.059978867395464076,0.012240893230693745,0.09802537862163709,0.9987474983730805,1.0096859324433074
1.3,0.3,0.281,0.2,0.1,3000,1500,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.5,0.281,0.2,0.1,3000,1500,0.02,0,0.6637548738865887,0.39463975282354447,0.9718832405201817,0.9996027893881927,1.010776247938314,0.5543132636496056,0.21094913785250305,1.1007773211883303,0.9992628450877584,1.0060553275783526,0.29410065030740895,0.20521673705707233,0.39041984142515135,0.9992148007289461,1.0041224694165087,0.31769386570564434,0.060804703983989586,0.8523573700732622,1.0026927249696083,1.00630627216771,0.03176938657056444,0.00608047039839896,0.08523573700732621,1.0026927249696083,1.00630627216771
0.9,0.5,0.281,0.2,0.1,3000,1500,0.02,0,0.784424582753219,0.5704426812868768,1.0855189428733285,1.0013023367657312,1.012879317178994,0.6016796182956475,0.2642627551521661,1.1157910734973238,0.9998617066752391,1.0038629162137733,0.2910042519294772,0.20443789359457956,0.3867986854311207,1.000390342995508,1.0057466150539744,0.4753608415612849,0.07710605484488345,0.9632826710716555,1.0031336373872097,1.0099487934558165,0.04753608415612849,0.007710605484488346,0.09632826710716556,1.0031336373872097,1.0099487934558165
1.1,0.5,0.281,0.2,0.1,3000,1500,0.02,0,0.9931537206267054,0.8186061833967028,1.2303414173535374,0.9997105778740554,1.0090032330165153,0.6099348306790463,0.29996052560755704,1.0336237320080084,0.9999731891770969,1.0052167371202332,0.28439705540935284,0.20014796351144126,0.3763417943314065,0.9993749090844979,1.008373457472275,0.5507843150698455,0.09021785702055223,0.974995538333785,0.9986418386588068,1.0061201903338655,0.055078431506984556,0.009021785702055222,0.09749955383337851,0.9986418386588068,1.0061201903338655
1.3,0.5,0.281,0.2,0.1,3000,1500,0.02,0,1.2536422246551175,1.1184598385518267,1.4248380795235094,1.0061012334649382,1.0061012334649382,0.5757760087954585,0.32039768250055645,0.8632163262903682,1.0043392402429543,1.0043392402429543,0.277320419405338,0.19786624073292186,0.3609719446545415,1.0066573547686029,1.0066573547686029,0.5649156743403907,0.1031130001573383,0.975183106778651,1.0042912647214188,1.0042912647214188,0.05649156743403907,0.01031130001573383,0.09751831067786511,1.0042912647214188,1.0042912647214188
0.7,0.1,0.281,0.4,0.1,3000,1500,0.04,0,0.6794224802719931,0.5452203202866754,0.8686398204496482,1.0001240816421133,1.0120938781326863,0.1686569390982336,0.07384576571959796,0.3395540622141843,1.0004171077398476,1.0122084532163844,0.2937546439002946,0.20599349163355107,0.3897111318181526,1.0000492141449908,1.0061740837734758,0.6847083922771514,0.23925126679378012,0.9867818818610326,0.9998157928524514,1.0119508878371628,0.06847083922771514,0.023925126679378014,0.09867818818610327,0.9998157928524513,1.0119508878371628
0.9,0.1,0.281,0.4,0.1,3000,1500,0.04,0,0.8768577741993978,0.7427482496726306,1.0485489510627182,1.0000489999270994,1.0079504285155485,0.17995007408066535,0.0869916491657481,0.32647522813923346,0.9996969913938303,1.0057081417577292,0.28769544758128096,0.19992327507356242,0.38199633111138054,0.9990023598423896,1.0142790194781348,0.7257343385680836,0.279096846724935,0.9892045187983856,1.0018363136830506,1.009312556118248,0.07257343385680837,0.027909684672493502,0.09892045187983857,1.0018363136830506,1.009312556118248
1.1,0.1,0.281,0.4,0.1,3000,1500,0.04,0,1.0772174481251149,0.9459832128828088,1.2428923808794914,1.0029997900245815,1.020590237825608,0.16636249072288006,0.09026311535895723,0.25424851528267944,1.0003296275525282,1.0090544012690035,0.28268202178430357,0.19719641282574607,0.3756215052108917,1.0012590501401746,1.0166609065411765,0.7587989563029985,0.3415379088121579,0.992686677290616,1.001791381954816,1.0144284872168843,0.07587989563029986,0.03415379088121579,0.09926866772906161,1.001791381954816,1.0144284872168843
1.3,0.1,0.281,0.4,0.1,3000,1500,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.3,0.281,0.4,0.1,3000,1500,0.04,0,0.7105310635196264,0.5089588535741051,1.0074470018562087,0.9985885216019081,1.0050562215775074,0.406484959624365,0.16263709707451537,0.8368607117343901,1.000448117980826,1.006557194968557,0.29300023399361536,0.20660128654116477,0.3883845396136194,0.9987246184103946,1.0045899549055564,0.5100358639925809,0.09633589567337787,0.9666210318162469,0.9997816133013399,1.0082305806670444,0.0510035863992581,0.009633589567337788,0.0966621031816247,0.9997816133013399,1.0082305806670444
0.9,0.3,0.281,0.4,0.1,3000,1500,0.04,0,0.8654203836589599,0.7045561151939986,1.1018610615255557,0.9997845294443629,1.0065275992443676,0.3753178035186892,0.1661596478517938,0.7399227960345669,1.0006390220139216,1.013325987036595,0.28792268560463913,0.20069126664970782,0.38012761652796073,0.9996918884195957,1.0063591531131935,0.6067014377442584,0.1379402111220731,0.981002678560918,0.999490190624349,1.0082682710028796,0.060670143774425846,0.013794021112207311,0.09810026785609181,0.999490190624349,1.0082682710028796
1.1,0.3,0.281,0.4,0.1,3000,1500,0.04,0,1.0783050736615378,0.9333570378922649,1.2734402698860838,0.999680126128857,1.012501967552097,0.41139598664529786,0.2196380276128864,0.6737387744170654,0.9983150037118148,1.0065512716216112,0.2815081058506676,0.19907241918874885,0.3733354496923244,1.0005509841234317,1.0097452382918115,0.6248016566083834,0.14647851311958207,0.9833890477631909,0.999830181637879,1.0106716315284439,0.06248016566083834,0.014647851311958207,0.0983389047763191,0.999830181637879,1.0106716315284439
1.3,0.3,0.281,0.4,0.1,3000,1500,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.5,0.281,0.4,0.1,3000,1500,0.04,0,0.726938334273854,0.49397237913238234,1.0431459448823361,1.0020926388488725,1.0148208302510688,0.540996376426294,0.1931698745494429,1.0717384254024585,0.9986527555461555,1.002851001314016,0.2923428028311363,0.20498042363250027,0.3862167722556985,0.9990861098183502,1.0053867179497822,0.44915942575752293,0.07420087419727361,0.9499090727987305,1.0015137946287347,1.0150475867469804,0.04491594257575229,0.007420087419727363,0.09499090727987305,1.0015137946287347,1.0150475867469804
0.9,0.5,0.281,0.4,0.1,3000,1500,0.04,0,0.8685221604365372,0.6788883234451593,1.1408175059394632,0.9990379808925166,1.0134095061679804,0.5117297826711675,0.2138124180253752,0.9596570426955663,0.9995444172301576,1.0048057881832468,0.28747120729969133,0.20443162669474313,0.38149039585191086,0.9991825345730497,1.0034244460012798,0.543445263317726,0.0944609577340952,0.9741775496325161,0.9994383487471495,1.009432532742227,0.05434452633177261,0.00944609577340952,0.09741775496325161,0.9994383487471495,1.009432532742227
1.1,0.5,0.281,0.4,0.1,3000,1500,0.04,0,1.0561602799497833,0.9003448547063683,1.2631333108074903,0.9997406769623809,1.016521186285259,0.4629995050462104,0.22855746920689077,0.7860756556424876,0.9989970424195749,1.0094706638494126,0.2820344371322278,0.19738234695238446,0.3745940158153857,0.9986887384650825,1.0110932219456323,0.6050847601403344,0.11740942280717971,0.982860351361747,0.9987480424652364,1.0077387167389882,0.06050847601403345,0.01174094228071797,0.0982860351361747,0.9987480424652364,1.0077387167389882
1.3,0.5,0.281,0.4,0.1,3000,1500,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.1,0.281,0.6,0.1,3000,1500,0.06,0,0.7222796161939214,0.6055865285305816,0.8847340064582127,1.0017948174126163,1.0117772706121235,0.14136416691130563,0.06944348409057403,0.24789103204470914,0.9991208623686977,1.0045657141615898,0.2921818400611904,0.2052633154652881,0.38829262655221103,0.9990366799235896,1.0076249265949178,0.7299452434918775,0.29494507108722084,0.990948406054052,1.0014980764184265,1.0039964946108593,0.07299452434918775,0.02949450710872209,0.09909484060540522,1.0014980764184265,1.0039964946108593
0.9,0.1,0.281,0.6,0.1,3000,1500,0.06,0,0.9113255770234253,0.788238776515974,1.064344098849419,0.99974670103717,1.0075117786750127,0.14114521891104068,0.07628296807785888,0.21780931791099586,0.9986846318798216,1.011761996066871,0.28730976407373315,0.20368644616083667,0.3803984587013267,1.0009840493476427,1.009754162658251,0.7603820225065367,0.3445283972629845,0.990711687503366,0.9988118870936765,1.0089123011431107,0.07603820225065368,0.03445283972629845,0.09907116875033661,0.9988118870936765,1.0089123011431107
1.1,0.1,0.281,0.6,0.1,3000,1500,0.06,0,1.0883382927113552,0.9627537083389023,1.244329662795331,0.9992441766249942,1.0126805418622036,0.12404804570708383,0.0693281368406285,0.18243246743210823,1.0007985831090982,1.0068955296562845,0.2816668392060094,0.19810845982062206,0.3704123928931931,0.9993067060421693,1.0101775848806618,0.7713539683832613,0.36419429912042,0.9922493353054388,1.0006181985152838,1.007986676760022,0.07713539683832614,0.036419429912042,0.09922493353054389,1.0006181985152838,1.007986676760022
1.3,0.1,0.281,0.6,0.1,3000,1500,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.3,0.281,0.6,0.1,3000,1500,0.06,0,0.7861498286158901,0.6016593854055372,1.0613117369753593,1.0004513788348368,1.0108525339053391,0.4285311035754643,0.1732672920180576,0.8422632356043144,0.9987173507556024,1.00404814294301,0.2909079609846861,0.20442785157782278,0.38529702577843505,0.9995174814731255,1.006854806375661,0.543020600589774,0.10633728188343905,0.9749536976986696,1.000075308895189,1.0057951303360229,0.0543020600589774,0.010633728188343905,0.09749536976986695,1.000075308895189,1.005795130336023
0.9,0.3,0.281,0.6,0.1,3000,1500,0.06,0,0.9165635294058114,0.7648031327227807,1.1329575538990924,0.9996316489007772,1.0130122631070628,0.3434979091806519,0.1607583412925379,0.6357966176945217,0.9989381695153943,1.005143400609742,0.2862305594351369,0.2004394561916136,0.3803964555987338,0.9999185064724287,1.0088713978480033,0.6390792541070481,0.15637456527920643,0.9838581890839317,0.9998645262993003,1.0116144066665926,0.06390792541070482,0.015637456527920642,0.09838581890839317,0.9998645262993003,1.0116144066665926
1.1,0.3,0.281,0.6,0.1,3000,1500,0.06,0,1.1008047549883553,0.9586233927432717,1.2875659715926975,1.001570343193551,1.0162269071112686,0.3422463258779686,0.17109610352264104,0.563540788601235,0.9999571128465663,1.0065554075189225,0.2801990476440182,0.1968167526242462,0.37053168013759996,1.000155706912516,1.0150557694147322,0.6576955735319114,0.17875633892694331,0.9852599562483298,0.9994825809854639,1.0063799345498081,0.06576955735319115,0.01787563389269433,0.098525995624833,0.9994825809854639,1.0063799345498081
1.3,0.3,0.281,0.6,0.1,3000,1500,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.5,0.281,0.6,0.1,3000,1500,0.06,0,0.7720133412847938,0.5624440576444972,1.0731426989089181,0.9985923364867719,1.0062167521063639,0.5095138760947661,0.19011621639014764,1.0375422911315957,0.9988743985394871,1.0044204078538015,0.29100464977753876,0.20301094318111232,0.3873004382955905,0.9993164071656478,1.0055213639934664,0.49618563602090765,0.08399905561964784,0.9660871352968433,0.9991812489059414,1.009987443975492,0.049618563602090764,0.008399905561964785,0.09660871352968432,0.9991812489059414,1.009987443975492
0.9,0.5,0.281,0.6,0.1,3000,1500,0.06,0,0.9320845825141103,0.7582452055957449,1.1772411144439745,0.999349628517403,1.0098819221300368,0.5251748519205084,0.22437532378276248,1.0072512712510937,0.9990856943866654,1.0024073956648427,0.2858653131207168,0.2011853394123373,0.3759162495561989,1.0003732914872439,1.0065029688385785,0.5693651657306275,0.10118176814179083,0.981055280761761,1.0021204874042169,1.0094410636829225,0.05693651657306275,0.010118176814179083,0.09810552807617612,1.0021204874042169,1.0094410636829225
1.1,0.5,0.281,0.6,0.1,3000,1500,0.06,0,1.1185658771833025,0.9682802068385263,1.3213074265869527,1.0001395247138827,1.0122786149905965,0.536060910795551,0.28161365541968086,0.9083666097173121,0.998776115842352,1.0067289937401633,0.2793879288889266,0.19688626749645097,0.37148371040059275,0.9992252826967153,1.0075273233224973,0.582377841163479,0.1037657548403471,0.9786934986390569,1.0013241823609216,1.0097320438820865,0.05823778411634791,0.01037657548403471,0.09786934986390569,1.0013241823609216,1.0097320438820865
1.3,0.5,0.281,0.6,0.1,3000,1500,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.1,0.281,0.8,0.1,3000,1500,0.08,0,0.7323540116935786,0.6176643637850068,0.8763244832342963,0.9999487511946872,1.0064345890292041,0.11077478074302573,0.056236195659487245,0.1888839109014938,0.999894788930725,1.0043099113930702,0.29292741717154125,0.20507609012193673,0.38619139268116187,0.999112914966771,1.007936998312558,0.7597400731665229,0.34998361507739695,0.9914799473002531,1.0004286710538925,1.0091474577836037,0.0759740073166523,0.034998361507739696,0.09914799473002531,1.0004286710538925,1.0091474577836037
0.9,0.1,0.281,0.8,0.1,3000,1500,0.08,0,0.9204033950771747,0.8010332883149596,1.072264895540791,1.0004441124623331,1.0144613578646828,0.10603037697790739,0.05641790850112888,0.17575967418618554,1.000243783711577,1.0085204106122734,0.2870695018805543,0.20220695114150256,0.3798194600732279,1.0005566179852363,1.0084903802217011,0.776280704908013,0.36561465893896955,0.9921254492966629,1.0006948977799572,1.009449743387501,0.07762807049080131,0.03656146589389695,0.09921254492966629,1.0006948977799572,1.009449743387501
1.1,0.1,0.281,0.8,0.1,3000,1500,0.08,0,1.1062188043669667,0.9762860348835369,1.2645202956324626,1.000094490511571,1.011218434070746,0.10472552074060065,0.06115436672843828,0.15370367572902813,1.0000829157724622,1.0090289343674246,0.2806988232133028,0.1961374921905387,0.37151312258377317,1.0007495082128932,1.0110562355752344,0.7905783249270497,0.40696025034957406,0.992444067437503,1.0003172444602284,1.0101822754508274,0.07905783249270497,0.04069602503495741,0.0992444067437503,1.0003172444602284,1.0101822754508276
1.3,0.1,0.281,0.8,0.1,3000,1500,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.3,0.281,0.8,0.1,3000,1500,0.08,0,0.8065880643063369,0.6381976714492013,1.0618805401747655,0.9990090117547283,1.0073575991713775,0.37709598418215645,0.15771063514201192,0.7270736667427192,0.9984608197381002,1.0056299027760447,0.2898541046828697,0.20357575112226342,0.3852895550760641,0.9990504386922853,1.0065130340626598,0.5884742496860568,0.12566840203823054,0.979368420926058,1.001296280848559,1.00677110735545,0.05884742496860568,0.012566840203823057,0.09793684209260581,1.001296280848559,1.00677110735545
0.9,0.3,0.281,0.8,0.1,3000,1500,0.08,0,0.9597745742040383,0.8112419993409684,1.1646704052699979,1.0003582799254334,1.0117623202373045,0.3399256429833573,0.15943135873165318,0.6183029364223304,0.9995561141003738,1.0053455105802034,0.2849075988444434,0.20209820267594303,0.3757392199203007,0.9992760286703817,1.0054016153902943,0.6438616322755812,0.16528701814423993,0.9842874785652587,0.9991597095906061,1.0069667984676411,0.06438616322755812,0.016528701814423993,0.098428747856525875,0.9991597095906061,1.0069667984676411
1.1,0.3,0.281,0.8,0.1,3000,1500,0.08,0,1.1140283305442908,0.9790452966833919,1.289192116969317,1.0006803898155332,1.0088679433203855,0.27531468635500295,0.15636276801168086,0.414982228969823,0.9988214227431534,1.0086313201551855,0.2800185725400122,0.19581205366667745,0.370655509188343,1.0006724245340048,1.0136713381683529,0.7039366272334618,0.24609353481662744,0.9882051033381132,0.9994148136839334,1.0116270257127893,0.07039366272334618,0.024609353481662745,0.09882051033381131,0.9994148136839334,1.0116270257127893
