country,region,source,data_type,estimate_type,date,median_R_mean,median_R_highHPD,median_R_lowHPD,countryIso3
Denmark,DNK,OWID,Deaths,Cori_step,2021-03-08,1.0355355160878077,1.2999375472698158,0.8008353757057479,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-03-09,1.0355355160878077,1.2999375472698158,0.8008353757057479,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-03-10,1.0355355160878077,1.2999375472698158,0.8008353757057479,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-03-11,1.0355355160878077,1.2999375472698158,0.8008353757057479,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-03-12,1.0355355160878077,1.2999375472698158,0.8008353757057479,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-03-13,1.0355355160878077,1.2999375472698158,0.8008353757057479,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-03-14,1.0355355160878077,1.2999375472698158,0.8008353757057479,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-03-15,1.0355355160878077,1.2999375472698158,0.8008353757057479,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-03-16,1.0355355160878077,1.2999375472698158,0.8008353757057479,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-03-17,1.0355355160878077,1.2999375472698158,0.8008353757057479,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-03-18,1.0355355160878077,1.2999375472698158,0.8008353757057479,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-03-19,1.0355355160878077,1.2999375472698158,0.8008353757057479,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-03-20,1.0355355160878077,1.2999375472698158,0.8008353757057479,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-03-21,1.0355355160878077,1.2999375472698158,0.8008353757057479,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-03-22,1.0355355160878077,1.2999375472698158,0.8008353757057479,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-03-23,1.0355355160878077,1.2999375472698158,0.8008353757057479,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-03-24,1.0355355160878077,1.2999375472698158,0.8008353757057479,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-03-25,1.0355355160878077,1.2999375472698158,0.8008353757057479,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-03-26,1.0355355160878077,1.2999375472698158,0.8008353757057479,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-03-27,1.0355355160878077,1.2999375472698158,0.8008353757057479,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-03-28,1.0355355160878077,1.2999375472698158,0.8008353757057479,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-03-29,0.8938179174235658,1.175757690153962,0.6500802765652836,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-03-30,0.8938179174235658,1.175757690153962,0.6500802765652836,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-03-31,0.8938179174235658,1.175757690153962,0.6500802765652836,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-04-01,0.8938179174235658,1.175757690153962,0.6500802765652836,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-04-02,0.8938179174235658,1.175757690153962,0.6500802765652836,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-04-03,0.8938179174235658,1.175757690153962,0.6500802765652836,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-04-04,0.8938179174235658,1.175757690153962,0.6500802765652836,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-04-05,0.8938179174235658,1.175757690153962,0.6500802765652836,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-04-06,0.8938179174235658,1.175757690153962,0.6500802765652836,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-04-07,0.8938179174235658,1.175757690153962,0.6500802765652836,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-04-08,0.8938179174235658,1.175757690153962,0.6500802765652836,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-04-09,0.8938179174235658,1.175757690153962,0.6500802765652836,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-04-10,0.8938179174235658,1.175757690153962,0.6500802765652836,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-04-11,0.8938179174235658,1.175757690153962,0.6500802765652836,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-04-12,0.8938179174235658,1.175757690153962,0.6500802765652836,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-04-13,0.8938179174235658,1.175757690153962,0.6500802765652836,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-04-14,0.8938179174235658,1.175757690153962,0.6500802765652836,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-04-15,0.8938179174235658,1.175757690153962,0.6500802765652836,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-04-16,0.8938179174235658,1.175757690153962,0.6500802765652836,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-04-17,0.8938179174235658,1.175757690153962,0.6500802765652836,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-04-18,0.8938179174235658,1.175757690153962,0.6500802765652836,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-04-19,0.8938179174235658,1.175757690153962,0.6500802765652836,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-04-20,0.8938179174235658,1.175757690153962,0.6500802765652836,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-04-21,0.92227217814332,1.5195921350814423,0.47269046831210176,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-04-22,0.92227217814332,1.5195921350814423,0.47269046831210176,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-04-23,0.92227217814332,1.5195921350814423,0.47269046831210176,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-04-24,0.92227217814332,1.5195921350814423,0.47269046831210176,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-04-25,0.92227217814332,1.5195921350814423,0.47269046831210176,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-04-26,0.92227217814332,1.5195921350814423,0.47269046831210176,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-04-27,0.92227217814332,1.5195921350814423,0.47269046831210176,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-04-28,0.92227217814332,1.5195921350814423,0.47269046831210176,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-04-29,0.92227217814332,1.5195921350814423,0.47269046831210176,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-04-30,0.92227217814332,1.5195921350814423,0.47269046831210176,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-05-01,0.92227217814332,1.5195921350814423,0.47269046831210176,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-05-02,0.92227217814332,1.5195921350814423,0.47269046831210176,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-05-03,0.92227217814332,1.5195921350814423,0.47269046831210176,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-05-04,0.92227217814332,1.5195921350814423,0.47269046831210176,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-05-05,0.92227217814332,1.5195921350814423,0.47269046831210176,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-05-06,0.9334146405629205,1.5546109716471732,0.4691938755763894,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-05-07,0.9334146405629205,1.5546109716471732,0.4691938755763894,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-05-08,0.9334146405629205,1.5546109716471732,0.4691938755763894,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-05-09,0.9334146405629205,1.5546109716471732,0.4691938755763894,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-05-10,0.9334146405629205,1.5546109716471732,0.4691938755763894,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-05-11,0.9334146405629205,1.5546109716471732,0.4691938755763894,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-05-12,0.9334146405629205,1.5546109716471732,0.4691938755763894,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-05-13,0.9334146405629205,1.5546109716471732,0.4691938755763894,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-05-14,0.9334146405629205,1.5546109716471732,0.4691938755763894,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-05-15,0.9334146405629205,1.5546109716471732,0.4691938755763894,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-05-16,0.9334146405629205,1.5546109716471732,0.4691938755763894,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-05-17,0.9334146405629205,1.5546109716471732,0.4691938755763894,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-05-18,0.9334146405629205,1.5546109716471732,0.4691938755763894,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-05-19,0.9334146405629205,1.5546109716471732,0.4691938755763894,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-05-20,0.9334146405629205,1.5546109716471732,0.4691938755763894,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-05-21,0.9388581837422186,1.4448027817910571,0.5408635801951148,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-05-22,0.9388581837422186,1.4448027817910571,0.5408635801951148,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-05-23,0.9388581837422186,1.4448027817910571,0.5408635801951148,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-05-24,0.9388581837422186,1.4448027817910571,0.5408635801951148,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-05-25,0.9388581837422186,1.4448027817910571,0.5408635801951148,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-05-26,0.9388581837422186,1.4448027817910571,0.5408635801951148,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-05-27,0.9388581837422186,1.4448027817910571,0.5408635801951148,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-05-28,0.9388581837422186,1.4448027817910571,0.5408635801951148,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-05-29,0.9388581837422186,1.4448027817910571,0.5408635801951148,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-05-30,0.9388581837422186,1.4448027817910571,0.5408635801951148,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-05-31,0.9388581837422186,1.4448027817910571,0.5408635801951148,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-06-01,0.9388581837422186,1.4448027817910571,0.5408635801951148,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-06-02,0.9388581837422186,1.4448027817910571,0.5408635801951148,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-06-03,0.9388581837422186,1.4448027817910571,0.5408635801951148,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-06-04,0.9388581837422186,1.4448027817910571,0.5408635801951148,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-06-05,0.9388581837422186,1.4448027817910571,0.5408635801951148,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-06-06,0.9388581837422186,1.4448027817910571,0.5408635801951148,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-06-07,0.9388581837422186,1.4448027817910571,0.5408635801951148,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-06-08,0.9388581837422186,1.4448027817910571,0.5408635801951148,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-06-09,0.9388581837422186,1.4448027817910571,0.5408635801951148,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-06-10,0.9388581837422186,1.4448027817910571,0.5408635801951148,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-06-11,0.9388581837422186,1.4448027817910571,0.5408635801951148,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-06-12,0.9388581837422186,1.4448027817910571,0.5408635801951148,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-06-13,0.9388581837422186,1.4448027817910571,0.5408635801951148,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-06-14,0.9388581837422186,1.4448027817910571,0.5408635801951148,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-06-15,0.9388581837422186,1.4448027817910571,0.5408635801951148,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-06-16,0.9388581837422186,1.4448027817910571,0.5408635801951148,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-06-17,0.9388581837422186,1.4448027817910571,0.5408635801951148,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-06-18,0.8181450049073948,1.778344778615513,0.22801694771882144,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-06-19,0.8181450049073948,1.778344778615513,0.22801694771882144,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-06-20,0.8181450049073948,1.778344778615513,0.22801694771882144,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-06-21,0.8181450049073948,1.778344778615513,0.22801694771882144,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-06-22,0.8181450049073948,1.778344778615513,0.22801694771882144,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-06-23,0.8181450049073948,1.778344778615513,0.22801694771882144,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-06-24,0.8181450049073948,1.778344778615513,0.22801694771882144,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-06-25,0.8181450049073948,1.778344778615513,0.22801694771882144,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-06-26,0.8181450049073948,1.778344778615513,0.22801694771882144,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-06-27,0.8181450049073948,1.778344778615513,0.22801694771882144,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-06-28,0.8181450049073948,1.778344778615513,0.22801694771882144,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-06-29,0.8181450049073948,1.778344778615513,0.22801694771882144,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-06-30,0.8181450049073948,1.778344778615513,0.22801694771882144,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-07-01,0.8181450049073948,1.778344778615513,0.22801694771882144,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-07-02,1.1948288841802597,1.7707861599413055,0.730986380446306,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-07-03,1.1948288841802597,1.7707861599413055,0.730986380446306,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-07-04,1.1948288841802597,1.7707861599413055,0.730986380446306,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-07-05,1.1948288841802597,1.7707861599413055,0.730986380446306,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-07-06,1.1948288841802597,1.7707861599413055,0.730986380446306,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-07-07,1.1948288841802597,1.7707861599413055,0.730986380446306,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-07-08,1.1948288841802597,1.7707861599413055,0.730986380446306,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-07-09,1.1948288841802597,1.7707861599413055,0.730986380446306,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-07-10,1.1948288841802597,1.7707861599413055,0.730986380446306,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-07-11,1.1948288841802597,1.7707861599413055,0.730986380446306,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-07-12,1.1948288841802597,1.7707861599413055,0.730986380446306,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-07-13,1.1948288841802597,1.7707861599413055,0.730986380446306,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-07-14,1.1948288841802597,1.7707861599413055,0.730986380446306,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-07-15,1.1948288841802597,1.7707861599413055,0.730986380446306,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-07-16,1.1948288841802597,1.7707861599413055,0.730986380446306,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-07-17,1.1948288841802597,1.7707861599413055,0.730986380446306,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-07-18,1.1948288841802597,1.7707861599413055,0.730986380446306,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-07-19,1.1948288841802597,1.7707861599413055,0.730986380446306,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-07-20,1.1948288841802597,1.7707861599413055,0.730986380446306,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-07-21,1.1948288841802597,1.7707861599413055,0.730986380446306,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-07-22,1.1948288841802597,1.7707861599413055,0.730986380446306,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-07-23,1.1948288841802597,1.7707861599413055,0.730986380446306,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-07-24,1.1948288841802597,1.7707861599413055,0.730986380446306,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-07-25,1.1948288841802597,1.7707861599413055,0.730986380446306,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-07-26,1.1948288841802597,1.7707861599413055,0.730986380446306,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-07-27,1.1948288841802597,1.7707861599413055,0.730986380446306,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-07-28,1.1948288841802597,1.7707861599413055,0.730986380446306,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-07-29,1.1948288841802597,1.7707861599413055,0.730986380446306,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-07-30,1.1948288841802597,1.7707861599413055,0.730986380446306,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-07-31,1.12148872772331,1.402992446483948,0.8711277095533037,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-08-01,1.12148872772331,1.402992446483948,0.8711277095533037,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-08-02,1.12148872772331,1.402992446483948,0.8711277095533037,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-08-03,1.12148872772331,1.402992446483948,0.8711277095533037,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-08-04,1.12148872772331,1.402992446483948,0.8711277095533037,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-08-05,1.12148872772331,1.402992446483948,0.8711277095533037,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-08-06,1.12148872772331,1.402992446483948,0.8711277095533037,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-08-07,1.12148872772331,1.402992446483948,0.8711277095533037,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-08-08,1.12148872772331,1.402992446483948,0.8711277095533037,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-08-09,1.12148872772331,1.402992446483948,0.8711277095533037,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-08-10,1.12148872772331,1.402992446483948,0.8711277095533037,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-08-11,1.12148872772331,1.402992446483948,0.8711277095533037,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-08-12,1.12148872772331,1.402992446483948,0.8711277095533037,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-08-13,1.12148872772331,1.402992446483948,0.8711277095533037,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-08-14,1.12148872772331,1.402992446483948,0.8711277095533037,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-08-15,1.12148872772331,1.402992446483948,0.8711277095533037,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-08-16,1.12148872772331,1.402992446483948,0.8711277095533037,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-08-17,1.12148872772331,1.402992446483948,0.8711277095533037,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-08-18,1.12148872772331,1.402992446483948,0.8711277095533037,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-08-19,1.12148872772331,1.402992446483948,0.8711277095533037,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-08-20,1.12148872772331,1.402992446483948,0.8711277095533037,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-08-21,1.12148872772331,1.402992446483948,0.8711277095533037,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-08-22,1.12148872772331,1.402992446483948,0.8711277095533037,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-08-23,1.12148872772331,1.402992446483948,0.8711277095533037,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-08-24,1.12148872772331,1.402992446483948,0.8711277095533037,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-08-25,1.12148872772331,1.402992446483948,0.8711277095533037,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-08-26,1.12148872772331,1.402992446483948,0.8711277095533037,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-08-27,1.12148872772331,1.402992446483948,0.8711277095533037,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-08-28,1.12148872772331,1.402992446483948,0.8711277095533037,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-08-29,1.12148872772331,1.402992446483948,0.8711277095533037,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-08-30,1.12148872772331,1.402992446483948,0.8711277095533037,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-08-31,1.12148872772331,1.402992446483948,0.8711277095533037,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-09-01,1.015581137678616,1.46982711263147,0.6444034560301503,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-09-02,1.015581137678616,1.46982711263147,0.6444034560301503,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-09-03,1.015581137678616,1.46982711263147,0.6444034560301503,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-09-04,1.015581137678616,1.46982711263147,0.6444034560301503,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-09-05,1.015581137678616,1.46982711263147,0.6444034560301503,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-09-06,1.015581137678616,1.46982711263147,0.6444034560301503,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-09-07,1.015581137678616,1.46982711263147,0.6444034560301503,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-09-08,1.015581137678616,1.46982711263147,0.6444034560301503,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-09-09,1.015581137678616,1.46982711263147,0.6444034560301503,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-09-10,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-09-11,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-09-12,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-09-13,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-09-14,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-09-15,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-09-16,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-09-17,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-09-18,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-09-19,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-09-20,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-09-21,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-09-22,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-09-23,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-09-24,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-09-25,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-09-26,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-09-27,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-09-28,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-09-29,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-09-30,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-10-01,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-10-02,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-10-03,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-10-04,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-10-05,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-10-06,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-10-07,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-10-08,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-10-09,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-10-10,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-10-11,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-10-12,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-10-13,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-10-14,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-10-15,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-10-16,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-10-17,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-10-18,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-10-19,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
Denmark,DNK,OWID,Deaths,Cori_step,2021-10-20,1.1746685972097133,1.3253905986312675,1.0329271466795336,DNK
