R,k,yearly_mutation_rate,mean_generation_interval,testing_proba,sequencing_proba,n_clusters,max_cluster_size,mutation_proba,detection_proba,n_divergent_transitions,R_estimate,R_lower_cred_int,R_upper_cred_int,min_R_Rhat,max_R_Rhat,k_estimate,k_lower_cred_int,k_upper_cred_int,min_k_Rhat,max_k_Rhat,number_yearly_mutations_estimate,number_yearly_mutations_lower_cred_int,number_yearly_mutations_upper_cred_int,min_number_yearly_mutations_Rhat,max_number_yearly_mutations_Rhat,mutation_proba_estimate,mutation_proba_lower_cred_int,mutation_proba_upper_cred_int,min_mutation_proba_Rhat,max_mutation_proba_Rhat,testing_proba_estimate,testing_proba_lower_cred_int,testing_proba_upper_cred_int,min_testing_proba_Rhat,max_testing_proba_Rhat,detection_proba_estimate,detection_proba_lower_cred_int,detection_proba_upper_cred_int,min_detection_proba_Rhat,max_detection_proba_Rhat
0.9,0.1,14,5.2,0.8,0.01,3000,1500,0.180709,0.008,0,0.9767973390181981,0.863453985963648,1.0949764495335028,0.9989812731571974,1.0080122082879888,0.261925879247182,0.06289064811725074,0.6789848048943207,0.9997620672184978,1.0061509842753855,13.985762335091245,12.987655855519842,14.965694672119568,0.999859003759584,1.004856100894426,0.18052169816130034,0.16881507168000598,0.19189555279901374,0.9998601968057718,1.004856296609235,0.7059927967876867,0.21283544415684677,0.9887244857128499,0.9988935986492217,1.007486500631674,0.007059927967876867,0.0021283544415684674,0.0098872448571285,0.9988935986492217,1.007486500631674
1.1,0.1,14,5.2,0.8,0.01,3000,1500,0.180709,0.008,0,1.1155825227236078,1.0717831628444803,1.162268151209727,0.9990225486931574,1.0083077782344605,0.16513256702862295,0.057378860517226876,0.4732471603372703,1.0006889180547138,1.0052362838526645,13.999056588829196,13.027357631896908,14.988259982533107,0.9995451335276526,1.0080582666544082,0.18067669325324043,0.16928474726590506,0.19215512140820157,0.9995354779907012,1.008062511118511,0.7659549524516446,0.3221926286604337,0.992515537640764,0.999397067965885,1.0062857498464124,0.007659549524516446,0.003221926286604337,0.009925155376407641,0.999397067965885,1.0062857498464124
1.3,0.1,14,5.2,0.8,0.01,3000,1500,0.180709,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.3,14,5.2,0.8,0.01,3000,1500,0.180709,0.008,0,0.8111454422776931,0.6537213448528755,1.014569536254509,0.9999497378168511,1.0080012767500184,0.49004693534343424,0.1640682201421171,1.0000314207162675,0.9990358804944512,1.0094801159727935,13.99944265812782,13.035076320622201,14.968233828468474,0.9993360266990734,1.0041316857622995,0.18068188690419262,0.16937602922785336,0.19192476486107962,0.9993383394365926,1.004146204831786,0.5551534063717918,0.09650883983488788,0.9779517775765967,0.9997791316732052,1.010854945465853,0.005551534063717918,9.650883983488787e-4,0.009779517775765969,0.9997791316732052,1.010854945465853
0.9,0.3,14,5.2,0.8,0.01,3000,1500,0.180709,0.008,0,0.9577008307118606,0.840274256582382,1.092509442692156,1.0008672749642096,1.0088563522353657,0.4434362778449594,0.13469616211737664,0.9474518873226212,0.9992501893294948,1.004036556881248,14.000643573619906,13.039458996328392,14.97403546495159,0.998786786216234,1.0039859621723732,0.18069549258139467,0.1694278547124408,0.19199150659562245,0.9987856219188471,1.004014177267758,0.6171750112231682,0.12152245274430303,0.983737479012608,1.00060115909607,1.0080895154298524,0.0061717501122316816,0.0012152245274430302,0.00983737479012608,1.00060115909607,1.0080895154298526
1.1,0.3,14,5.2,0.8,0.01,3000,1500,0.180709,0.008,0,1.1255342095890133,1.0806038333541998,1.1752689009050235,0.9992539838738972,1.0046366017685449,0.4683542652871543,0.1736700937957751,0.947602462029033,0.9991074819771896,1.0059610348809918,13.994763904361982,13.007390372822512,15.004160012544089,1.0002540787850709,1.0049832678551527,0.18062629489821358,0.16904856597797682,0.19233796926952035,1.0002621393974227,1.0049409021129463,0.6169274795848181,0.14361097261947905,0.9835685672782111,0.9992328625298041,1.004718305639505,0.0061692747958481805,0.0014361097261947906,0.009835685672782112,0.9992328625298043,1.004718305639505
1.3,0.3,14,5.2,0.8,0.01,3000,1500,0.180709,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.5,14,5.2,0.8,0.01,3000,1500,0.180709,0.008,0,0.7758213190558496,0.60859981331745,0.9975333349584181,0.9997960782081714,1.0057362433883759,0.5157236658709936,0.17798054382766024,1.0415477510888997,0.9985297546921937,1.009232353520237,14.010927642892426,13.038457919290584,14.99448456184653,0.9994146979664845,1.0023027174794223,0.18081542413591692,0.16941601718276372,0.19222670802811898,0.9994186719737825,1.0023368428100734,0.5307482543892403,0.0864888809388171,0.9729198388884618,0.9995528540781946,1.0037376802046865,0.005307482543892404,8.648888093881709e-4,0.009729198388884619,0.9995528540781946,1.0037376802046862
0.9,0.5,14,5.2,0.8,0.01,3000,1500,0.180709,0.008,0,0.9373846928025179,0.8200489149423135,1.0825009968084993,0.9992041926260742,1.007776069241404,0.506886887450632,0.18086989784249433,1.0129959309498926,0.9998774304556671,1.0051362903485728,13.995153339116504,13.026640264285769,14.973722702115722,0.9996341296609994,1.0030226603467671,0.18063155564451225,0.16927626309738866,0.19198790872897042,0.9996500089923899,1.003011580228136,0.5852712952009606,0.11052857693887048,0.9795612288901888,0.9995010718815258,1.0091391235140732,0.005852712952009606,0.0011052857693887048,0.009795612288901887,0.9995010718815258,1.0091391235140732
1.1,0.5,14,5.2,0.8,0.01,3000,1500,0.180709,0.008,0,1.1102726616788858,1.0467990702188192,1.1707264364611778,0.9992007559760256,1.0088892837430692,0.4882703924338396,0.15230075729126272,1.0147241177689792,0.999291712777878,1.0044821169014018,13.999267872337967,13.01525311858985,14.98767178364564,0.9990528945971252,1.002656463560358,0.18067942456694175,0.16914157791418533,0.1921483564126129,0.9990530333129453,1.002651857425391,0.6171718764247631,0.13460866659277035,0.9815592388479363,0.9989798920713783,1.0121035797772937,0.006171718764247631,0.0013460866659277034,0.009815592388479365,0.9989798920713783,1.0121035797772937
1.3,0.5,14,5.2,0.8,0.01,3000,1500,0.180709,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.1,14,5.2,0.1,0.1,3000,1500,0.180709,0.01,0,0.6040933237231675,0.41694890789054045,0.8699139128488957,1.0007044681212824,1.0067017659249533,0.38761284655984746,0.12819420004925736,0.8295737512741292,0.9989696546170301,1.0030746110902424,14.012258382360926,13.026539342996042,15.006529116128068,0.9990477948997282,1.0057945301140725,0.18083083900945648,0.16927506951358065,0.19236521004766932,0.9990559377891847,1.0057714323350064,0.4609196591344392,0.08011309614902067,0.9568864847712055,1.0028485485423966,1.0096604152858413,0.04609196591344392,0.008011309614902068,0.09568864847712054,1.0028485485423966,1.0096604152858413
0.9,0.1,14,5.2,0.1,0.1,3000,1500,0.180709,0.01,0,0.7756834001164086,0.6716743671909922,0.9425322640667058,1.0005364652157183,1.006867767451532,0.333929653134148,0.15902159883126543,0.6090473696375183,0.9990374957728194,1.0054768558110714,14.000435130053665,13.025893411557595,14.980608400257237,0.9988529036621532,1.003952961975771,0.18069313059358802,0.16926743012143877,0.192067114653853,0.9988636886414117,1.0039572506397398,0.6150705878936613,0.14519793252945054,0.982092451760125,0.9995053400262311,1.0083345630054343,0.06150705878936613,0.014519793252945055,0.09820924517601252,0.9995053400262311,1.0083345630054343
1.1,0.1,14,5.2,0.1,0.1,3000,1500,0.180709,0.01,0,1.0224540358601164,0.9734762422031961,1.084500628723387,0.999708376632395,1.0068680259368168,0.27805334082202776,0.15613695547062517,0.43161400505384856,0.9996058227373132,1.0066323211121702,14.000100978369703,12.995989616932071,14.972515761242558,0.9996754214578754,1.0035981387649489,0.18068902494359795,0.16891368284187977,0.19197402453336973,0.9996837590674571,1.0036250900955448,0.6936631223713081,0.24708600233253172,0.9875407496242509,0.9996182110236694,1.0140623579985253,0.06936631223713081,0.024708600233253174,0.0987540749624251,0.9996182110236694,1.0140623579985253
1.3,0.1,14,5.2,0.1,0.1,3000,1500,0.180709,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.3,14,5.2,0.1,0.1,3000,1500,0.180709,0.01,0,0.5691355512404319,0.32874451645954383,0.8172492378186679,0.9994001755906107,1.0115309342195133,0.47089243821157856,0.15743978336098455,0.9792411707253944,0.9986568681909304,1.0044583321679736,14.012119373874047,13.047100737326705,14.991572854574734,0.9988678378042897,1.0025818867193161,0.18082968055052567,0.16951821116450827,0.19219322233282174,0.9988672965866737,1.0025734050661834,0.2956330086913289,0.05922815315826179,0.8357160649795041,1.0010636873714802,1.0118233856885297,0.029563300869132895,0.00592281531582618,0.08357160649795042,1.0010636873714802,1.0118233856885297
0.9,0.3,14,5.2,0.1,0.1,3000,1500,0.180709,0.01,0,0.716893126611915,0.5520135707561091,0.9579751731468812,1.0002727846568822,1.013784291489152,0.5062198937163688,0.19812890148536563,1.0303793762140676,0.9996343323737615,1.0051682150014032,14.007039161008544,13.026810289724114,14.980736587678942,0.9985014591986316,1.0063761614027795,0.1807701037584924,0.16927827396332581,0.19206858911569724,0.9985085529128644,1.0063718931669867,0.4852453138739841,0.07671321854890323,0.9607971035363116,1.0001464952222707,1.017784599155584,0.048524531387398415,0.007671321854890323,0.09607971035363116,1.0001464952222707,1.017784599155584
1.1,0.3,14,5.2,0.1,0.1,3000,1500,0.180709,0.01,0,1.00379538265847,0.9303698944710916,1.1128828707862624,0.9994036567119989,1.0104975744799796,0.5285969176890625,0.2709546443561957,0.8691832013286562,0.9990249566445063,1.0092597128343552,13.998929118399488,13.029113145030045,14.970327335664575,0.9991025212886562,1.0030010979825283,0.18067553622271756,0.1693055090146154,0.19194884909858154,0.9991002170317503,1.0030024989960336,0.5643198786393998,0.09451437783770382,0.9795609306802577,0.9993024008255593,1.010661290467873,0.056431987863939985,0.009451437783770384,0.09795609306802577,0.9993024008255593,1.010661290467873
1.3,0.3,14,5.2,0.1,0.1,3000,1500,0.180709,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.5,14,5.2,0.1,0.1,3000,1500,0.180709,0.01,0,0.5820675117263724,0.33055017649826546,0.8101461331311721,0.9998326796263209,1.006636313248212,0.5602646486915666,0.2083422355132848,1.0940921516740034,0.998604613973456,1.003462941464535,14.018841576387425,13.052612171992585,15.010189790455584,0.9983078581060703,1.0055965393417283,0.18090800964928547,0.16958337263255033,0.1924072999490349,0.998306032189751,1.005605410573806,0.24306915626299588,0.05694500350796613,0.7479712307176727,0.9999049021391266,1.0056113005497775,0.024306915626299587,0.005694500350796613,0.07479712307176727,0.9999049021391266,1.0056113005497775
0.9,0.5,14,5.2,0.1,0.1,3000,1500,0.180709,0.01,0,0.6987817032563648,0.5072865143733077,0.9440685901932068,0.9993381397352281,1.019142690165209,0.5951209105816427,0.24580317784963715,1.143940864053955,0.9993338492849376,1.0057416197072817,14.003560467063412,13.01761332862529,14.980458316873726,0.999413486810407,1.005070519134824,0.18072922402946093,0.16916949586304703,0.19206538833319045,0.9993979107851947,1.0050661369892697,0.42707598485207915,0.06965957877938911,0.9502940453885681,1.0000503840656094,1.0172810830576196,0.042707598485207915,0.006965957877938912,0.09502940453885683,1.0000503840656094,1.0172810830576196
1.1,0.5,14,5.2,0.1,0.1,3000,1500,0.180709,0.01,0,0.9857464290170157,0.8952239420256192,1.1114636444584673,1.0020042296409737,1.0104559950485137,0.6347997542696715,0.3034558886776179,1.0725059504718142,0.9993162488710051,1.0137505768444528,13.999635557274068,13.040104837492121,14.980938836581682,0.9990252930485045,1.005254861828313,0.1806837045616421,0.16943549156115129,0.19207091545548344,0.9990178891300507,1.0052253583857653,0.5405013358297316,0.08323439947194718,0.976938282747175,1.0015567828091234,1.0144840577198193,0.05405013358297316,0.008323439947194717,0.09769382827471751,1.0015567828091234,1.0144840577198193
1.3,0.5,14,5.2,0.1,0.1,3000,1500,0.180709,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.1,14,5.2,0.2,0.1,3000,1500,0.180709,0.02,0,0.6438139129563833,0.5168748634789468,0.8679427005491546,1.000748259651415,1.0157359480751043,0.28470034872743166,0.11137000882447132,0.6268127249038502,0.999891628737829,1.0053008498612013,14.00797280545815,13.014558411005938,14.990673461093992,0.9985634033551685,1.0058636124852038,0.1807808864926421,0.16913336032706106,0.19218287869924894,0.9985671309561528,1.005864116763146,0.5855831102069233,0.12466178214363655,0.977571149831498,1.0000021633004361,1.0099754034158732,0.05855831102069234,0.012466178214363655,0.09775711498314982,1.0000021633004361,1.0099754034158732
0.9,0.1,14,5.2,0.2,0.1,3000,1500,0.180709,0.02,0,0.8184948222264338,0.74137367205595,0.9284326045755255,0.9992663213563546,1.009120775987282,0.2330012534216814,0.1181754322756864,0.3949035650400471,1.0000473411099375,1.0056700230712827,14.01470267055647,13.029226203432092,14.978798443577618,0.9993504393821379,1.005382372391193,0.18085950293806707,0.1693068460912298,0.19204629554321648,0.9993526393170471,1.0053859309184416,0.6934423760295552,0.23368391169073557,0.988928077562478,0.9991168753105453,1.0114123687078915,0.06934423760295552,0.023368391169073563,0.09889280775624783,0.9991168753105453,1.0114123687078915
1.1,0.1,14,5.2,0.2,0.1,3000,1500,0.180709,0.02,0,1.0615892740478616,1.0255591750158712,1.10646646664362,1.0015334860009864,1.0097461157515801,0.2309148242331604,0.12381302049244593,0.3636258389884368,0.9998989248381319,1.0095669982413635,14.008745234351254,13.042609130944289,14.983052131822324,0.9992635467727452,1.0048699417174407,0.18079010866726355,0.1694651033036595,0.19209522293837053,0.9992700755052283,1.0048691391665312,0.7144359193030333,0.26574578649955305,0.9890078184627806,1.0009424627471328,1.013736045269172,0.07144359193030334,0.026574578649955306,0.09890078184627807,1.000942462747133,1.013736045269172
1.3,0.1,14,5.2,0.2,0.1,3000,1500,0.180709,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.3,14,5.2,0.2,0.1,3000,1500,0.180709,0.02,0,0.6365290584259501,0.4350313731985996,0.8939211818282594,0.9997980339713592,1.0162595066496758,0.48993064806223097,0.18836162739844275,0.9674918179360162,0.9999401021131474,1.0060430243376832,14.009405594022567,13.022947651210707,14.987305672682286,0.9988451802104527,1.003506901226864,0.18079770043603346,0.16923258990303763,0.19214414567725074,0.9988282831789879,1.0034794506257727,0.40262101355340885,0.06633606415167644,0.9407698676147652,1.0006400862649218,1.0172310526689383,0.04026210135534088,0.006633606415167644,0.09407698676147654,1.0006400862649218,1.0172310526689383
0.9,0.3,14,5.2,0.2,0.1,3000,1500,0.180709,0.02,0,0.8034239402855279,0.6840718122249034,0.99521137814242,1.0007611049447194,1.0092258518195092,0.44911837816783373,0.20745316779906192,0.8335055753987023,0.9987916665790271,1.0104174990925987,14.007571678939852,13.025405417851516,14.998676374309467,0.9995803440142496,1.0047837566447777,0.1807760718915237,0.16926165860248685,0.19227491296233012,0.999581655757378,1.0047742305972809,0.5527905417873424,0.09876213957700895,0.9760908945979845,1.0006753129257804,1.0100638753406572,0.05527905417873425,0.009876213957700896,0.09760908945979845,1.0006753129257804,1.0100638753406572
1.1,0.3,14,5.2,0.2,0.1,3000,1500,0.180709,0.02,0,1.0594091486149206,0.9982413200404908,1.144185679144135,1.0009767876152975,1.0126562176871656,0.531606592107319,0.25719717853059987,0.9591725500231012,1.0002985040562506,1.0063332229676407,14.000931571187508,13.021158449934756,14.985998744020309,0.9991773240768673,1.0053837111583912,0.18069877555834823,0.16921142787280363,0.19212911415292275,0.9991719708209266,1.0053980199448318,0.5687681065095356,0.09917323026319144,0.9796127105899647,1.0005219502121259,1.011726292091784,0.056876810650953555,0.009917323026319144,0.09796127105899646,1.0005219502121259,1.011726292091784
1.3,0.3,14,5.2,0.2,0.1,3000,1500,0.180709,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.5,14,5.2,0.2,0.1,3000,1500,0.180709,0.02,0,0.6326921138996976,0.40785007246264554,0.8821751507801904,0.9998376700665341,1.0083934231234144,0.5714225598871946,0.22459942749386413,1.0947151191418771,0.9983610286604321,1.0054336141784597,14.013989647867774,13.038566856105623,14.985741887114806,0.9988624574859575,1.0027359274595984,0.18085100528210193,0.16941730534602295,0.19212615990742746,0.9988562004172715,1.0027434585141484,0.34810350415590496,0.06226730838546221,0.9039174234763586,1.0005866196045488,1.0122419173216395,0.0348103504155905,0.006226730838546222,0.09039174234763586,1.0005866196045488,1.0122419173216395
0.9,0.5,14,5.2,0.2,0.1,3000,1500,0.180709,0.02,0,0.7972827955150835,0.6513928358576313,1.0074080391810813,1.001542769559914,1.0116127519585818,0.6050651771284987,0.262361814119946,1.1216021998760766,0.9995655956415012,1.005207451897085,14.013709067732359,13.038653815845509,14.992737148573243,0.9985213486943604,1.0053720942362743,0.1808481800157808,0.16941833363248976,0.1922066123048958,0.9985221153007372,1.0054070404252191,0.5006920258473821,0.07836939004903849,0.9703733975265826,1.0015002465495721,1.0133569375330163,0.050069202584738216,0.007836939004903851,0.09703733975265826,1.0015002465495721,1.0133569375330163
1.1,0.5,14,5.2,0.2,0.1,3000,1500,0.180709,0.02,0,1.0390652242826777,0.9700400735219683,1.1352979947969932,0.9995231937310363,1.0130709338388852,0.6147514648824024,0.3082834561992438,1.0683911601615432,0.999010689366156,1.0045726399276622,13.985236660737867,13.038924020513031,14.959725911784407,0.9983072903803734,1.0053130220501476,0.18051601216538274,0.16942152875472172,0.1918268802437973,0.998302002203123,1.0053201927821709,0.5532876893138635,0.08671115022703738,0.9788517525085101,0.9991614660824717,1.0175926205796668,0.05532876893138635,0.008671115022703738,0.097885175250851,0.9991614660824717,1.0175926205796668
1.3,0.5,14,5.2,0.2,0.1,3000,1500,0.180709,0.02,0,1.2193458707279679,1.2033648442912557,1.2354090112641407,1.0034172914078672,1.0034172914078672,2.2972547908487875,1.6971256683867988,3.0646547223712,1.0027718463555257,1.0027718463555257,13.970526137290861,13.037211742628811,14.906127835307379,1.0034308334389266,1.0034308334389266,0.18034490153672947,0.16940128116482298,0.19120995515418676,1.0034194106587835,1.0034194106587835,0.9076117036372178,0.6668496449283399,0.9980501097810257,0.9997810688483977,0.9997810688483977,0.09076117036372178,0.066684964492834,0.09980501097810257,0.9997810688483977,0.9997810688483977
0.7,0.1,14,5.2,0.4,0.1,3000,1500,0.180709,0.04,0,0.6760496143810473,0.5937025253744427,0.8125379138006,1.0003405153580183,1.0098102283108277,0.18322893486301026,0.08425473544642577,0.3487991433422464,0.998540094479458,1.0046514552648398,14.013161561421986,13.040340882254393,14.98316354410615,0.9987948433107164,1.0055888281440277,0.18084143944567121,0.16943828269021707,0.19209650439955986,0.9987957257912159,1.005584588217958,0.698648227601758,0.24438043354680855,0.9889285884448016,1.0002954439891543,1.0084330115859077,0.0698648227601758,0.024438043354680854,0.09889285884448017,1.0002954439891543,1.0084330115859077
0.9,0.1,14,5.2,0.4,0.1,3000,1500,0.180709,0.04,0,0.871173773319045,0.8053229874084028,0.9459377933320091,0.9996997270547432,1.0077054057464319,0.15892610603738963,0.08065723955316131,0.26295420294418675,0.9986936266421028,1.0078387267512192,14.003569906998752,13.035924178696263,14.968711282281154,0.9998963038396627,1.0045776381026394,0.18072989897697295,0.16938605546727345,0.19193025767315125,0.9998952187410721,1.004588715831731,0.7464473430091991,0.32159126920553704,0.9910194136417754,1.0004137677748077,1.0120907946106843,0.07464473430091992,0.032159126920553706,0.09910194136417753,1.0004137677748077,1.0120907946106843
1.1,0.1,14,5.2,0.4,0.1,3000,1500,0.180709,0.04,0,1.0855573664630942,1.0541783554472801,1.1182245953221779,0.9992316129544857,1.0063310395941865,0.16417070247953483,0.09455982773335894,0.24290469390604155,0.9991670137072797,1.0073545714195031,13.996183733185436,12.998187558369054,14.98364942985464,1.0003015466381682,1.006758455383548,0.18064331127178215,0.16893968854348604,0.1921020930300908,1.000312011479109,1.0067688000346482,0.7538639195393049,0.3429459634352852,0.9901554389276179,0.9985864433049069,1.0094131346345157,0.07538639195393049,0.03429459634352852,0.09901554389276179,0.9985864433049069,1.0094131346345157
1.3,0.1,14,5.2,0.4,0.1,3000,1500,0.180709,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.3,14,5.2,0.4,0.1,3000,1500,0.180709,0.04,0,0.6847071822542984,0.5345832314306184,0.9278497668879793,1.0009255828669064,1.0082527625890185,0.3903999132997587,0.14945520533065798,0.8104781747332481,0.99984913441162,1.0057443177389302,14.008176314943306,13.024919505611788,14.984567815066915,1.0003565270788533,1.0061226430810153,0.18078345099605722,0.16925591166288426,0.19211265613637554,1.0003541961554123,1.0061465409173305,0.5372380402386185,0.09871452822893188,0.9734741911378653,1.0002681911399072,1.0100004817595831,0.05372380402386186,0.00987145282289319,0.09734741911378653,1.0002681911399072,1.0100004817595831
0.9,0.3,14,5.2,0.4,0.1,3000,1500,0.180709,0.04,0,0.8720620770334803,0.7671433728319671,1.028254139991689,0.9996409412378028,1.0125791645919224,0.40588685108426253,0.19707784864277192,0.7411670529021008,0.9989278595991467,1.0088031243867943,13.99945298188294,13.031765246668039,14.969239213262473,0.9991436544081437,1.003210625208046,0.1806816671093512,0.16933687337479705,0.1919363311488536,0.9991328703344551,1.0032248996561273,0.5962192676922345,0.1243382516095309,0.9812637766105538,1.0003335762319816,1.0139722600533418,0.059621926769223454,0.01243382516095309,0.09812637766105538,1.0003335762319816,1.0139722600533418
1.1,0.3,14,5.2,0.4,0.1,3000,1500,0.180709,0.04,0,1.0850014135319108,1.0394871686697138,1.1435619106321044,1.0009727639091066,1.010920131666747,0.37002257189269455,0.17992837242064455,0.6127538991723215,0.9984080408600812,1.0042672837150624,14.005854485764349,13.00041535332669,14.98693370244275,0.9991680131846409,1.007389201729661,0.18075583276443752,0.1689660466371852,0.19213986752398898,0.9991870547338755,1.0073998564618953,0.6334305195993173,0.1539870008184472,0.9829805724494172,1.000119007107098,1.0115021688581778,0.06334305195993173,0.015398700081844723,0.09829805724494171,1.000119007107098,1.011502168858178
1.3,0.3,14,5.2,0.4,0.1,3000,1500,0.180709,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.5,14,5.2,0.4,0.1,3000,1500,0.180709,0.04,0,0.7098426173709802,0.5254176262505965,0.9472092530208667,1.0031268585783328,1.0133889448737066,0.5706195938006547,0.24937291807634226,1.056174050994924,0.9992629939321225,1.0071315896787885,14.012036958476985,13.040202609625984,14.979900868774068,0.9988432912123657,1.0049713056378262,0.18082866593290364,0.1694366476771896,0.19205897630429883,0.9988438642810185,1.0050354101585373,0.4427340364336322,0.07044857470500832,0.959221315403241,1.0025487147717485,1.018735037504158,0.04427340364336322,0.007044857470500831,0.09592213154032411,1.0025487147717485,1.018735037504158
0.9,0.5,14,5.2,0.4,0.1,3000,1500,0.180709,0.04,0,0.847324157123095,0.7424731561289012,1.0124056200870986,1.0008087451496366,1.01350056518037,0.4206213428887117,0.19203668155406112,0.7729115748682664,0.9993816478115422,1.0050977965277166,14.004410315264012,13.01540143378202,14.990220683271009,0.9991834235763096,1.0054191137352002,0.18073896272243398,0.16914333230122014,0.19217767139780154,0.9992076265530935,1.0053959907768708,0.5872831154938268,0.12166019967041808,0.9797788174108184,1.0008353429360406,1.0150224633446674,0.058728311549382683,0.01216601996704181,0.09797788174108184,1.0008353429360406,1.0150224633446674
1.1,0.5,14,5.2,0.4,0.1,3000,1500,0.180709,0.04,0,1.0851081452075084,1.0320361891846044,1.1561158718628675,1.0007403108127675,1.0179167484013782,0.5336128632900546,0.2737613494911623,0.8834224077477587,1.0013038899345335,1.015477133939002,13.999901285490338,13.014161443258786,14.96170284865956,0.9996034002950369,1.0057501990435107,0.1806868883084418,0.1691286646211883,0.19184962620054746,0.9996076081490981,1.0057644144347464,0.569202303043009,0.0974608565936299,0.9800341371891039,1.0026131972876835,1.016394382224096,0.056920230304300906,0.00974608565936299,0.0980034137189104,1.0026131972876835,1.016394382224096
1.3,0.5,14,5.2,0.4,0.1,3000,1500,0.180709,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.1,14,5.2,0.6,0.1,3000,1500,0.180709,0.06,0,0.6926297668091206,0.6228364031700876,0.7840855292851868,0.998841858488861,1.0058679675308653,0.13461207334899347,0.07023967980524647,0.21941646841750856,0.9995076829333919,1.005578560200188,14.014968892046383,13.034911193589371,14.987253236854734,1.0000285052051434,1.0054964187653732,0.18086276771473273,0.16937407652418834,0.1921435425964655,1.0000541305787651,1.0055108791751888,0.7404374495018502,0.31639728689266,0.9908726206308737,0.9995336845682669,1.0068656274164471,0.07404374495018502,0.031639728689266,0.09908726206308738,0.9995336845682669,1.0068656274164471
0.9,0.1,14,5.2,0.6,0.1,3000,1500,0.180709,0.06,0,0.8952718261633353,0.8434266518983238,0.9543366802006702,0.9987724683594911,1.0104846594461538,0.13281768462926252,0.07092198883651622,0.20717718769759358,0.9998487117531875,1.019037715067585,14.002697550833243,13.044013436513902,14.979034121463231,0.999576070796371,1.0076542453386668,0.1807199031693259,0.1694817078977707,0.1920490064664482,0.9995872434481773,1.0076734130475402,0.7622569053391449,0.3492570525019068,0.992196439134672,1.0012710340474036,1.01423121411595,0.07622569053391451,0.03492570525019068,0.09921964391346721,1.0012710340474038,1.01423121411595
1.1,0.1,14,5.2,0.6,0.1,3000,1500,0.180709,0.06,0,1.0915083960158667,1.060189501260909,1.123608821831674,0.9990438498527714,1.0098525143033972,0.12476916371079841,0.0715803321542732,0.18568525521617216,0.9994774516545579,1.0170966900265057,13.995537766899078,13.040418015818148,14.969816687849452,0.9992789015762996,1.0067329400028122,0.18063606074239663,0.1694391947609353,0.19194297454277534,0.9992856797515717,1.0067272773286409,0.7758158359661576,0.3647529619668512,0.9922820403203716,1.0010524779124559,1.0179231831279996,0.07758158359661575,0.036475296196685124,0.099228204032037165,1.0010524779124559,1.0179231831279996
1.3,0.1,14,5.2,0.6,0.1,3000,1500,0.180709,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.3,14,5.2,0.6,0.1,3000,1500,0.180709,0.06,0,0.7518617083148365,0.6137892342318727,0.9722892363024087,1.000096035066829,1.0139959926158866,0.4437666301359162,0.1569849373410825,0.9460701539942669,0.9991422516324158,1.005042975198169,14.00116339213617,13.03514678472985,14.982693188653439,0.9992284318618067,1.0073082815308187,0.180701717722797,0.1693768624975139,0.19209109436454141,0.9992416392971974,1.0073101083513178,0.551159235292318,0.09698475572992979,0.976956371673572,1.000489583243601,1.0158737379258993,0.0551159235292318,0.00969847557299298,0.09769563716735719,1.000489583243601,1.0158737379258993
