country,month,index_param_comb,index_repetition,n_clusters,max_cluster_size,R,k,mutation_proba,testing_proba,sequencing_proba
switzerland,08,43,1,8389,2500,0.8709826026944462,0.1271571141782552,0.27413587532069583,0.8160384090048173,0.19261160679769287
switzerland,08,44,1,8389,2500,0.891189105703215,0.13573351937225928,0.24801934700294076,0.9901499490426913,0.19261160679769287
switzerland,08,45,1,8389,2500,0.8826135533860596,0.12196430473360705,0.37563469814555767,0.9811070138517639,0.19261160679769287
switzerland,08,46,1,8389,2500,0.9858368783278304,0.1352756616368492,0.2448251480428118,0.6693801921044109,0.19261160679769287
switzerland,08,47,1,8389,2500,0.9359702446645894,0.12674803065752366,0.23966918738344323,0.9665953435125244,0.19261160679769287
switzerland,08,48,1,8389,2500,0.8614046253613642,0.13939284184417272,0.29495568312780107,0.9598392290151617,0.19261160679769287
switzerland,08,49,1,8389,2500,0.979703534050063,0.12384098596120947,0.2671559217348344,0.9265777869329259,0.19261160679769287
switzerland,08,50,1,8389,2500,0.8852210806815084,0.13040451691742508,0.3016139792332487,0.9683630862510582,0.19261160679769287
switzerland,09,01,1,6437,2500,0.9527840635730754,0.16285162015456775,0.3335010865104031,0.9563199909566099,0.15669649049798862
switzerland,09,02,1,6437,2500,1.0804672560256825,0.1547801609780942,0.25516143632262067,0.8738643163922746,0.15669649049798862
switzerland,09,03,1,6437,2500,0.9748913235956626,0.15877108022727995,0.3251680118572115,0.8588842557691112,0.15669649049798862
switzerland,09,04,1,6437,2500,1.1509721653953304,0.151086296674533,0.24487713001305147,0.9090000002552066,0.15669649049798862
switzerland,09,05,1,6437,2500,1.0343716887289374,0.1642205013164321,0.3283043996626335,0.9004764814877886,0.15669649049798862
switzerland,09,06,1,6437,2500,0.9765110762604562,0.2024279573003192,0.24337090231910843,0.9863025211217261,0.15669649049798862
switzerland,09,07,1,6437,2500,1.0539020729432063,0.16729157383760096,0.24116063128368317,0.8999098458699859,0.15669649049798862
switzerland,09,08,1,6437,2500,0.9041592663665442,0.1569371432737861,0.37681271715029724,0.9475113275900485,0.15669649049798862
switzerland,09,09,1,6437,2500,1.0116729125724104,0.16128967222063628,0.21369280063915022,0.8592076496765676,0.15669649049798862
switzerland,09,10,1,6437,2500,0.9978018502778997,0.1508955072856565,0.1745871982964809,0.9578104004123922,0.15669649049798862
switzerland,09,11,1,6437,2500,1.0215010658339272,0.16744734301797698,0.27760974474257677,0.7456304073334632,0.15669649049798862
switzerland,09,12,1,6437,2500,1.0092489231229753,0.1936109039670892,0.31534902633858536,0.6921380700661076,0.15669649049798862
switzerland,09,13,1,6437,2500,0.9292618859916517,0.167938521239224,0.21259410863419084,0.8782683400390896,0.15669649049798862
switzerland,09,14,1,6437,2500,0.8844968538535636,0.1535354534819631,0.30685987583509877,0.9940910663438535,0.15669649049798862
switzerland,09,15,1,6437,2500,1.0279922665809815,0.17192116814331257,0.35571372643556615,0.9892572978955029,0.15669649049798862
switzerland,09,16,1,6437,2500,1.028038965921692,0.16016165627913098,0.2625444235634872,0.9546338880541878,0.15669649049798862
switzerland,09,17,1,6437,2500,1.0242935447783543,0.14452004598977436,0.33320520421302713,0.9938065345525271,0.15669649049798862
switzerland,09,18,1,6437,2500,0.9117441459775784,0.16157065101455015,0.3738301825227182,0.7266301766330444,0.15669649049798862
switzerland,09,19,1,6437,2500,0.8852999124260869,0.16413035734587417,0.30323650141815256,0.973312279336077,0.15669649049798862
switzerland,09,20,1,6437,2500,1.1444236472810805,0.1469071812257995,0.2530838160921943,0.8249161430404692,0.15669649049798862
switzerland,09,21,1,6437,2500,1.0173190751156516,0.1595403316585701,0.21413689027007565,0.8339357176207653,0.15669649049798862
switzerland,09,22,1,6437,2500,1.0089964991354496,0.12542812009324564,0.26082697718136144,0.7790486690194863,0.15669649049798862
switzerland,09,23,1,6437,2500,0.93011970841855,0.16868742910422738,0.2732644149661149,0.960383789241377,0.15669649049798862
switzerland,09,24,1,6437,2500,0.9765814644176324,0.18409752119183653,0.2748697507728498,0.6549850064185413,0.15669649049798862
switzerland,09,25,1,6437,2500,0.9543020898539931,0.15931605971135473,0.2415822133223738,0.8759434186283822,0.15669649049798862
switzerland,09,26,1,6437,2500,1.0839362074633572,0.1530321232283034,0.23628880764088117,0.9931220938897567,0.15669649049798862
switzerland,09,27,1,6437,2500,0.97376556284037,0.18320533218774032,0.21420627827790376,0.9345499194627933,0.15669649049798862
switzerland,09,28,1,6437,2500,1.0251929184535191,0.1479743372395218,0.30776033754370785,0.716878451805239,0.15669649049798862
switzerland,09,29,1,6437,2500,1.0463971191944352,0.17572237197551493,0.252218702505093,0.9000015830032446,0.15669649049798862
switzerland,09,30,1,6437,2500,1.0671649251521615,0.14923688934573345,0.24246461690374896,0.930894371042494,0.15669649049798862
switzerland,09,31,1,6437,2500,1.0191970583706245,0.16691657161649687,0.26064116426890016,0.96638280093468,0.15669649049798862
switzerland,09,32,1,6437,2500,1.2005630405462213,0.14094792787865107,0.31608372742845264,0.9904021052752129,0.15669649049798862
switzerland,09,33,1,6437,2500,1.0772943339524312,0.1549379313312977,0.24908695175510645,0.8980933002300261,0.15669649049798862
switzerland,09,34,1,6437,2500,0.9545509267519408,0.14319959243838343,0.21853229930545784,0.9607788017982645,0.15669649049798862
switzerland,09,35,1,6437,2500,1.0473284749938847,0.1435315870825795,0.25363147959780097,0.944181712461934,0.15669649049798862
switzerland,09,36,1,6437,2500,1.0325031099384834,0.1705572692490064,0.2508473213718725,0.8750507575745794,0.15669649049798862
switzerland,09,37,1,6437,2500,1.021889360144516,0.14997321397798158,0.18508772720668173,0.8813556178132653,0.15669649049798862
switzerland,09,38,1,6437,2500,0.9807310626469279,0.17707420863477422,0.32998445680872696,0.9739755622684846,0.15669649049798862
switzerland,09,39,1,6437,2500,1.0253097470144155,0.1666784721260074,0.4065835309181827,0.8633049834680387,0.15669649049798862
switzerland,09,40,1,6437,2500,0.9873757463968046,0.1635551702972068,0.34327017393308873,0.801579935261636,0.15669649049798862
switzerland,09,41,1,6437,2500,0.9463387125182032,0.14420724641132146,0.24624214603561392,0.7821307081435842,0.15669649049798862
switzerland,09,42,1,6437,2500,0.9914277649609717,0.16547636645480246,0.27218377255961534,0.982026613981272,0.15669649049798862
switzerland,09,43,1,6437,2500,0.9465088826170632,0.13848892323063813,0.2843525359906001,0.9345997336024542,0.15669649049798862
switzerland,09,44,1,6437,2500,1.0552042234924879,0.1737706964282082,0.2285977875531021,0.8821554697710701,0.15669649049798862
switzerland,09,45,1,6437,2500,0.9865423038937012,0.13846873552663475,0.26271455208635125,0.9810237925441428,0.15669649049798862
switzerland,09,46,1,6437,2500,1.0683015727347824,0.16999157904283252,0.2880610349785114,0.9040573499870818,0.15669649049798862
switzerland,09,47,1,6437,2500,0.902676687447509,0.13859101328626094,0.26242386497623815,0.9804314426311966,0.15669649049798862
switzerland,09,48,1,6437,2500,0.9731143706805118,0.1602065617038218,0.31970587953239094,0.9120806166937424,0.15669649049798862
switzerland,09,49,1,6437,2500,0.9571787780025458,0.1633277569777081,0.32370669616828035,0.9974130028688891,0.15669649049798862
switzerland,09,50,1,6437,2500,1.0708391431805167,0.14293684286570577,0.2905749343651738,0.6471866849362061,0.15669649049798862
switzerland,10,01,1,5848,2500,1.0564430497243404,0.19880022070053505,0.3479667240806996,0.8571885506154103,0.25492631697814916
switzerland,10,02,1,5848,2500,0.9795756367574895,0.18167605057408098,0.27668121519818983,0.9741964809002412,0.25492631697814916
switzerland,10,03,1,5848,2500,1.0247104399895688,0.19168288278772921,0.22368253070144967,0.8270728526562406,0.25492631697814916
switzerland,10,04,1,5848,2500,1.0520160516908266,0.22155071254663325,0.27162218282701545,0.9996536316773049,0.25492631697814916
switzerland,10,05,1,5848,2500,1.1694887734242856,0.2315610912714557,0.31575863482833255,0.987723505725043,0.25492631697814916
switzerland,10,06,1,5848,2500,1.0319291598539693,0.23051161055037941,0.2859945897938856,0.6922945627871754,0.25492631697814916
switzerland,10,07,1,5848,2500,1.017243752332591,0.20315343094448768,0.2510572207017186,0.8165228778226369,0.25492631697814916
switzerland,10,08,1,5848,2500,0.9575964087300863,0.24075721831843352,0.33500316396134827,0.6870802926237676,0.25492631697814916
switzerland,10,09,1,5848,2500,1.018991178242971,0.2363889465459921,0.23878436760429902,0.619810572930189,0.25492631697814916
switzerland,10,10,1,5848,2500,0.9633189101713248,0.2180572174394009,0.3198639432763712,0.9728613361723304,0.25492631697814916
switzerland,10,11,1,5848,2500,1.094113523939711,0.19651849725705856,0.18045294303843673,0.49725109609213203,0.25492631697814916
switzerland,10,12,1,5848,2500,1.0054537051999812,0.21277606501292132,0.2467898132351458,0.8879981361537244,0.25492631697814916
switzerland,10,13,1,5848,2500,1.0169583691873108,0.20391596062122888,0.28408153036856926,0.8953574420434218,0.25492631697814916
switzerland,10,14,1,5848,2500,0.937672587582453,0.2227995596514762,0.3047562787920443,0.9409188638895587,0.25492631697814916
switzerland,10,15,1,5848,2500,1.069782227526398,0.19740483794884298,0.28874725284519115,0.691479191472861,0.25492631697814916
switzerland,10,16,1,5848,2500,1.0016051374076063,0.18261000303055944,0.3458855783033323,0.7574648321111566,0.25492631697814916
switzerland,10,17,1,5848,2500,0.9709277041960729,0.20636293047704013,0.2633680962670692,0.615282818483733,0.25492631697814916
switzerland,10,18,1,5848,2500,1.0277830818822657,0.19958389716912886,0.34018512120327626,0.7560733740073697,0.25492631697814916
switzerland,10,19,1,5848,2500,0.9911448461917423,0.20341933387550737,0.3406169919391326,0.9090223890888692,0.25492631697814916
switzerland,10,20,1,5848,2500,0.9243194922894988,0.23180502541629353,0.2595376770593817,0.9527444740977007,0.25492631697814916
switzerland,10,21,1,5848,2500,1.0963143565377744,0.2222130541253873,0.20651115742330817,0.7633398622826411,0.25492631697814916
switzerland,10,22,1,5848,2500,1.1972249660991894,0.18770541602216503,0.2610281782342808,0.8456139496815361,0.25492631697814916
switzerland,10,23,1,5848,2500,1.0882361034433234,0.24378150430774498,0.30293552641340493,0.86155643052,0.25492631697814916
switzerland,10,24,1,5848,2500,0.969187054680341,0.19428656145565482,0.2996898882643166,0.7510753053078725,0.25492631697814916
switzerland,10,25,1,5848,2500,1.0783554930029176,0.2351196984136782,0.2547821830892143,0.9297643522250714,0.25492631697814916
switzerland,10,26,1,5848,2500,0.9717654125685377,0.1966820500183971,0.2927773017795964,0.9608443871237979,0.25492631697814916
switzerland,10,27,1,5848,2500,1.0315158106738345,0.16703944750186844,0.3654476735497197,0.8063775340812707,0.25492631697814916
switzerland,10,28,1,5848,2500,1.061010129600031,0.18946932802473573,0.33937203163983376,0.9304025730071884,0.25492631697814916
switzerland,10,29,1,5848,2500,0.9731889113495149,0.17365679841927284,0.20790465142189005,0.7556914025153793,0.25492631697814916
switzerland,10,30,1,5848,2500,1.0276696428669034,0.21794198770261608,0.31674765754040607,0.7595115995486764,0.25492631697814916
switzerland,10,31,1,5848,2500,1.0577930159247793,0.2599762247728611,0.27665356071429065,0.643613981541373,0.25492631697814916
switzerland,10,32,1,5848,2500,0.9879205484892791,0.20626101579073103,0.24336085312871292,0.7819097500817261,0.25492631697814916
switzerland,10,33,1,5848,2500,0.9543977284563147,0.21086002025662348,0.35776016662722,0.9904118485382019,0.25492631697814916
switzerland,10,34,1,5848,2500,1.111184456911979,0.2126832011667206,0.3079181732092451,0.6950539093259646,0.25492631697814916
switzerland,10,35,1,5848,2500,1.1623250679528896,0.22035604793232505,0.29427880822554986,0.8398169820944446,0.25492631697814916
switzerland,10,36,1,5848,2500,0.9643032417922948,0.23403903252830355,0.251433131491498,0.8811563062662474,0.25492631697814916
switzerland,10,37,1,5848,2500,1.0717596413749355,0.20611511257290827,0.33131505139596373,0.6519721612413069,0.25492631697814916
switzerland,10,38,1,5848,2500,0.9886554808023245,0.19230025957865537,0.3215615666026986,0.9438993495385748,0.25492631697814916
switzerland,10,39,1,5848,2500,1.0623756402949691,0.1972240198003391,0.25244272816438157,0.9547039648706451,0.25492631697814916
switzerland,10,40,1,5848,2500,0.918007018164,0.19201729984181148,0.3202030640736584,0.9041704562410274,0.25492631697814916
switzerland,10,41,1,5848,2500,1.0002137434745517,0.19467359568824466,0.24068492556730203,0.9981008639489468,0.25492631697814916
switzerland,10,42,1,5848,2500,1.0284250939281545,0.20821010473503726,0.2680122912243792,0.7003669283498237,0.25492631697814916
switzerland,10,43,1,5848,2500,1.1527851532001232,0.1988587335345705,0.24881920208671954,0.6303597807127398,0.25492631697814916
switzerland,10,44,1,5848,2500,0.9664685799512687,0.2313436024747583,0.31815487733180847,0.9183947709344784,0.25492631697814916
switzerland,10,45,1,5848,2500,0.9101656139920169,0.21866546023421654,0.26404868451538444,0.7238443676152533,0.25492631697814916
switzerland,10,46,1,5848,2500,1.0330153469747725,0.21933473111304622,0.23741695854523182,0.9425138393986212,0.25492631697814916
switzerland,10,47,1,5848,2500,1.0108848520768474,0.2089425783825604,0.2638715963769831,0.8859891220808903,0.25492631697814916
switzerland,10,48,1,5848,2500,0.9093877358075559,0.20755491312423716,0.271683719204345,0.7194981985660097,0.25492631697814916
switzerland,10,49,1,5848,2500,1.1441812118240278,0.18381290471830722,0.279902763515591,0.9076909679613605,0.25492631697814916
switzerland,10,50,1,5848,2500,1.1436963227649988,0.2222887721368967,0.29571815421789116,0.6723657843732553,0.25492631697814916
switzerland,11,01,1,9437,2500,1.1122433044066184,0.1143487419500328,0.2176677717587413,0.9181219470649077,0.097207187702966
switzerland,11,02,1,9437,2500,0.9239014769958479,0.1264304577055338,0.2674271163591674,0.8877170387627225,0.097207187702966
switzerland,11,03,1,9437,2500,0.9367633353786735,0.12759339483001433,0.32460383276543775,0.7472880322115033,0.097207187702966
switzerland,11,04,1,9437,2500,1.1319053187135062,0.0988058490868266,0.31501971982890986,0.9201118523543694,0.097207187702966
switzerland,11,05,1,9437,2500,1.0728978075423858,0.13024052002977549,0.24454530645339204,0.9934840499336886,0.097207187702966
switzerland,11,06,1,9437,2500,0.9492668179223017,0.09366605776093949,0.35533947551358913,0.7596550695318587,0.097207187702966
switzerland,11,07,1,9437,2500,1.048896213155044,0.1114140372107072,0.2055860884906727,0.8545951393795357,0.097207187702966
switzerland,11,08,1,9437,2500,1.00844086639853,0.10350623674521191,0.24838877904959367,0.8370766391938442,0.097207187702966
switzerland,11,09,1,9437,2500,0.9904995764988308,0.13110609866541195,0.2470427610469348,0.8982936205710118,0.097207187702966
switzerland,11,10,1,9437,2500,1.0552537570661915,0.10560346875851152,0.2617744742272787,0.9084145136418442,0.097207187702966
switzerland,11,11,1,9437,2500,0.9143616459507828,0.11900675876222112,0.27885184630884646,0.8217920071565831,0.097207187702966
switzerland,11,12,1,9437,2500,1.0073664663458135,0.12910245708418674,0.32766596402459,0.9867770004694368,0.097207187702966
switzerland,11,13,1,9437,2500,0.9593173141994135,0.14665193971860097,0.32657863094302686,0.7937259364300361,0.097207187702966
switzerland,11,14,1,9437,2500,0.9772685372922053,0.13777319288610293,0.31040358070120416,0.9272051025731058,0.097207187702966
switzerland,11,15,1,9437,2500,0.9050382285039692,0.10832371816845136,0.28610329665354306,0.9571087573096488,0.097207187702966
switzerland,11,16,1,9437,2500,1.0978334341449896,0.11230277594729392,0.3160221237469965,0.9028676742423172,0.097207187702966
switzerland,11,17,1,9437,2500,1.0434063582322584,0.08931548096930864,0.26270317809469346,0.9743908063340092,0.097207187702966
switzerland,11,18,1,9437,2500,0.9338448600198082,0.10816873836608658,0.2781981242775752,0.5781422968496245,0.097207187702966
switzerland,11,19,1,9437,2500,0.991966370279911,0.11866445331140418,0.32180491488558033,0.8819909106982997,0.097207187702966
switzerland,11,20,1,9437,2500,1.043647874013659,0.11926155097948907,0.29905363674187074,0.9548552691299443,0.097207187702966
switzerland,11,21,1,9437,2500,0.9734305095323756,0.11191271782834843,0.29379051984853677,0.9792357887295684,0.097207187702966
switzerland,11,22,1,9437,2500,0.9600508199562289,0.10424746577460196,0.2577233427955592,0.9279430458702556,0.097207187702966
switzerland,11,23,1,9437,2500,1.047218653308891,0.11935377974197629,0.22531145816008882,0.9492098198899057,0.097207187702966
switzerland,11,24,1,9437,2500,1.0115452042689737,0.09814037702319395,0.25032776501193466,0.9593129610409262,0.097207187702966
switzerland,11,25,1,9437,2500,1.0360841484438765,0.11977725391709661,0.35015700780941494,0.9701561126446232,0.097207187702966
switzerland,11,26,1,9437,2500,1.0060656372494674,0.10962637431348456,0.2191407706610574,0.9299816829000586,0.097207187702966
switzerland,11,27,1,9437,2500,1.035697998942749,0.12790003640800707,0.32803555790737055,0.9384110298029446,0.097207187702966
switzerland,11,28,1,9437,2500,0.9392264762094411,0.07446266982108858,0.30961768735015943,0.9781677085281772,0.097207187702966
switzerland,11,29,1,9437,2500,1.035406249845033,0.11151130447793779,0.23601058863353713,0.9266651271486971,0.097207187702966
switzerland,11,30,1,9437,2500,0.9568296436184257,0.11638448864764359,0.344841912173343,0.9891904854144983,0.097207187702966
switzerland,11,31,1,9437,2500,0.9226300105383783,0.12514290664090374,0.328064243390265,0.9585788140657229,0.097207187702966
switzerland,11,32,1,9437,2500,0.9643659717603412,0.10308566867194324,0.32145497224565756,0.9736062404559344,0.097207187702966
switzerland,11,33,1,9437,2500,0.9932507348877604,0.11663074443845865,0.31134561447680376,0.7220666364597773,0.097207187702966
switzerland,11,34,1,9437,2500,1.0120676758557057,0.13943840338815203,0.23299847188401637,0.989428104047683,0.097207187702966
switzerland,11,35,1,9437,2500,0.946594687835183,0.10237984162166337,0.33214175299983134,0.9997425324498616,0.097207187702966
switzerland,11,36,1,9437,2500,1.0451206119186542,0.11638522160632991,0.29888799284477263,0.9834684137022759,0.097207187702966
switzerland,11,37,1,9437,2500,1.0129507314633102,0.105530318384818,0.26957258384890537,0.8669857434098079,0.097207187702966
switzerland,11,38,1,9437,2500,1.0510468216654485,0.11651837138792148,0.26848297075758976,0.9985518074865436,0.097207187702966
switzerland,11,39,1,9437,2500,0.9741835852050642,0.1325756761330965,0.3204399578012846,0.908832060912546,0.097207187702966
switzerland,11,40,1,9437,2500,1.005454355967962,0.11161953789893157,0.23048144095998377,0.9326289008524035,0.097207187702966
switzerland,11,41,1,9437,2500,1.065191752725237,0.1128581041475371,0.33954095810298673,0.8799836565313979,0.097207187702966
switzerland,11,42,1,9437,2500,0.9295929706732664,0.10787601956572561,0.3043484228011345,0.9260173672147453,0.097207187702966
switzerland,11,43,1,9437,2500,0.9476413657806284,0.11743469862920586,0.2532282046598704,0.9894719033440931,0.097207187702966
switzerland,11,44,1,9437,2500,1.0462201918013372,0.12288872873919257,0.26428753723957804,0.5171451716058195,0.097207187702966
switzerland,11,45,1,9437,2500,0.9360136539526003,0.11553025488190125,0.32103723260411837,0.9558204716229417,0.097207187702966
switzerland,11,46,1,9437,2500,1.0590630845228828,0.10890867582853633,0.2675484614468843,0.6767239349619263,0.097207187702966
switzerland,11,47,1,9437,2500,0.9636913787045018,0.11486597840289497,0.22208993400200464,0.9061673852803752,0.097207187702966
switzerland,11,48,1,9437,2500,1.1150518144938812,0.10407790117263853,0.29073558254920445,0.9384079636698821,0.097207187702966
switzerland,11,49,1,9437,2500,1.1116559966996562,0.1338189670366758,0.2694788147954297,0.8928972926209037,0.097207187702966
switzerland,11,50,1,9437,2500,0.9521522421706208,0.1039937901205267,0.324948627361912,0.8733673937805998,0.097207187702966
switzerland,12,01,1,7989,2500,1.1542044156086393,0.023559247296109514,0.34003105181850707,0.9755182026978119,0.03298508889019048
switzerland,12,02,1,7989,2500,0.9013137197878249,0.026864680574865688,0.21293109870083787,0.7457312470813844,0.03298508889019048
switzerland,12,03,1,7989,2500,0.9854941599895596,0.01789322636445924,0.22626516068647456,0.9621252976270777,0.03298508889019048
switzerland,12,04,1,7989,2500,0.943090927991749,0.024441928683993436,0.24599291804119774,0.8545652417694853,0.03298508889019048
switzerland,12,05,1,7989,2500,1.1461323133797479,0.023315239489242093,0.31332551068719133,0.8652417778428593,0.03298508889019048
switzerland,12,06,1,7989,2500,1.064639601609081,0.027883587014877212,0.22997816326210055,0.8736293387949281,0.03298508889019048
switzerland,12,07,1,7989,2500,0.9679626652123282,0.016292623734176667,0.25280390721222556,0.8838663064891331,0.03298508889019048
switzerland,12,08,1,7989,2500,1.0185715856524307,0.025150132859685155,0.2291973608327941,0.9502902303601242,0.03298508889019048
switzerland,12,09,1,7989,2500,1.0923465660523621,0.021686511682714505,0.29418628503838784,0.9679916016856187,0.03298508889019048
switzerland,12,10,1,7989,2500,0.9787252261597685,0.0251444547314794,0.3252873616960363,0.9543106664072043,0.03298508889019048
switzerland,12,11,1,7989,2500,0.9528601629903626,0.02468040607377816,0.3532740663206982,0.7747694425502811,0.03298508889019048
switzerland,12,12,1,7989,2500,0.9997320911791644,0.027962464527990203,0.3086811343864117,0.7488608767083741,0.03298508889019048
switzerland,12,13,1,7989,2500,0.9346298768429656,0.026243485677075913,0.38202536525748465,0.7171319699489717,0.03298508889019048
switzerland,12,14,1,7989,2500,1.090721491937751,0.029547195558037285,0.24450104466164513,0.8968584538887862,0.03298508889019048
switzerland,12,15,1,7989,2500,1.0247868422000699,0.01881859828534783,0.3006953717176622,0.9932019432526182,0.03298508889019048
switzerland,12,16,1,7989,2500,1.0656725253649535,0.019679284840483712,0.29173038611936475,0.8854933659818776,0.03298508889019048
switzerland,12,17,1,7989,2500,0.955407353359464,0.02855818236113523,0.3676991309326313,0.962962292719502,0.03298508889019048
switzerland,12,18,1,7989,2500,0.9883908978862235,0.02641731601595402,0.27652906637315006,0.9102913103301259,0.03298508889019048
switzerland,12,19,1,7989,2500,0.9024450006325192,0.030523395167754704,0.39798002561599,0.9084438351843003,0.03298508889019048
switzerland,12,20,1,7989,2500,0.9678594895292176,0.016986613950991124,0.25725624425184296,0.8490422177595975,0.03298508889019048
switzerland,12,21,1,7989,2500,1.0419022888477127,0.023655220591766935,0.26637896583661264,0.953671389794319,0.03298508889019048
switzerland,12,22,1,7989,2500,1.0904436349477091,0.0252427487502585,0.31738716721978477,0.640816399881428,0.03298508889019048
switzerland,12,23,1,7989,2500,1.053195770951667,0.02529344791768207,0.34037813059870964,0.9906643065162928,0.03298508889019048
switzerland,12,24,1,7989,2500,1.0219448886071334,0.024274783625120967,0.25181134596985244,0.8890060334840468,0.03298508889019048
switzerland,12,25,1,7989,2500,0.9352176866966064,0.026672666520761674,0.22903919430630526,0.9867962201573709,0.03298508889019048
switzerland,12,26,1,7989,2500,1.0978497345303946,0.02458358228898001,0.30209759898091476,0.7964947000875555,0.03298508889019048
switzerland,12,27,1,7989,2500,0.908393145393798,0.025656998188692107,0.3368825998363771,0.9673848413825372,0.03298508889019048
switzerland,12,28,1,7989,2500,1.0228294020111837,0.023265561620250855,0.26408055165979744,0.9623953627611959,0.03298508889019048
switzerland,12,29,1,7989,2500,0.9318480268744052,0.02737057927853988,0.33301413232143295,0.9312586585251341,0.03298508889019048
switzerland,12,30,1,7989,2500,0.9621393376927553,0.024294602039296197,0.24553514263624926,0.9554914102041805,0.03298508889019048
switzerland,12,31,1,7989,2500,1.0243363849117368,0.028461485864893523,0.3526035196915086,0.9723513198526222,0.03298508889019048
switzerland,12,32,1,7989,2500,1.1038300314379716,0.023096580939502155,0.232105629818858,0.9337690582642357,0.03298508889019048
switzerland,12,33,1,7989,2500,1.0029998552945925,0.012769753995484016,0.3427470875933996,0.9043652835403649,0.03298508889019048
switzerland,12,34,1,7989,2500,1.0188244136932165,0.022423732962832964,0.26061125511667177,0.9439553273805379,0.03298508889019048
switzerland,12,35,1,7989,2500,0.9461061494814043,0.02252701518968904,0.19740670102276875,0.893007821739933,0.03298508889019048
switzerland,12,36,1,7989,2500,1.0140478010759058,0.02650254265638776,0.25090879430232993,0.9827450319738666,0.03298508889019048
switzerland,12,37,1,7989,2500,1.0340257509171482,0.022747168336961554,0.24957879967358998,0.9135953218819548,0.03298508889019048
switzerland,12,38,1,7989,2500,0.9871172402952982,0.0258291970171645,0.2533010267308267,0.9839962313043998,0.03298508889019048
switzerland,12,39,1,7989,2500,1.01363462090397,0.024560545843430478,0.2981321314809423,0.9864599838535177,0.03298508889019048
switzerland,12,40,1,7989,2500,1.0023623178030854,0.02468523970699564,0.29891615808612215,0.7345893583187104,0.03298508889019048
switzerland,12,41,1,7989,2500,0.9461562299773444,0.025445021273562216,0.2535516641184811,0.9882005835653945,0.03298508889019048
switzerland,12,42,1,7989,2500,1.0055641775381254,0.02099831878160402,0.29714669765406604,0.9013529165441123,0.03298508889019048
switzerland,12,43,1,7989,2500,0.94298909890120175,0.024108613272420282,0.2668563746624325,0.7819477475707008,0.03298508889019048
switzerland,12,44,1,7989,2500,0.9776134418990498,0.030451296219286383,0.25139189603733725,0.9089676053896774,0.03298508889019048
switzerland,12,45,1,7989,2500,1.1095588955443687,0.026399918863252162,0.28758509037511293,0.9957979557873045,0.03298508889019048
switzerland,12,46,1,7989,2500,0.9709018102924885,0.026044376378003685,0.3909983914613469,0.7831018391351412,0.03298508889019048
switzerland,12,47,1,7989,2500,0.9559236274911358,0.014275241044590685,0.2504570629481124,0.9089613240949331,0.03298508889019048
switzerland,12,48,1,7989,2500,0.9578293986668409,0.027672865133884596,0.23242073667021898,0.9391951863605799,0.03298508889019048
switzerland,12,49,1,7989,2500,1.0359445098021431,0.023070678365334323,0.26125992656443003,0.9509845074452119,0.03298508889019048
switzerland,12,50,1,7989,2500,0.917589350632301,0.02736498229465331,0.2617752059156482,0.9568818591679356,0.03298508889019048
denmark,01,01,1,5273,2500,1.2329966509696564,0.38384055505430603,0.25185457354346036,0.8242598596380062,0.4610059559075743
denmark,01,02,1,5273,2500,1.0980631535122682,0.39711009363751654,0.2752688495113993,0.9818489225095447,0.4610059559075743
denmark,01,03,1,5273,2500,1.1908019918237651,0.39116009733376134,0.20109488032568315,0.9683322368049293,0.4610059559075743
denmark,01,04,1,5273,2500,1.2058609412687928,0.4305399283397807,0.22606717263469167,0.8993962961055206,0.4610059559075743
denmark,01,05,1,5273,2500,1.144336061016779,0.40494838345011736,0.2893272004495143,0.6351880271423356,0.4610059559075743
denmark,01,06,1,5273,2500,1.2126845837174751,0.4557606362330446,0.22074478531078492,0.9148515558578986,0.4610059559075743
denmark,01,07,1,5273,2500,1.1795307417988168,0.44328745058682917,0.25499665376341574,0.24547408314273442,0.4610059559075743
denmark,01,08,1,5273,2500,1.368714152452191,0.44693954026566424,0.27652839434736903,0.5040123564810468,0.4610059559075743
denmark,01,09,1,5273,2500,1.2510359433461054,0.4326089334535904,0.28555484348156746,0.6255758153539993,0.4610059559075743
denmark,01,10,1,5273,2500,1.193667646290102,0.42684612980951986,0.25505936735192875,0.7325833802199746,0.4610059559075743
denmark,01,11,1,5273,2500,1.2115424005656223,0.45291125193507537,0.247075880356716,0.8118197580514088,0.4610059559075743
denmark,01,12,1,5273,2500,1.3755702429866299,0.3659393186742443,0.30071849813257046,0.786595410266779,0.4610059559075743
denmark,01,13,1,5273,2500,1.2074518517562578,0.42679282554594367,0.24135022318357544,0.8280619489525988,0.4610059559075743
denmark,01,14,1,5273,2500,1.2209864416175176,0.40839500150521735,0.27346496262184605,0.49248416899527453,0.4610059559075743
denmark,01,15,1,5273,2500,1.2165551684781426,0.37691345100971557,0.30898537356202116,0.8281658238447572,0.4610059559075743
denmark,01,16,1,5273,2500,1.1666450786236169,0.4531885399352776,0.2702849839789309,0.7956187593533929,0.4610059559075743
denmark,01,17,1,5273,2500,1.3492742510982905,0.3932771121502022,0.2659294581319018,0.8965102511446804,0.4610059559075743
denmark,01,18,1,5273,2500,1.3452771251517577,0.420950797753819,0.2981540708366392,0.6413949949372905,0.4610059559075743
denmark,01,19,1,5273,2500,1.2636934454180158,0.3855609313790082,0.24954262292324614,0.9887098658194717,0.4610059559075743
